 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  1.06421745e-14  2.19760198e+03  1.13794013e-13  1.33942256e+02  6.31195558e-13  1.89599541e+01  2.52478983e-12  1.89600111e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  1.06423983e-14  2.09829670e+03  1.13793622e-13  1.27884910e+02  6.31026021e-13  1.81025000e+01  2.52411101e-12  1.81025483e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  1.06426022e-14  2.00363732e+03  1.13793151e-13  1.22101369e+02  6.30840106e-13  1.72838158e+01  2.52336674e-12  1.72838581e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  1.06427880e-14  1.91283873e+03  1.13792597e-13  1.16579228e+02  6.30636249e-13  1.65021632e+01  2.52255075e-12  1.65021992e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  1.06429573e-14  1.82670060e+03  1.13791955e-13  1.11307428e+02  6.30412741e-13  1.57558550e+01  2.52165621e-12  1.57558885e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  1.06431117e-14  1.74390008e+03  1.13791219e-13  1.06273683e+02  6.30167708e-13  1.50432974e+01  2.52067562e-12  1.50433263e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  1.06432523e-14  1.66522309e+03  1.13790383e-13  1.01467653e+02  6.29899103e-13  1.43629701e+01  2.51960077e-12  1.43629935e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  1.06433804e-14  1.58977977e+03  1.13789440e-13  9.68787658e+01  6.29604686e-13  1.37134076e+01  2.51842272e-12  1.37134303e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  1.06434972e-14  1.51782033e+03  1.13788381e-13  9.24976201e+01  6.29282011e-13  1.30932185e+01  2.51713167e-12  1.30932378e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  1.06436035e-14  1.44925032e+03  1.13787199e-13  8.83143588e+01  6.28928401e-13  1.25010807e+01  2.51571691e-12  1.25010972e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  1.06437004e-14  1.38378336e+03  1.13785881e-13  8.43205869e+01  6.28540937e-13  1.19357239e+01  2.51416676e-12  1.19357376e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  1.06437886e-14  1.32124360e+03  1.13784418e-13  8.05072298e+01  6.28116428e-13  1.13959303e+01  2.51246846e-12  1.13959427e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  1.06438689e-14  1.26141678e+03  1.13782797e-13  7.68662753e+01  6.27651394e-13  1.08805501e+01  2.51060808e-12  1.08805611e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  1.06439420e-14  1.20441561e+03  1.13781004e-13  7.33900045e+01  6.27142038e-13  1.03884784e+01  2.50857043e-12  1.03884876e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  1.06440085e-14  1.14992741e+03  1.13779023e-13  7.00709874e+01  6.26584222e-13  9.91866132e+00  2.50633897e-12  9.91866949e+00  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  1.06440690e-14  1.09793211e+03  1.13776837e-13  6.69020993e+01  6.25973439e-13  9.47008982e+00  2.50389565e-12  9.47009694e+00  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  1.06441240e-14  1.04828379e+03  1.13774428e-13  6.38764573e+01  6.25304780e-13  9.04180544e+00  2.50122085e-12  9.04181214e+00  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  1.06441740e-14  1.00087900e+03  1.13771776e-13  6.09876890e+01  6.24572908e-13  8.63289118e+00  2.49829321e-12  8.63289651e+00  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  1.06442194e-14  9.55615635e+02  1.13768857e-13  5.82295238e+01  6.23772018e-13  8.24246898e+00  2.49508951e-12  8.24247331e+00  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  1.06442606e-14  9.12364272e+02  1.13765646e-13  5.55961514e+01  6.22895810e-13  7.86970347e+00  2.49158455e-12  7.86970790e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  1.06442979e-14  8.71141700e+02  1.13762117e-13  5.30818285e+01  6.21937449e-13  7.51379649e+00  2.48775099e-12  7.51379989e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  1.06443317e-14  8.31735152e+02  1.13758238e-13  5.06812024e+01  6.20889527e-13  7.17398549e+00  2.48355919e-12  7.17398888e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  1.06443623e-14  7.94130727e+02  1.13753977e-13  4.83891792e+01  6.19744027e-13  6.84954236e+00  2.47897710e-12  6.84954510e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  1.06443899e-14  7.58221578e+02  1.13749297e-13  4.62007703e+01  6.18492285e-13  6.53977185e+00  2.47397004e-12  6.53977411e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  1.06444147e-14  7.23922227e+02  1.13744158e-13  4.41113549e+01  6.17124950e-13  6.24401088e+00  2.46850062e-12  6.24401301e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  1.06444371e-14  6.91190160e+02  1.13738517e-13  4.21164289e+01  6.15631945e-13  5.96162565e+00  2.46252853e-12  5.96162750e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  1.06444570e-14  6.59929629e+02  1.13732324e-13  4.02117185e+01  6.14002433e-13  5.69201133e+00  2.45601042e-12  5.69201292e+00  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  1.06444748e-14  6.30088567e+02  1.13725528e-13  3.83931408e+01  6.12224785e-13  5.43459021e+00  2.44889976e-12  5.43459150e+00  1.00008017e-09  1.09506376e+00 
