 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  1.03980210e-14  2.29117471e+03  1.10793608e-13  1.38152132e+02  6.13138623e-13  1.95480638e+01  2.45256209e-12  1.95481298e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  1.03982447e-14  2.18771495e+03  1.10793269e-13  1.31904052e+02  6.12983688e-13  1.86640103e+01  2.45194168e-12  1.86640614e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  1.03984486e-14  2.08896576e+03  1.10792855e-13  1.25938809e+02  6.12813776e-13  1.78199360e+01  2.45126142e-12  1.78199798e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  1.03986345e-14  1.99450985e+03  1.10792364e-13  1.20243704e+02  6.12627457e-13  1.70140331e+01  2.45051558e-12  1.70140733e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  1.03988039e-14  1.90436824e+03  1.10791791e-13  1.14805544e+02  6.12423165e-13  1.62445775e+01  2.44969791e-12  1.62446123e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  1.03989582e-14  1.81821787e+03  1.10791130e-13  1.09613746e+02  6.12199187e-13  1.55099226e+01  2.44880153e-12  1.55099538e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  1.03990989e-14  1.73607234e+03  1.10790377e-13  1.04656828e+02  6.11953648e-13  1.48084862e+01  2.44781895e-12  1.48085138e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  1.03992271e-14  1.65737273e+03  1.10789525e-13  9.99236364e+01  6.11684497e-13  1.41387774e+01  2.44674196e-12  1.41388008e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  1.03993439e-14  1.58245421e+03  1.10788566e-13  9.54046987e+01  6.11389494e-13  1.34993543e+01  2.44556160e-12  1.34993740e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  1.03994503e-14  1.51091528e+03  1.10787493e-13  9.10901787e+01  6.11066187e-13  1.28888467e+01  2.44426805e-12  1.28888647e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  1.03995472e-14  1.44264432e+03  1.10786295e-13  8.69706615e+01  6.10711900e-13  1.23059503e+01  2.44285061e-12  1.23059657e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  1.03996354e-14  1.37750068e+03  1.10784964e-13  8.30375860e+01  6.10323710e-13  1.17494153e+01  2.44129758e-12  1.17494275e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  1.03997158e-14  1.31514800e+03  1.10783487e-13  7.92822666e+01  6.09898424e-13  1.12180497e+01  2.43959620e-12  1.12180613e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  1.03997890e-14  1.25564107e+03  1.10781852e-13  7.56967233e+01  6.09432562e-13  1.07107144e+01  2.43773253e-12  1.07107248e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  1.03998555e-14  1.19887457e+03  1.10780044e-13  7.22733655e+01  6.08922326e-13  1.02263236e+01  2.43569138e-12  1.02263320e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  1.03999161e-14  1.14464564e+03  1.10778049e-13  6.90048244e+01  6.08363577e-13  9.76383900e+00  2.43345621e-12  9.76384638e+00  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  1.03999712e-14  1.09289066e+03  1.10775850e-13  6.58841279e+01  6.07751810e-13  9.32226992e+00  2.43100897e-12  9.32227660e+00  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  1.04000213e-14  1.04351308e+03  1.10773426e-13  6.29045515e+01  6.07082118e-13  8.90067068e+00  2.42833005e-12  8.90067633e+00  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  1.04000668e-14  9.96314966e+02  1.10770759e-13  6.00597298e+01  6.06349166e-13  8.49813863e+00  2.42539810e-12  8.49814374e+00  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  1.04001081e-14  9.51231425e+02  1.10767824e-13  5.73435182e+01  6.05547159e-13  8.11381061e+00  2.42218995e-12  8.11381473e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  1.04001456e-14  9.08209915e+02  1.10764597e-13  5.47502060e+01  6.04669805e-13  7.74686390e+00  2.41868041e-12  7.74686778e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  1.04001795e-14  8.67130507e+02  1.10761050e-13  5.22741282e+01  6.03710278e-13  7.39651247e+00  2.41484220e-12  7.39651583e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  1.04002102e-14  8.27931564e+02  1.10757153e-13  4.99100684e+01  6.02661189e-13  7.06200530e+00  2.41064575e-12  7.06200832e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  1.04002380e-14  7.90477926e+02  1.10752872e-13  4.76528788e+01  6.01514541e-13  6.74262641e+00  2.40605907e-12  6.74262895e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  1.04002630e-14  7.54754286e+02  1.10748171e-13  4.54978010e+01  6.00261696e-13  6.43769129e+00  2.40104761e-12  6.43769350e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  1.04002855e-14  7.20605793e+02  1.10743010e-13  4.34401539e+01  5.98893337e-13  6.14654682e+00  2.39557410e-12  6.14654882e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  1.04003057e-14  6.88019405e+02  1.10737344e-13  4.14755942e+01  5.97399431e-13  5.86856930e+00  2.38959841e-12  5.86857106e+00  1.00003770e-09  1.04558394e+00 
