 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  5.73188820e-15  4.12322049e+03  5.54219768e-14  2.75542815e+02  2.85841346e-13  4.19800875e+01  1.14337298e-12  4.19803308e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  5.73211210e-15  3.93647293e+03  5.54221300e-14  2.63085628e+02  2.85825851e-13  4.00815590e+01  1.14331033e-12  4.00818135e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  5.73231620e-15  3.75834718e+03  5.54222565e-14  2.51188403e+02  2.85808813e-13  3.82688767e+01  1.14324157e-12  3.82690678e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  5.73250225e-15  3.58911364e+03  5.54223574e-14  2.39830408e+02  2.85790087e-13  3.65381879e+01  1.14316611e-12  3.65383925e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  5.73267184e-15  3.42645114e+03  5.54224336e-14  2.28983989e+02  2.85769514e-13  3.48857793e+01  1.14308331e-12  3.48859676e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  5.73282643e-15  3.27106210e+03  5.54224857e-14  2.18628631e+02  2.85746918e-13  3.33080942e+01  1.14299246e-12  3.33082292e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  5.73296735e-15  3.12365006e+03  5.54225143e-14  2.08741321e+02  2.85722106e-13  3.18017686e+01  1.14289279e-12  3.18018763e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  5.73309580e-15  2.98215253e+03  5.54225194e-14  1.99301339e+02  2.85694867e-13  3.03635348e+01  1.14278344e-12  3.03636388e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  5.73321289e-15  2.84798034e+03  5.54225013e-14  1.90289556e+02  2.85664968e-13  2.89903483e+01  1.14266350e-12  2.89904476e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  5.73331961e-15  2.71914073e+03  5.54224596e-14  1.81682916e+02  2.85632155e-13  2.76792721e+01  1.14253192e-12  2.76793522e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  5.73341688e-15  2.59621025e+03  5.54223942e-14  1.73467189e+02  2.85596149e-13  2.64274855e+01  1.14238761e-12  2.64275529e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  5.73350554e-15  2.47862636e+03  5.54223043e-14  1.65622075e+02  2.85556644e-13  2.52323063e+01  1.14222932e-12  2.52323650e+01  9.99709160e-10  5.22416968e-01 
