 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  6.26057914e-15  3.76913341e+03  6.16617791e-14  2.47591665e+02  3.22683261e-13  3.71784783e+01  1.29074064e-12  3.71786848e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  6.26080302e-15  3.59925278e+03  6.16619055e-14  2.36394520e+02  3.22660864e-13  3.54971010e+01  1.29065038e-12  3.54972969e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  6.26100711e-15  3.43549119e+03  6.16620026e-14  2.25705449e+02  3.22636256e-13  3.38917748e+01  1.29055134e-12  3.38919289e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  6.26119315e-15  3.28035665e+03  6.16620714e-14  2.15497953e+02  3.22609229e-13  3.23590410e+01  1.29044267e-12  3.23591792e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  6.26136273e-15  3.13264663e+03  6.16621122e-14  2.05752571e+02  3.22579552e-13  3.08956100e+01  1.29032345e-12  3.08957392e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  6.26151731e-15  2.99127810e+03  6.16621256e-14  1.96447738e+02  3.22546971e-13  2.94983548e+01  1.29019267e-12  2.94984657e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  6.26165821e-15  2.85535429e+03  6.16621116e-14  1.87563961e+02  3.22511210e-13  2.81643146e+01  1.29004920e-12  2.81643936e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  6.26178664e-15  2.72698400e+03  6.16620702e-14  1.79081663e+02  3.22471964e-13  2.68905956e+01  1.28989183e-12  2.68906773e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  6.26190371e-15  2.60391810e+03  6.16620009e-14  1.70983346e+02  3.22428898e-13  2.56744801e+01  1.28971922e-12  2.56745533e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  6.26201041e-15  2.48577900e+03  6.16619031e-14  1.63251665e+02  3.22381649e-13  2.45133632e+01  1.28952990e-12  2.45134304e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  6.26210766e-15  2.37296501e+03  6.16617761e-14  1.55868585e+02  3.22329813e-13  2.34047488e+01  1.28932226e-12  2.34047988e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  6.26219630e-15  2.26601739e+03  6.16616187e-14  1.48819282e+02  3.22272951e-13  2.23462682e+01  1.28909455e-12  2.23463212e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  6.26227708e-15  2.16358861e+03  6.16614297e-14  1.42089071e+02  3.22210582e-13  2.13356678e+01  1.28884483e-12  2.13357099e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  6.26235069e-15  2.06571478e+03  6.16612072e-14  1.35663032e+02  3.22142177e-13  2.03707673e+01  1.28857099e-12  2.03708028e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  6.26241778e-15  1.97222523e+03  6.16609496e-14  1.29527616e+02  3.22067159e-13  1.94495038e+01  1.28827071e-12  1.94495378e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  6.26247891e-15  1.88306123e+03  6.16606545e-14  1.23669823e+02  3.21984893e-13  1.85699039e+01  1.28794147e-12  1.85699340e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  6.26253460e-15  1.79808034e+03  6.16603194e-14  1.18077117e+02  3.21894685e-13  1.77300837e+01  1.28758047e-12  1.77301075e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  6.26258534e-15  1.71683116e+03  6.16599414e-14  1.12737395e+02  3.21795778e-13  1.69282385e+01  1.28718469e-12  1.69282607e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  6.26263156e-15  1.63902733e+03  6.16595174e-14  1.07638612e+02  3.21687339e-13  1.61626644e+01  1.28675079e-12  1.61626827e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  6.26267365e-15  1.56499521e+03  6.16590437e-14  1.02770725e+02  3.21568460e-13  1.54317090e+01  1.28627515e-12  1.54317253e+01  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  6.26271198e-15  1.49421152e+03  6.16585162e-14  9.81230497e+01  3.21438145e-13  1.47338109e+01  1.28575377e-12  1.47338238e+01  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  6.26274688e-15  1.42670071e+03  6.16579304e-14  9.36855009e+01  3.21295307e-13  1.40674766e+01  1.28518232e-12  1.40674878e+01  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  6.26277864e-15  1.36216643e+03  6.16572813e-14  8.94484958e+01  3.21138756e-13  1.34312758e+01  1.28455602e-12  1.34312856e+01  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  6.26280754e-15  1.30052030e+03  6.16565633e-14  8.54032032e+01  3.20967193e-13  1.28238467e+01  1.28386968e-12  1.28238545e+01  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  6.26283382e-15  1.24173767e+03  6.16557702e-14  8.15409973e+01  3.20779197e-13  1.22438898e+01  1.28311761e-12  1.22438974e+01  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  6.26285772e-15  1.18558989e+03  6.16548954e-14  7.78532594e+01  3.20573218e-13  1.16901598e+01  1.28229362e-12  1.16901659e+01  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  6.26287942e-15  1.13194673e+03  6.16539312e-14  7.43323894e+01  3.20347563e-13  1.11614741e+01  1.28139094e-12  1.11614802e+01  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  6.26289913e-15  1.08079547e+03  6.16528695e-14  7.09707403e+01  3.20100386e-13  1.06566968e+01  1.28040217e-12  1.06567023e+01  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  6.26291701e-15  1.03188115e+03  6.16517011e-14  6.77611077e+01  3.19829672e-13  1.01747474e+01  1.27931926e-12  1.01747516e+01  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  6.26293321e-15  9.85236612e+02  6.16504161e-14  6.46967038e+01  3.19533229e-13  9.71459554e+00  1.27813343e-12  9.71459976e+00  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  6.26294787e-15  9.40650751e+02  6.16490033e-14  6.17707672e+01  3.19208664e-13  9.27525245e+00  1.27683513e-12  9.27525647e+00  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  6.26296112e-15  8.98123721e+02  6.16474508e-14  5.89771620e+01  3.18853380e-13  8.85577985e+00  1.27541395e-12  8.85578271e+00  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  6.26297308e-15  8.57508396e+02  6.16457453e-14  5.63099593e+01  3.18464546e-13  8.45527744e+00  1.27385858e-12  8.45528038e+00  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  6.26298383e-15  8.18711424e+02  6.16438721e-14  5.37633443e+01  3.18039091e-13  8.07288814e+00  1.27215672e-12  8.07289067e+00  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  6.26299348e-15  7.81691873e+02  6.16418153e-14  5.13319131e+01  3.17573680e-13  7.70779155e+00  1.27029505e-12  7.70779326e+00  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  6.26300211e-15  7.46358523e+02  6.16395572e-14  4.90104379e+01  3.17064696e-13  7.35920698e+00  1.26825908e-12  7.35920890e+00  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  6.26300980e-15  7.12612978e+02  6.16370785e-14  4.67939392e+01  3.16508224e-13  7.02638681e+00  1.26603317e-12  7.02638845e+00  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  6.26301660e-15  6.80376145e+02  6.16343580e-14  4.46777053e+01  3.15900026e-13  6.70861864e+00  1.26360035e-12  6.70861996e+00  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  6.26302258e-15  6.49603743e+02  6.16313725e-14  4.26571590e+01  3.15235529e-13  6.40522136e+00  1.26094234e-12  6.40522238e+00  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  6.26302779e-15  6.20228367e+02  6.16280964e-14  4.07279726e+01  3.14509796e-13  6.11554535e+00  1.25803939e-12  6.11554632e+00  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  6.26303227e-15  5.92180547e+02  6.16245018e-14  3.88860592e+01  3.13717516e-13  5.83896998e+00  1.25487025e-12  5.83897079e+00  1.00120122e-09  1.99635988e+00 
