 frequency       c_small         q_small         c_mid           q_mid           c_large         q_large         c_xlarge        q_xlarge        l_ref           q_ref          
 1.00000000e+08  8.92281770e-15  2.66217702e+03  9.32762964e-14  1.63983189e+02  5.09771448e-13  2.35253268e+01  2.03909339e-12  2.35254082e+01  9.99639433e-10  3.14021199e-01 
 1.04736719e+08  8.92304151e-15  2.54214668e+03  9.32761840e-14  1.56567506e+02  5.09682523e-13  2.24613896e+01  2.03873702e-12  2.24614700e+01  9.99643257e-10  3.28894243e-01 
 1.09697804e+08  8.92324551e-15  2.42705931e+03  9.32760191e-14  1.49487683e+02  5.09584969e-13  2.14455814e+01  2.03834619e-12  2.14456466e+01  9.99647452e-10  3.44471593e-01 
 1.14893881e+08  8.92343145e-15  2.31721497e+03  9.32758005e-14  1.42726781e+02  5.09477959e-13  2.04757190e+01  2.03791759e-12  2.04757712e+01  9.99652054e-10  3.60786583e-01 
 1.20336082e+08  8.92360093e-15  2.21257672e+03  9.32755261e-14  1.36272224e+02  5.09360589e-13  1.95497048e+01  2.03744760e-12  1.95497592e+01  9.99657102e-10  3.77874120e-01 
 1.26036065e+08  8.92375539e-15  2.11249506e+03  9.32751937e-14  1.30109891e+02  5.09231868e-13  1.86655759e+01  2.03693226e-12  1.86656241e+01  9.99662640e-10  3.95770762e-01 
 1.32006039e+08  8.92389616e-15  2.01702543e+03  9.32748003e-14  1.24225711e+02  5.09090710e-13  1.78214308e+01  2.03636720e-12  1.78214710e+01  9.99668716e-10  4.14514790e-01 
 1.38258795e+08  8.92402446e-15  1.92590150e+03  9.32743427e-14  1.18607547e+02  5.08935926e-13  1.70154588e+01  2.03574768e-12  1.70154962e+01  9.99675380e-10  4.34146295e-01 
 1.44807726e+08  8.92414137e-15  1.83867052e+03  9.32738169e-14  1.13243888e+02  5.08766217e-13  1.62459403e+01  2.03506849e-12  1.62459685e+01  9.99682691e-10  4.54707258e-01 
 1.51666862e+08  8.92424791e-15  1.75578542e+03  9.32732184e-14  1.08122506e+02  5.08580158e-13  1.55112206e+01  2.03432394e-12  1.55112440e+01  9.99690711e-10  4.76241640e-01 
 1.58850896e+08  8.92434498e-15  1.67624579e+03  9.32725421e-14  1.03232655e+02  5.08376192e-13  1.48097277e+01  2.03350778e-12  1.48097468e+01  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  8.92443341e-15  1.60054239e+03  9.32717822e-14  9.85640771e+01  5.08152617e-13  1.41399599e+01  2.03261321e-12  1.41399786e+01  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  8.92451397e-15  1.52814885e+03  9.32709321e-14  9.41066661e+01  5.07907569e-13  1.35004833e+01  2.03163278e-12  1.35004999e+01  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  8.92458735e-15  1.45896594e+03  9.32699846e-14  8.98506269e+01  5.07639014e-13  1.28899252e+01  2.03055834e-12  1.28899389e+01  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  8.92465417e-15  1.39305099e+03  9.32689316e-14  8.57873507e+01  5.07344728e-13  1.23069786e+01  2.02938099e-12  1.23069921e+01  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  8.92471501e-15  1.33000135e+03  9.32677641e-14  8.19075934e+01  5.07022282e-13  1.17503983e+01  2.02809102e-12  1.17504092e+01  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  8.92477038e-15  1.26986956e+03  9.32664720e-14  7.82033815e+01  5.06669026e-13  1.12189872e+01  2.02667783e-12  1.12189966e+01  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  8.92482077e-15  1.21249894e+03  9.32650442e-14  7.46667886e+01  5.06282068e-13  1.07116088e+01  2.02512985e-12  1.07116177e+01  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  8.92486661e-15  1.15769917e+03  9.32634687e-14  7.12899831e+01  5.05858253e-13  1.02271779e+01  2.02343445e-12  1.02271851e+01  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  8.92490828e-15  1.10532195e+03  9.32617318e-14  6.80658501e+01  5.05394145e-13  9.76465418e+00  2.02157789e-12  9.76466051e+00  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  8.92494615e-15  1.05532478e+03  9.32598186e-14  6.49876033e+01  5.04885999e-13  9.32304825e+00  2.01954519e-12  9.32305425e+00  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  8.92498055e-15  1.00757654e+03  9.32577129e-14  6.20485542e+01  5.04329741e-13  8.90141418e+00  2.01732005e-12  8.90141885e+00  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  8.92501175e-15  9.62021117e+02  9.32553966e-14  5.92424077e+01  5.03720939e-13  8.49884779e+00  2.01488475e-12  8.49885187e+00  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  8.92504004e-15  9.18487092e+02  9.32528498e-14  5.65632557e+01  5.03054781e-13  8.11448783e+00  2.01222003e-12  8.11449160e+00  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  8.92506566e-15  8.76978165e+02  9.32500508e-14  5.40051536e+01  5.02326037e-13  7.74751038e+00  2.00930497e-12  7.74751358e+00  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  8.92508882e-15  8.37323787e+02  9.32469756e-14  5.15627681e+01  5.01529042e-13  7.39712957e+00  2.00611692e-12  7.39713239e+00  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  8.92510973e-15  7.99462440e+02  9.32435980e-14  4.92308795e+01  5.00657654e-13  7.06259455e+00  2.00263130e-12  7.06259690e+00  1.00003770e-09  1.04558394e+00 
