 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 8.50160282e+09  5.43072474e-13  6.26754893e+02  1.65892525e-12  2.05172663e+02  3.38188047e-12  1.00636494e+02  5.57157660e-13  9.34631689e+01  1.84299268e-12  3.02214841e+01  4.55315978e-12  1.08389186e+01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  5.43072340e-13  5.98409895e+02  1.65892143e-12  1.95893727e+02  3.38184809e-12  9.60852070e+01  5.58525366e-13  8.80058392e+01  1.86235689e-12  2.80609891e+01  4.70304879e-12  9.80301517e+00  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  5.43072193e-13  5.71346800e+02  1.65891724e-12  1.87034430e+02  3.38181257e-12  9.17397523e+01  5.60027427e-13  8.28039004e+01  1.88395689e-12  2.60089389e+01  4.87739460e-12  8.81985699e+00  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  5.43072032e-13  5.45507634e+02  1.65891264e-12  1.78575796e+02  3.38177361e-12  8.75908209e+01  5.61677562e-13  7.78494543e+01  1.90809892e-12  2.40622274e+01  5.08163938e-12  7.88786660e+00  1.60262263e-09  1.91157077e+01 
 1.02304957e+10  5.43071855e-13  5.20837045e+02  1.65890760e-12  1.70499703e+02  3.38173087e-12  8.36295249e+01  5.63491045e-13  7.31348685e+01  1.93514292e-12  2.22176923e+01  5.32283862e-12  7.00537706e+00  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.43071661e-13  4.97282183e+02  1.65890206e-12  1.62788852e+02  3.38168398e-12  7.98473786e+01  5.65484919e-13  6.86527017e+01  1.96551487e-12  2.04720849e+01  5.61023705e-12  6.17062076e+00  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  5.43071448e-13  4.74792590e+02  1.65889599e-12  1.55426724e+02  3.38163255e-12  7.62362799e+01  5.67678246e-13  6.43956327e+01  1.99972256e-12  1.88220476e+01  5.95604074e-12  5.38172269e+00  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  5.43071214e-13  4.53320089e+02  1.65888933e-12  1.48397549e+02  3.38157614e-12  7.27884932e+01  5.70092404e-13  6.03563961e+01  2.03837618e-12  1.72640972e+01  6.37636670e-12  4.63669850e+00  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  5.43070958e-13  4.32818683e+02  1.65888203e-12  1.41686268e+02  3.38151425e-12  6.94966327e+01  5.72751436e-13  5.65277257e+01  2.08221534e-12  1.57946169e+01  6.89209584e-12  3.93345704e+00  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  5.43070677e-13  4.13244453e+02  1.65887401e-12  1.35278505e+02  3.38144637e-12  6.63536467e+01  5.75682473e-13  5.29023069e+01  2.13214492e-12  1.44098544e+01  7.52838451e-12  3.26980717e+00  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  5.43070368e-13  3.94555467e+02  1.65886522e-12  1.29160533e+02  3.38137191e-12  6.33528022e+01  5.78916225e-13  4.94727407e+01  2.18928348e-12  1.31059283e+01  8.30799799e-12  2.64346840e+00  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  5.43070030e-13  3.76711691e+02  1.65885558e-12  1.23319246e+02  3.38129023e-12  6.04876709e+01  5.82487585e-13  4.62315193e+01  2.25502915e-12  1.18788404e+01  9.22018781e-12  2.05208458e+00  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  5.43069659e-13  3.59674900e+02  1.65884500e-12  1.17742131e+02  3.38120063e-12  5.77521152e+01  5.86436340e-13  4.31710141e+01  2.33115082e-12  1.07244934e+01  1.00970620e-11  1.49323999e+00  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  5.43069252e-13  3.43408598e+02  1.65883340e-12  1.12417242e+02  3.38110235e-12  5.51402751e+01  5.90808053e-13  4.02834746e+01  2.41991623e-12  9.63871393e+00  1.01807963e-11  9.64476987e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  5.43068805e-13  3.27877940e+02  1.65882067e-12  1.07333171e+02  3.38099455e-12  5.26465555e+01  5.95655115e-13  3.75610396e+01  2.52427442e-12  8.61727816e+00  7.25282488e-12  4.63314402e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  5.43068315e-13  3.13049656e+02  1.65880671e-12  1.02479027e+02  3.38087630e-12  5.02656144e+01  6.01038050e-13  3.49957578e+01  2.64811960e-12  7.65593957e+00 -2.26017157e-13  1.27340827e-02 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  5.43067778e-13  2.98891982e+02  1.65879139e-12  9.78444117e+01  3.38074659e-12  4.79923513e+01  6.07027123e-13  3.25796171e+01  2.79667704e-12  6.75045755e+00 -6.34933861e-12  4.66142280e-01 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  5.43067189e-13  2.85374588e+02  1.65877459e-12  9.34193970e+01  3.38060431e-12  4.58218967e+01  6.13704330e-13  3.03045798e+01  2.97707047e-12  5.89662545e+00 -7.70418298e-12  8.99355136e-01 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  5.43066542e-13  2.72468519e+02  1.65875616e-12  8.91945036e+01  3.38044825e-12  4.37496008e+01  6.21165902e-13  2.81626228e+01  3.19914595e-12  5.09029714e+00 -6.98158423e-12  1.31477413e+00 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  5.43065832e-13  2.60146127e+02  1.65873595e-12  8.51606811e+01  3.38027707e-12  4.17710246e+01  6.29525469e-13  2.61457801e+01  3.47659753e-12  4.32741132e+00 -5.89996236e-12  1.71474477e+00 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  5.43065054e-13  2.48381015e+02  1.65871377e-12  8.13092882e+01  3.38008931e-12  3.98819295e+01  6.38918101e-13  2.42461852e+01  3.82816923e-12  3.60401274e+00 -4.92546492e-12  2.10154632e+00 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  5.43064201e-13  2.37147981e+02  1.65868944e-12  7.76320746e+01  3.37988337e-12  3.80782687e+01  6.49505519e-13  2.24561131e+01  4.27731926e-12  2.91627012e+00 -4.12898002e-12  2.47738401e+00 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  5.43063264e-13  2.26422960e+02  1.65866276e-12  7.41211631e+01  3.37965748e-12  3.63561785e+01  6.61482901e-13  2.07680182e+01  4.84214155e-12  2.26049042e+00 -3.49052932e-12  2.84438342e+00 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  5.43062237e-13  2.16182979e+02  1.65863348e-12  7.07690326e+01  3.37940972e-12  3.47119699e+01  6.75087878e-13  1.91745695e+01  5.47580980e-12  1.63312942e+00 -2.97721047e-12  3.20458727e+00 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  5.43061110e-13  2.06406101e+02  1.65860137e-12  6.75685022e+01  3.37913797e-12  3.31421206e+01  6.90612586e-13  1.76686792e+01  5.77729586e-12  1.03079871e+00 -2.56039305e-12  3.55995417e+00 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  5.43059874e-13  1.97071383e+02  1.65856615e-12  6.45127159e+01  3.37883993e-12  3.16432678e+01  7.08420050e-13  1.62435278e+01  4.07169799e-12  4.50269314e-01 -2.21800798e-12  3.91235924e+00 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  5.43058518e-13  1.88158827e+02  1.65852751e-12  6.15951275e+01  3.37851304e-12  3.02122007e+01  7.28966830e-13  1.48925814e+01 -1.12806182e-12  1.11527720e-01 -1.93357032e-12  4.26359640e+00 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  5.43057030e-13  1.79649342e+02  1.65848513e-12  5.88094871e+01  3.37815452e-12  2.88458535e+01  7.52834871e-13  1.36096051e+01 -4.42938476e-12  6.57503498e-01 -1.69480504e-12  4.61538196e+00 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  5.43055399e-13  1.71524698e+02  1.65843864e-12  5.61498273e+01  3.37776132e-12  2.75412994e+01  7.80777205e-13  1.23886696e+01 -4.48095656e-12  1.19041574e+00 -1.49250356e-12  4.96935939e+00 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  5.43053609e-13  1.63767491e+02  1.65838765e-12  5.36104507e+01  3.37733009e-12  2.62957438e+01  8.13784958e-13  1.12241538e+01 -3.73816268e-12  1.71287517e+00 -1.31967776e-12  5.32710496e+00 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  5.43051645e-13  1.56361105e+02  1.65833171e-12  5.11859174e+01  3.37685717e-12  2.51065185e+01  8.53187997e-13  1.01107419e+01 -3.02917846e-12  2.22735348e+00 -1.17095616e-12  5.69013403e+00 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.43049491e-13  1.49289672e+02  1.65827035e-12  4.88710336e+01  3.37633854e-12  2.39710759e+01  9.00810217e-13  9.04341759e+00 -2.46983366e-12  2.73619245e+00 -1.04215632e-12  6.05990790e+00 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  5.43047128e-13  1.42538044e+02  1.65820305e-12  4.66608405e+01  3.37576980e-12  2.28869837e+01  9.59216305e-13  8.01745401e+00 -2.04037447e-12  3.24161393e+00 -9.29980791e-13  6.43784092e+00 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  5.43044536e-13  1.36091760e+02  1.65812923e-12  4.45506034e+01  3.37514612e-12  2.18519195e+01  1.03211652e-12  7.02840174e+00 -1.70796786e-12  3.74573046e+00 -8.31799186e-13  6.82530787e+00 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  5.43041693e-13  1.29937008e+02  1.65804826e-12  4.25358019e+01  3.37446222e-12  2.08636662e+01  1.12505275e-12  6.07207429e+00 -1.44645955e-12  4.25055613e+00 -7.45490063e-13  7.22365133e+00 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  5.43038574e-13  1.24060605e+02  1.65795944e-12  4.06121197e+01  3.37371232e-12  1.99201067e+01  1.24659445e-12  5.14453227e+00 -1.23718646e-12  4.75801771e+00 -6.69324970e-13  7.63418914e+00 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  5.43035153e-13  1.18449963e+02  1.65786202e-12  3.87754361e+01  3.37289008e-12  1.90192196e+01  1.41043686e-12  4.24206638e+00 -1.06706080e-12  5.26996562e+00 -6.01882336e-13  8.05822179e+00 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  5.43031400e-13  1.13093062e+02  1.65775517e-12  3.70218165e+01  3.37198856e-12  1.81590751e+01  1.63876957e-12  3.36117987e+00 -9.26826783e-13  5.78818484e+00 -5.41982791e-13  8.49703962e+00 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  5.43027283e-13  1.07978427e+02  1.65763796e-12  3.53475044e+01  3.37100017e-12  1.73378307e+01  1.96438896e-12  2.49857067e+00 -8.09829733e-13  6.31440559e+00 -4.88640053e-13  8.95193006e+00 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  5.43022766e-13  1.03095101e+02  1.65750942e-12  3.37489131e+01  3.36991659e-12  1.65537271e+01  2.39732788e-12  1.65111357e+00 -7.11195531e-13  6.85031368e+00 -4.41023216e-13  9.42418461e+00 -1.04757323e-10 -1.55003779e+03 
 5.41326744e+10  5.43017812e-13  9.84326238e+01  1.65736843e-12  3.22226181e+01  3.36872873e-12  1.58050846e+01  2.51869209e-12  8.15842644e-01 -6.27288203e-13  7.39756053e+00 -3.98427523e-13  9.91510574e+00 -9.46200741e-11 -1.79738434e+03 
 5.66967873e+10  5.43012378e-13  9.39810072e+01  1.65721379e-12  3.07653498e+01  3.36742663e-12  1.50902995e+01 -4.92063512e-14  1.00659057e-02 -5.55348181e-13  7.95777291e+00 -3.60251481e-13  1.04260137e+01 -8.55397385e-11 -2.08235128e+03 
 5.93823550e+10  5.43006416e-13  8.97307150e+01  1.65704419e-12  2.93739864e+01  3.36599942e-12  1.44078405e+01 -2.28471258e-12  8.29310348e-01 -4.93247460e-13  8.53256223e+00 -3.25978787e-13  1.09582534e+01 -7.73924108e-11 -2.41057872e+03 
 6.21951306e+10  5.42999877e-13  8.56726423e+01  1.65685818e-12  2.80455475e+01  3.36443519e-12  1.37562457e+01 -1.96375063e-12  1.64447939e+00 -4.39321011e-13  9.12353365e+00 -2.95163936e-13  1.15132008e+01 -7.00711688e-11 -2.78854858e+03 
 6.51411394e+10  5.42992703e-13  8.17980960e+01  1.65665418e-12  2.67771873e+01  3.36272093e-12  1.31341193e+01 -1.46933194e-12  2.45806747e+00 -3.92248699e-13  9.73229484e+00 -2.67420656e-13  1.20922700e+01 -6.34833131e-11 -3.22371001e+03 
 6.82266924e+10  5.42984835e-13  7.80987761e+01  1.65643046e-12  2.55661887e+01  3.36084244e-12  1.25401286e+01 -1.11983708e-12  3.27248938e+00 -3.50971172e-13  1.03604644e+01 -2.42412557e-13  1.26969198e+01 -5.75481314e-11 -3.72462355e+03 
 7.14583994e+10  5.42976203e-13  7.45667580e+01  1.65618511e-12  2.44099575e+01  3.35878419e-12  1.19730012e+01 -8.80107418e-13  4.09009414e+00 -3.14628992e-13  1.10096805e+01 -2.19845502e-13  1.33286607e+01 -5.21950729e-11 -4.30112676e+03 
 7.48431833e+10  5.42966735e-13  7.11944754e+01  1.65591605e-12  2.33060168e+01  3.35652923e-12  1.14315220e+01 -7.10018653e-13  4.91317833e+00 -2.82517936e-13  1.16816085e+01 -1.99461354e-13  1.39890620e+01 -4.73622477e-11 -4.96452448e+03 
 7.83882949e+10  5.42956348e-13  6.79747044e+01  1.65562100e-12  2.22520019e+01  3.35405907e-12  1.09145313e+01 -5.84717858e-13  5.74399876e+00 -2.54055705e-13  1.23779499e+01 -1.81032799e-13  1.46797593e+01 -4.29951851e-11 -5.72780752e+03 
 8.21013285e+10  5.42944955e-13  6.49005475e+01  1.65529745e-12  2.12456549e+01  3.35135354e-12  1.04209215e+01 -4.89367214e-13  6.58478456e+00 -2.28756817e-13  1.31004499e+01 -1.64359051e-13  1.54024624e+01 -3.90458005e-11 -6.60590380e+03 
 8.59902381e+10  5.42932458e-13  6.19654195e+01  1.65494268e-12  2.02848199e+01  3.34839064e-12  9.94963519e+00 -4.14843590e-13  7.43774893e+00 -2.06213439e-13  1.38509058e+01 -1.49262256e-13  1.61589632e+01 -3.54715292e-11 -7.61596704e+03 
 9.00633544e+10  5.42918749e-13  5.91630326e+01  1.65455367e-12  1.93674386e+01  3.34514643e-12  9.49966282e+00 -3.55310949e-13  8.30510037e+00 -1.86080597e-13  1.46311759e+01 -1.35584467e-13  1.69511453e+01 -3.22345984e-11 -8.77770834e+03 
 9.43294028e+10  5.42903712e-13  5.64873837e+01  1.65412715e-12  1.84915460e+01  3.34159482e-12  9.07004045e+00 -3.06891134e-13  9.18905372e+00 -1.68064633e-13  1.54431876e+01 -1.23185087e-13  1.77809928e+01 -2.93014098e-11 -1.01137772e+04 
 9.87975220e+10  5.42887217e-13  5.39327411e+01  1.65365951e-12  1.76552656e+01  3.33770745e-12  8.65984776e+00 -2.66917947e-13  1.00918409e+01 -1.51914130e-13  1.62889471e+01 -1.11938693e-13  1.86506017e+01 -2.66420153e-11 -1.16501993e+04 
 1.03477283e+11  5.42869124e-13  5.14936322e+01  1.65314683e-12  1.68568060e+01  3.33345348e-12  8.26820604e+00 -2.33503133e-13  1.10157218e+01 -1.37412685e-13  1.71705488e+01 -1.01733186e-13  1.95621908e+01 -2.42296688e-11 -1.34168795e+04 
 1.08378712e+11  5.42849277e-13  4.91648321e+01  1.65258480e-12  1.60944567e+01  3.32879942e-12  7.89427631e+00 -2.05274340e-13  1.19629946e+01 -1.24373129e-13  1.80901861e+01 -9.24681883e-14  2.05181155e+01 -2.20404416e-11 -1.54481797e+04 
 1.13512307e+11  5.42827508e-13  4.69413519e+01  1.65196871e-12  1.53665847e+01  3.32370895e-12  7.53725757e+00 -1.81211397e-13  1.29360072e+01 -1.12632856e-13  1.90501620e+01 -8.40536801e-14  2.15208816e+01 -2.00528905e-11 -1.77835826e+04 
 1.18889067e+11  5.42803630e-13  4.48184287e+01  1.65129339e-12  1.46716307e+01  3.31814269e-12  7.19638500e+00 -1.60540778e-13  1.39371677e+01 -1.02050021e-13  2.00529018e+01 -7.64088047e-14  2.25731626e+01 -1.82477716e-11 -2.04684552e+04 
 1.24520509e+11  5.42777438e-13  4.27915147e+01  1.65055322e-12  1.40081061e+01  3.31205803e-12  6.87092840e+00 -1.42665654e-13  1.49689564e+01 -9.25004242e-14  2.11009665e+01 -6.94608400e-14  2.36778179e+01 -1.66077913e-11 -2.35549245e+04 
 1.30418696e+11  5.42748709e-13  4.08562679e+01  1.64974203e-12  1.33745893e+01  3.30540890e-12  6.56019058e+00 -1.27118360e-13  1.60339379e+01 -8.38749427e-14  2.21970681e+01 -6.31442972e-14  2.48379149e+01 -1.51173889e-11 -2.71028852e+04 
 1.36596263e+11  5.42717197e-13  3.90085427e+01  1.64885308e-12  1.27697233e+01  3.29814559e-12  6.26350588e+00 -1.13527361e-13  1.71347733e+01 -7.60773977e-14  2.33440857e+01 -5.74001347e-14  2.60567539e+01 -1.37625476e-11 -3.11811562e+04 
 1.43066445e+11  5.42682634e-13  3.72443809e+01  1.64787903e-12  1.21922124e+01  3.29021453e-12  5.98023875e+00 -1.01593840e-13  1.82742348e+01 -6.90227728e-14  2.45450854e+01 -5.21750663e-14  2.73378972e+01 -1.25306279e-11 -3.58688105e+04 
 1.49843101e+11  5.42644724e-13  3.55600033e+01  1.64681185e-12  1.16408195e+01  3.28155809e-12  5.70978238e+00 -9.10747897e-14  1.94552201e+01 -6.26357189e-14  2.58033417e+01 -4.74209532e-14  2.86852035e+01 -1.14102215e-11 -4.12567023e+04 
 1.56940749e+11  5.42603144e-13  3.39518017e+01  1.64564276e-12  1.11143633e+01  3.27211440e-12  5.45155740e+00 -8.17706076e-14  2.06807689e+01 -5.68492919e-14  2.71223622e+01 -4.30942668e-14  3.01028680e+01 -1.03910225e-11 -4.74492218e+04 
 1.64374591e+11  5.42557538e-13  3.24163310e+01  1.64436220e-12  1.06117160e+01  3.26181720e-12  5.20501065e+00 -7.35158591e-14  2.19540809e+01 -5.16038817e-14  2.85059171e+01 -3.91556126e-14  3.15954702e+01 -9.46371357e-12 -5.45663118e+04 
 1.72160555e+11  5.42507519e-13  3.09503021e+01  1.64295974e-12  1.01318011e+01  3.25059568e-12  4.96961398e+00 -6.61723001e-14  2.32785364e+01 -4.68462989e-14  2.99580723e+01 -3.55693079e-14  3.31680310e+01 -8.61986495e-12 -6.27457838e+04 
 1.80315317e+11  5.42452659e-13  2.95505743e+01  1.64142402e-12  9.67359023e+00  3.23837439e-12  4.74486312e+00 -5.96235453e-14  2.46577186e+01 -4.25289929e-14  3.14832291e+01 -3.23030049e-14  3.48260808e+01 -7.85184482e-12 -7.21459802e+04 
 1.88856348e+11  5.42392492e-13  2.82141492e+01  1.63974268e-12  9.23610199e+00  3.22507317e-12  4.53027663e+00 -5.37709450e-14  2.60954400e+01 -3.86093797e-14  3.30861711e+01 -2.93273549e-14  3.65757421e+01 -7.15273968e-12 -8.29488318e+04 
 1.97801943e+11  5.42326506e-13  2.69381639e+01  1.63790223e-12  8.81839917e+00  3.21060713e-12  4.32539481e+00 -4.85303631e-14  2.75957717e+01 -3.50492606e-14  3.47721195e+01 -2.66157064e-14  3.84238287e+01 -6.51628325e-12 -9.53633715e+04 
 2.07171266e+11  5.42254138e-13  2.57198851e+01  1.63588805e-12  8.41958695e+00  3.19488674e-12  4.12977878e+00 -4.38296343e-14  2.91630781e+01 -3.18143188e-14  3.65468000e+01 -2.41438345e-14  4.03779661e+01 -5.93679304e-12 -1.09629771e+05 
 2.16984388e+11  5.42174775e-13  2.45567030e+01  1.63368423e-12  8.03881103e+00  3.17781793e-12  3.94300948e+00 -3.96065396e-14  3.08020562e+01 -2.88736807e-14  3.84165229e+01 -2.18896952e-14  4.24467375e+01 -5.40911359e-12 -1.26023981e+05 
 2.27262329e+11  5.42087742e-13  2.34461258e+01  1.63127351e-12  7.67525570e+00  3.15930237e-12  3.76468683e+00 -3.58071798e-14  3.25177827e+01 -2.61995330e-14  4.03882812e+01 -1.98332030e-14  4.46398595e+01 -4.92856561e-12 -1.44863054e+05 
 2.38027108e+11  5.41992301e-13  2.23857745e+01  1.62863717e-12  7.32814217e+00  3.13923780e-12  3.59442882e+00 -3.23846593e-14  3.43157690e+01 -2.37667868e-14  4.24698704e+01 -1.79560264e-14  4.69683922e+01 -4.49090042e-12 -1.66511275e+05 
 2.49301785e+11  5.41887643e-13  2.13733776e+01  1.62575494e-12  6.99672685e+00  3.11751850e-12  3.43187073e+00 -2.92980125e-14  3.62020261e+01 -2.15527813e-14  4.46700363e+01 -1.62413989e-14  4.94449850e+01 -4.09225892e-12 -1.91387189e+05 
 2.61110511e+11  5.41772882e-13  2.04067663e+01  1.62260491e-12  6.68029979e+00  3.09403598e-12  3.27666434e+00 -2.65113212e-14  3.81831438e+01 -1.95370228e-14  4.69986585e+01 -1.46739406e-14  5.20841513e+01 -3.72913480e-12 -2.19971689e+05 
 2.73478583e+11  5.41647048e-13  1.94838700e+01  1.61916341e-12  6.37818315e+00  3.06867971e-12  3.12847715e+00 -2.39929866e-14  4.02663842e+01 -1.77009519e-14  4.94669809e+01 -1.32394862e-14  5.49025472e+01 -3.39834133e-12 -2.52817297e+05 
 2.86432496e+11  5.41509077e-13  1.86027118e+01  1.61540491e-12  6.08972974e+00  3.04133820e-12  2.98699173e+00 -2.17151213e-14  4.24597969e+01 -1.60277365e-14  5.20879013e+01 -1.19249138e-14  5.79191851e+01 -3.09698149e-12 -2.90558836e+05 
 3.00000000e+11  5.41357807e-13  1.77614039e+01  1.61130194e-12  5.81432163e+00  3.01190012e-12  2.85190500e+00 -1.96530426e-14  4.47723589e+01 -1.45020854e-14  5.48763392e+01 -1.07179654e-14  6.11554116e+01 -2.82242095e-12 -3.33925687e+05 
