 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 1.02304957e+10  6.63042347e-13  4.26596325e+02  2.02627532e-12  1.39585407e+02  4.13115861e-12  6.84535889e+01  6.93697902e-13  5.94017117e+01  2.45251815e-12  1.75091177e+01  7.36596709e-12  4.96396765e+00  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  6.63041993e-13  4.07303501e+02  2.02626524e-12  1.33272656e+02  4.13107313e-12  6.53577745e+01  6.96717114e-13  5.57152577e+01  2.50118547e-12  1.60637766e+01  7.89693229e-12  4.26444304e+00  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  6.63041606e-13  3.88883195e+02  2.02625418e-12  1.27245398e+02  4.13097937e-12  6.24019683e+01  7.00043705e-13  5.22130022e+01  2.55643328e-12  1.46967116e+01  8.54620259e-12  3.60256084e+00  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  6.63041181e-13  3.71295948e+02  2.02624204e-12  1.21490723e+02  4.13087652e-12  5.95798385e+01  7.03711735e-13  4.88889835e+01  2.61941680e-12  1.34050380e+01  9.34025620e-12  2.97664600e+00  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  6.63040714e-13  3.54504084e+02  2.02622873e-12  1.15996304e+02  4.13076370e-12  5.68853396e+01  7.07759744e-13  4.57372330e+01  2.69156472e-12  1.21857515e+01  1.02923008e-11  2.38492515e+00  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  6.63040203e-13  3.38471632e+02  2.02621413e-12  1.10750370e+02  4.13063995e-12  5.43126994e+01  7.12231490e-13  4.27517363e+01  2.77466340e-12  1.10357277e+01  1.13422462e-11  1.82553266e+00  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  6.63039641e-13  3.23164249e+02  2.02619811e-12  1.05741683e+02  4.13050420e-12  5.18564069e+01  7.17176859e-13  3.99264032e+01  2.87097322e-12  9.95172688e+00  1.21407193e-11  1.29652003e+00  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  6.63039026e-13  3.08549142e+02  2.02618054e-12  1.00959514e+02  4.13035530e-12  4.95112003e+01  7.22652950e-13  3.72550475e+01  2.98339114e-12  8.93040459e+00  1.14081893e-11  7.95867931e-01  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  6.63038350e-13  2.94595003e+02  2.02616126e-12  9.63936186e+01  4.13019197e-12  4.72720556e+01  7.28725409e-13  3.47313770e+01  3.11568084e-12  7.96832734e+00  6.36355222e-12  3.21500346e-01  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  6.63037609e-13  2.81271940e+02  2.02614012e-12  9.20342160e+01  4.13001282e-12  4.51341763e+01  7.35470070e-13  3.23489929e+01  3.27280171e-12  7.06199165e+00 -2.57952346e-12  1.28699944e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  6.63036797e-13  2.68551413e+02  2.02611692e-12  8.78719675e+01  4.12981631e-12  4.30929826e+01  7.42974973e-13  3.01013993e+01  3.46138097e-12  6.20784605e+00 -8.08232466e-12  5.56875233e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  6.63035905e-13  2.56406172e+02  2.02609148e-12  8.38979566e+01  4.12960077e-12  4.11441020e+01  7.51342886e-13  2.79820201e+01  3.69038445e-12  5.40231473e+00 -8.87036272e-12  9.65176794e-01 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  6.63034927e-13  2.44810200e+02  2.02606357e-12  8.01036705e+01  4.12936435e-12  3.92833594e+01  7.60694466e-13  2.59842234e+01  3.97202574e-12  4.64182183e+00 -7.92066968e-12  1.35574942e+00 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  6.63033854e-13  2.33738656e+02  2.02603295e-12  7.64809810e+01  4.12910503e-12  3.75067690e+01  7.71172263e-13  2.41013513e+01  4.32280793e-12  3.92281524e+00 -6.71217402e-12  1.73071708e+00 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  6.63032677e-13  2.23167822e+02  2.02599937e-12  7.30221277e+01  4.12882061e-12  3.58105249e+01  7.82945838e-13  2.23267527e+01  4.76389761e-12  3.24178919e+00 -5.63754918e-12  2.09217021e+00 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  6.63031386e-13  2.13075054e+02  2.02596253e-12  6.97197011e+01  4.12850864e-12  3.41909935e+01  7.96218374e-13  2.06538192e+01  5.31703964e-12  2.59530487e+00 -4.75435296e-12  2.44215468e+00 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  6.63029970e-13  2.03438732e+02  2.02592212e-12  6.65666267e+01  4.12816648e-12  3.26447054e+01  8.11235316e-13  1.90760200e+01  5.97932561e-12  1.98000845e+00 -4.04032466e-12  2.78266293e+00 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  6.63028417e-13  1.94238213e+02  2.02587779e-12  6.35561502e+01  4.12779119e-12  3.11683482e+01  8.28295787e-13  1.75869369e+01  6.60468073e-12  1.39264631e+00 -3.46149468e-12  3.11562708e+00 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  6.63026712e-13  1.85453788e+02  2.02582917e-12  6.06818225e+01  4.12737959e-12  2.97587593e+01  8.47767912e-13  1.61802960e+01  6.43197718e-12  8.30077054e-01 -2.98807264e-12  3.44291413e+00 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  6.63024843e-13  1.77066638e+02  2.02577583e-12  5.79374864e+01  4.12692818e-12  2.84129190e+01  8.70109637e-13  1.48499964e+01  3.28222710e-12  2.89280512e-01 -2.59677753e-12  3.76632312e+00 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  6.63022792e-13  1.69058797e+02  2.02571732e-12  5.53172628e+01  4.12643309e-12  2.71279444e+01  8.95897535e-13  1.35901348e+01 -2.55118521e-12  2.32636377e-01 -2.26998741e-12  4.08758412e+00 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  6.63020543e-13  1.61413111e+02  2.02565315e-12  5.28155389e+01  4.12589013e-12  2.59010828e+01  9.25867306e-13  1.23950255e+01 -5.19731874e-12  7.38436536e-01 -1.99442640e-12  4.40835880e+00 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  6.63018075e-13  1.54113201e+02  2.02558275e-12  5.04269555e+01  4.12529468e-12  2.47297060e+01  9.60971875e-13  1.12592151e+01 -5.01180577e-12  1.23075233e+00 -1.76003413e-12  4.73024252e+00 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  6.63015368e-13  1.47143429e+02  2.02550553e-12  4.81463958e+01  4.12464168e-12  2.36113047e+01  1.00246649e-12  1.01774938e+01 -4.20221751e-12  1.71208749e+00 -1.55910956e-12  5.05476750e+00 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  6.63012398e-13  1.40488866e+02  2.02542084e-12  4.59689745e+01  4.12392560e-12  2.25434832e+01  1.05203631e-12  9.14490024e+00 -3.44306909e-12  2.18482092e+00 -1.38568882e-12  5.38340711e+00 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  6.63009141e-13  1.34135255e+02  2.02532793e-12  4.38900271e+01  4.12314035e-12  2.15239539e+01  1.11199252e-12  8.15672402e+00 -2.83496225e-12  2.65121233e+00 -1.23509795e-12  5.71758089e+00 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  6.63005567e-13  1.28068987e+02  2.02522603e-12  4.19051000e+01  4.12227930e-12  2.05505328e+01  1.18558208e-12  7.20850318e+00 -2.36040256e-12  3.11340899e+00 -1.10363118e-12  6.05866015e+00 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  6.63001647e-13  1.22277065e+02  2.02511425e-12  4.00099414e+01  4.12133515e-12  1.96211347e+01  1.27749019e-12  6.29601898e+00 -1.98806269e-12  3.57345368e+00 -9.88317629e-13  6.40797407e+00 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  6.62997347e-13  1.16747083e+02  2.02499165e-12  3.82004913e+01  4.12029994e-12  1.87337686e+01  1.39467463e-12  5.41528777e+00 -1.69192898e-12  4.03329324e+00 -8.86750730e-13  6.76681609e+00 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  6.62992631e-13  1.11467195e+02  2.02485718e-12  3.64728736e+01  4.11916494e-12  1.78865337e+01  1.54776197e-12  4.56255059e+00 -1.45286709e-12  4.49478778e+00 -7.96962011e-13  7.13645045e+00 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  6.62987456e-13  1.06426090e+02  2.02470969e-12  3.48233874e+01  4.11792059e-12  1.70776150e+01  1.75327125e-12  3.73426118e+00 -1.25714437e-12  4.95972006e+00 -7.17326769e-13  7.51811886e+00 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  6.62981780e-13  1.01612969e+02  2.02454792e-12  3.32484993e+01  4.11655643e-12  1.63052797e+01  2.03611022e-12  2.92707248e+00 -1.09487066e-12  5.42980510e+00 -6.46492786e-13  7.91304720e+00 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  6.62975554e-13  9.70175209e+01  2.02437049e-12  3.17448355e+01  4.11506101e-12  1.55678732e+01  2.42388682e-12  2.13782245e+00 -9.58830325e-13  5.90669971e+00 -5.83325903e-13  8.32245213e+00 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  6.62968724e-13  9.26299023e+01  2.02417589e-12  3.03091749e+01  4.11342182e-12  1.48638159e+01  2.85932026e-12  1.36351920e+00 -8.43674657e-13  6.39201200e+00 -5.26868036e-13  8.74754771e+00 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  6.62961232e-13  8.84407138e+01  2.02396246e-12  2.89384421e+01  4.11162516e-12  1.41915997e+01  2.51482661e-12  6.01325969e-01 -7.45373549e-13  6.88731069e+00 -4.76304498e-13  9.18955188e+00 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  6.62953013e-13  8.44409814e+01  2.02372838e-12  2.76297007e+01  4.10965607e-12  1.35497844e+01 -8.01022579e-13  1.51453959e-01 -6.60842346e-13  7.39413411e+00 -4.30938323e-13  9.64969288e+00 -1.04757323e-10 -1.55003779e+03 
 5.41326744e+10  6.62943998e-13  8.06221370e+01  2.02347167e-12  2.63801472e+01  4.10749819e-12  1.29369952e+01 -2.55604637e-12  8.97392094e-01 -5.87685071e-13  7.91399909e+00 -3.90169917e-13  1.01292156e+01 -9.46200741e-11 -1.79738434e+03 
 5.66967873e+10  6.62934108e-13  7.69759999e+01  2.02319013e-12  2.51871047e+01  4.10513365e-12  1.23519195e+01 -2.17372183e-12  1.63894929e+00 -5.24015238e-13  8.44840948e+00 -3.53480803e-13  1.06293879e+01 -8.55397385e-11 -2.08235128e+03 
 5.93823550e+10  6.62923260e-13  7.34947593e+01  2.02288138e-12  2.40480176e+01  4.10254293e-12  1.17933037e+01 -1.66124067e-12  2.37848987e+00 -4.68328897e-13  8.99886445e+00 -3.20420531e-13  1.11515068e+01 -7.73924108e-11 -2.41057872e+03 
 6.21951306e+10  6.62911361e-13  7.01709579e+01  2.02254280e-12  2.29604457e+01  4.09970473e-12  1.12599514e+01 -1.28627897e-12  3.11829517e+00 -4.19413339e-13  9.56686655e+00 -2.90596066e-13  1.16969046e+01 -7.00711688e-11 -2.78854858e+03 
 6.51411394e+10  6.62898308e-13  6.69974755e+01  2.02217152e-12  2.19220592e+01  4.09659580e-12  1.07507200e+01 -1.02181468e-12  3.86057671e+00 -3.76280464e-13  1.01539296e+01 -2.63663107e-13  1.22669558e+01 -6.34833131e-11 -3.22371001e+03 
 6.82266924e+10  6.62883989e-13  6.39675138e+01  2.02176438e-12  2.09306338e+01  4.09319078e-12  1.02645185e+01 -8.30516638e-13  4.60748861e+00 -3.38117492e-13  1.07615864e+01 -2.39318963e-13  1.28630826e+01 -5.75481314e-11 -3.72462355e+03 
 7.14583994e+10  6.62868283e-13  6.10745822e+01  2.02131795e-12  1.99840456e+01  4.08946206e-12  9.80030557e+00 -6.87658386e-13  5.36113971e+00 -3.04250026e-13  1.13913963e+01 -2.17296639e-13  1.34867624e+01 -5.21950729e-11 -4.30112676e+03 
 7.48431833e+10  6.62851054e-13  5.83124835e+01  2.02082846e-12  1.90802669e+01  4.08537954e-12  9.35708663e+00 -5.77861050e-13  6.12360495e+00 -2.74114025e-13  1.20449527e+01 -1.97359920e-13  1.41395340e+01 -4.73622477e-11 -4.96452448e+03 
 7.83882949e+10  6.62832156e-13  5.56753007e+01  2.02029176e-12  1.82173616e+01  4.08091047e-12  8.93391227e+00 -4.91401281e-13  6.89693653e+00 -2.47234306e-13  1.27238905e+01 -1.79299255e-13  1.48230050e+01 -4.29951851e-11 -5.72780752e+03 
 8.21013285e+10  6.62811426e-13  5.31573845e+01  2.01970335e-12  1.73934812e+01  4.07601923e-12  8.52987598e+00 -4.21931978e-13  7.68317446e+00 -2.23207871e-13  1.34298942e+01 -1.62928275e-13  1.55388595e+01 -3.90458005e-11 -6.60590380e+03 
 8.59902381e+10  6.62788687e-13  5.07533412e+01  2.01905826e-12  1.66068608e+01  4.07066712e-12  8.14411223e+00 -3.65170325e-13  8.48435692e+00 -2.01690854e-13  1.41647048e+01 -1.48080858e-13  1.62888660e+01 -3.54715292e-11 -7.61596704e+03 
 9.00633544e+10  6.62763745e-13  4.84580207e+01  2.01835110e-12  1.58558153e+01  4.06481212e-12  7.77579466e+00 -3.18136502e-13  9.30253029e+00 -1.82388199e-13  1.49301289e+01 -1.34608622e-13  1.70748860e+01 -3.22345984e-11 -8.77770834e+03 
 9.43294028e+10  6.62736386e-13  4.62665061e+01  2.01757592e-12  1.51387359e+01  4.05840864e-12  7.42413425e+00 -2.78699803e-13  1.01397590e+01 -1.65045433e-13  1.57280460e+01 -1.22378782e-13  1.78988837e+01 -2.93014098e-11 -1.01137772e+04 
 9.87975220e+10  6.62706376e-13  4.41741028e+01  2.01672625e-12  1.44540864e+01  4.05140734e-12  7.08837768e+00 -2.45299473e-13  1.09981354e+01 -1.49442051e-13  1.65604181e+01 -1.11272305e-13  1.87629365e+01 -2.66420153e-11 -1.16501993e+04 
 1.03477283e+11  6.62673460e-13  4.21763284e+01  2.01579500e-12  1.38004001e+01  4.04375479e-12  6.76780571e+00 -2.16767677e-13  1.18797893e+01 -1.35386158e-13  1.74292987e+01 -1.01182327e-13  1.96692461e+01 -2.42296688e-11 -1.34168795e+04 
 1.08378712e+11  6.62637355e-13  4.02689035e+01  2.01477443e-12  1.31762769e+01  4.03539330e-12  6.46173162e+00 -1.92214027e-13  1.27868981e+01 -1.22710095e-13  1.83368430e+01 -9.20127633e-14  2.06201518e+01 -2.20404416e-11 -1.54481797e+04 
 1.13512307e+11  6.62597753e-13  3.84477418e+01  2.01365608e-12  1.25803796e+01  4.02626061e-12  6.16949972e+00 -1.70948276e-13  1.37216968e+01 -1.11266847e-13  1.92853187e+01 -8.36771202e-14  2.16181447e+01 -2.00528905e-11 -1.77835826e+04 
 1.18889067e+11  6.62554316e-13  3.67089422e+01  2.01243070e-12  1.20114318e+01  4.01628968e-12  5.89048402e+00 -1.52427344e-13  1.46864883e+01 -1.00927076e-13  2.02771183e+01 -7.60974396e-14  2.26658844e+01 -1.82477716e-11 -2.04684552e+04 
 1.24520509e+11  6.62506673e-13  3.50487798e+01  2.01108819e-12  1.14682146e+01  4.00540843e-12  5.62408681e+00 -1.36218249e-13  1.56836544e+01 -9.15766415e-14  2.13147721e+01 -6.92033845e-14  2.37662175e+01 -1.66077913e-11 -2.35549245e+04 
 1.30418696e+11  6.62454418e-13  3.34636983e+01  2.00961756e-12  1.09495645e+01  3.99353955e-12  5.36973741e+00 -1.21971663e-13  1.67156675e+01 -8.31145395e-14  2.24009632e+01 -6.29314304e-14  2.49221993e+01 -1.51173889e-11 -2.71028852e+04 
 1.36596263e+11  6.62397104e-13  3.19503022e+01  2.00800677e-12  1.04543703e+01  3.98060029e-12  5.12689097e+00 -1.09402714e-13  1.77851026e+01 -7.54511581e-14  2.35385444e+01 -5.72241544e-14  2.61371189e+01 -1.37625476e-11 -3.11811562e+04 
 1.43066445e+11  6.62334244e-13  3.05053494e+01  2.00624274e-12  9.98157125e+00  3.96650231e-12  4.89502727e+00 -9.82768402e-14  1.88946506e+01 -6.85068065e-14  2.47305563e+01 -5.20296058e-14  2.74145280e+01 -1.25306279e-11 -3.58688105e+04 
 1.49843101e+11  6.62265302e-13  2.91257446e+01  2.00431120e-12  9.53015457e+00  3.95115155e-12  4.67364960e+00 -8.83992025e-14  2.00471331e+01 -6.22104636e-14  2.59802501e+01 -4.73007476e-14  2.87582754e+01 -1.14102215e-11 -4.12567023e+04 
 1.56940749e+11  6.62189690e-13  2.78085324e+01  2.00219662e-12  9.09915321e+00  3.93444818e-12  4.46228374e+00 -7.96066651e-14  2.12455183e+01 -5.64987093e-14  2.72911112e+01 -4.29949613e-14  3.01725469e+01 -1.03910225e-11 -4.74492218e+04 
 1.64374591e+11  6.62106765e-13  2.65508912e+01  1.99988210e-12  8.68764389e+00  3.91628663e-12  4.26047690e+00 -7.17616439e-14  2.24929386e+01 -5.13148079e-14  2.86668890e+01 -3.90736039e-14  3.16619131e+01 -9.46371357e-12 -5.45663118e+04 
 1.72160555e+11  6.62015822e-13  2.53501268e+01  1.99734926e-12  8.29474509e+00  3.89655569e-12  4.06779678e+00 -6.47473343e-14  2.37927106e+01 -4.66079185e-14  3.01116299e+01 -3.55016142e-14  3.32313865e+01 -8.61986495e-12 -6.27457838e+04 
 1.80315317e+11  6.61916089e-13  2.42036670e+01  1.99457816e-12  7.91961514e+00  3.87513870e-12  3.88383062e+00 -5.84639732e-14  2.51483576e+01 -4.23324122e-14  3.16297167e+01 -3.22471581e-14  3.48864895e+01 -7.85184482e-12 -7.21459802e+04 
 1.88856348e+11  6.61806718e-13  2.31090559e+01  1.99154716e-12  7.56145045e+00  3.85191389e-12  3.70818433e+00 -5.28258802e-14  2.65636355e+01 -3.84472792e-14  3.32259155e+01 -2.92813119e-14  3.66333371e+01 -7.15273968e-12 -8.29488318e+04 
 1.97801943e+11  6.61686782e-13  2.20639485e+01  1.98823280e-12  7.21948376e+00  3.82675489e-12  3.54048165e+00 -4.77590975e-14  2.80425620e+01 -3.49156121e-14  3.49054310e+01 -2.65777758e-14  3.84787356e+01 -6.51628325e-12 -9.53633715e+04 
 2.07171266e+11  6.61555265e-13  2.10661062e+01  1.98460968e-12  6.89298252e+00  3.79953133e-12  3.38036332e+00 -4.31994890e-14  2.95894507e+01 -3.17041545e-14  3.66739732e+01 -2.41126158e-14  4.04303035e+01 -5.93679304e-12 -1.09629771e+05 
 2.16984388e+11  6.61411054e-13  2.01133913e+01  1.98065035e-12  6.58124730e+00  3.77010974e-12  3.22748635e+00 -3.90911996e-14  3.12089507e+01 -2.87829044e-14  3.85378374e+01 -2.18640289e-14  4.24966168e+01 -5.40911359e-12 -1.26023981e+05 
 2.27262329e+11  6.61252930e-13  1.92037629e+01  1.97632519e-12  6.28361031e+00  3.73835457e-12  3.08152324e+00 -3.53853955e-14  3.29060934e+01 -2.61247656e-14  4.05040026e+01 -1.98121291e-14  4.46873852e+01 -4.92856561e-12 -1.44863054e+05 
 2.38027108e+11  6.61079558e-13  1.83352725e+01  1.97160226e-12  5.99943395e+00  3.70412948e-12  2.94216131e+00 -3.20392284e-14  3.46863468e+01 -2.37052394e-14  4.25802505e+01 -1.79387502e-14  4.70136619e+01 -4.49090042e-12 -1.66511275e+05 
 2.49301785e+11  6.60889478e-13  1.75060596e+01  1.96644720e-12  5.72810948e+00  3.66729891e-12  2.80910203e+00 -2.90149777e-14  3.65556813e+01 -2.15021514e-14  4.47753138e+01 -1.62272625e-14  4.94880891e+01 -4.09225892e-12 -1.91387189e+05 
 2.61110511e+11  6.60681089e-13  1.67143478e+01  1.96082313e-12  5.46905566e+00  3.62772991e-12  2.68206036e+00 -2.62793356e-14  3.85206475e+01 -1.94954089e-14  4.70990597e+01 -1.46623996e-14  5.21251724e+01 -3.72913480e-12 -2.19971689e+05 
 2.73478583e+11  6.60452643e-13  1.59584412e+01  1.95469053e-12  5.22171755e+00  3.58529420e-12  2.56076414e+00 -2.38028083e-14  4.05884707e+01 -1.76667835e-14  4.95627197e+01 -1.32300901e-14  5.49415596e+01 -3.39834133e-12 -2.52817297e+05 
 2.86432496e+11  6.60202224e-13  1.52367205e+01  1.94800718e-12  4.98556531e+00  3.53987056e-12  2.44495355e+00 -2.15592113e-14  4.27671649e+01 -1.59997159e-14  5.21791797e+01 -1.19172900e-14  5.79562534e+01 -3.09698149e-12 -2.90558836e+05 
 3.00000000e+11  6.59927738e-13  1.45476396e+01  1.94072805e-12  4.76009305e+00  3.49134751e-12  2.33438050e+00 -1.95252419e-14  4.50656738e+01 -1.44791404e-14  5.49633471e+01 -1.07118060e-14  6.11905885e+01 -2.82242095e-12 -3.33925687e+05 
