 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 2.19625334e+08  6.03423869e-13  2.18349289e+04  1.84378509e-12  7.14602370e+03  3.75939717e-12  3.50474673e+03  6.03436510e-13  3.91455352e+03  1.84392765e-12  1.51106968e+03  3.76014994e-12  6.94567320e+02  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  6.03423915e-13  2.08474441e+04  1.84378513e-12  6.82284482e+03  3.75939719e-12  3.34624456e+03  6.03437685e-13  3.73746045e+03  1.84394142e-12  1.44268726e+03  3.76022287e-12  6.63123554e+02  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  6.03423957e-13  1.99046200e+04  1.84378517e-12  6.51428181e+03  3.75939720e-12  3.19491064e+03  6.03438965e-13  3.56837366e+03  1.84395652e-12  1.37739533e+03  3.76030287e-12  6.33100320e+02  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  6.03423996e-13  1.90044340e+04  1.84378520e-12  6.21967346e+03  3.75939720e-12  3.05042080e+03  6.03440362e-13  3.40693093e+03  1.84397308e-12  1.31505403e+03  3.76039063e-12  6.04433305e+02  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  6.03424031e-13  1.81449601e+04  1.84378523e-12  5.93838874e+03  3.75939720e-12  2.91246551e+03  6.03441887e-13  3.25278644e+03  1.84399123e-12  1.25552982e+03  3.76048689e-12  5.77061097e+02  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  6.03424063e-13  1.73243547e+04  1.84378526e-12  5.66982512e+03  3.75939719e-12  2.78074925e+03  6.03443554e-13  3.10560998e+03  1.84401114e-12  1.19869518e+03  3.76059249e-12  5.50925063e+02  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  6.03424092e-13  1.65408610e+04  1.84378528e-12  5.41340730e+03  3.75939717e-12  2.65498985e+03  6.03445376e-13  2.96508628e+03  1.84403298e-12  1.14442837e+03  3.76070832e-12  5.25969215e+02  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  6.03424118e-13  1.57928015e+04  1.84378530e-12  5.16858599e+03  3.75939715e-12  2.53491792e+03  6.03447370e-13  2.83091431e+03  1.84405692e-12  1.09261313e+03  3.76083539e-12  5.02140093e+02  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  6.03424142e-13  1.50785727e+04  1.84378532e-12  4.93483668e+03  3.75939711e-12  2.42027624e+03  6.03449552e-13  2.70280667e+03  1.84408319e-12  1.04313848e+03  3.76097479e-12  4.79386652e+02  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  6.03424164e-13  1.43966446e+04  1.84378534e-12  4.71165869e+03  3.75939707e-12  2.31081923e+03  6.03451941e-13  2.58048891e+03  1.84411199e-12  9.95898423e+02  3.76112771e-12  4.57660152e+02  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  6.03424184e-13  1.37455568e+04  1.84378535e-12  4.49857389e+03  3.75939703e-12  2.20631241e+03  6.03454558e-13  2.46369903e+03  1.84414359e-12  9.50791771e+02  3.76129547e-12  4.36914050e+02  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  6.03424202e-13  1.31239139e+04  1.84378536e-12  4.29512589e+03  3.75939697e-12  2.10653192e+03  6.03457424e-13  2.35218683e+03  1.84417825e-12  9.07721899e+02  3.76147951e-12  4.17103907e+02  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  6.03424218e-13  1.25303851e+04  1.84378537e-12  4.10087880e+03  3.75939690e-12  2.01126399e+03  6.03460565e-13  2.24571345e+03  1.84421627e-12  8.66596544e+02  3.76168141e-12  3.98187287e+02  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  6.03424233e-13  1.19636985e+04  1.84378537e-12  3.91541654e+03  3.75939683e-12  1.92030456e+03  6.03464008e-13  2.14405080e+03  1.84425797e-12  8.27327611e+02  3.76190290e-12  3.80123669e+02  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  6.03424247e-13  1.14226406e+04  1.84378537e-12  3.73834180e+03  3.75939674e-12  1.83345877e+03  6.03467782e-13  2.04698110e+03  1.84430371e-12  7.89830981e+02  3.76214590e-12  3.62874359e+02  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  6.03424259e-13  1.09060516e+04  1.84378537e-12  3.56927527e+03  3.75939665e-12  1.75054058e+03  6.03471919e-13  1.95429642e+03  1.84435389e-12  7.54026332e+02  3.76241249e-12  3.46402408e+02  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  6.03424270e-13  1.04128254e+04  1.84378537e-12  3.40785478e+03  3.75939654e-12  1.67137237e+03  6.03476455e-13  1.86579821e+03  1.84440894e-12  7.19836968e+02  3.76270497e-12  3.30672534e+02  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  6.03424280e-13  9.94190553e+03  1.84378536e-12  3.25373453e+03  3.75939642e-12  1.59578453e+03  6.03481429e-13  1.78129691e+03  1.84446932e-12  6.87189653e+02  3.76302585e-12  3.15651041e+02  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  6.03424289e-13  9.49228290e+03  1.84378536e-12  3.10658436e+03  3.75939629e-12  1.52361516e+03  6.03486883e-13  1.70061149e+03  1.84453557e-12  6.56014453e+02  3.76337791e-12  3.01305755e+02  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  6.03424297e-13  9.06299430e+03  1.84378535e-12  2.96608905e+03  3.75939614e-12  1.45470965e+03  6.03492864e-13  1.62356912e+03  1.84460823e-12  6.26244592e+02  3.76376416e-12  2.87605950e+02  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  6.03424305e-13  8.65312037e+03  1.84378534e-12  2.83194765e+03  3.75939597e-12  1.38892039e+03  6.03499424e-13  1.55000476e+03  1.84468795e-12  5.97816301e+02  3.76418794e-12  2.74522282e+02  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  6.03424311e-13  8.26178306e+03  1.84378532e-12  2.70387279e+03  3.75939579e-12  1.32610645e+03  6.03506618e-13  1.47976084e+03  1.84477540e-12  5.70668689e+02  3.76465292e-12  2.62026729e+02  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  6.03424317e-13  7.88814381e+03  1.84378530e-12  2.58159012e+03  3.75939559e-12  1.26613328e+03  6.03514508e-13  1.41268689e+03  1.84487134e-12  5.44743607e+02  3.76516309e-12  2.50092528e+02  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  6.03424322e-13  7.53140253e+03  1.84378528e-12  2.46483769e+03  3.75939537e-12  1.20887238e+03  6.03523163e-13  1.34863923e+03  1.84497658e-12  5.19985527e+02  3.76572287e-12  2.38694120e+02  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  6.03424327e-13  7.19079483e+03  1.84378526e-12  2.35336538e+03  3.75939513e-12  1.15420112e+03  6.03532656e-13  1.28748067e+03  1.84509204e-12  4.96341423e+02  3.76633708e-12  2.27807097e+02  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  6.03424331e-13  6.86559114e+03  1.84378523e-12  2.24693441e+03  3.75939486e-12  1.10200236e+03  6.03543068e-13  1.22908020e+03  1.84521871e-12  4.73760655e+02  3.76701106e-12  2.17408143e+02  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  6.03424334e-13  6.55509473e+03  1.84378520e-12  2.14531678e+03  3.75939456e-12  1.05216429e+03  6.03554488e-13  1.17331273e+03  1.84535767e-12  4.52194864e+02  3.76775062e-12  2.07474993e+02  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  6.03424337e-13  6.25864052e+03  1.84378517e-12  2.04829480e+03  3.75939424e-12  1.00458015e+03  6.03567016e-13  1.12005882e+03  1.84551013e-12  4.31597865e+02  3.76856218e-12  1.97986378e+02  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  6.03424339e-13  5.97559348e+03  1.84378513e-12  1.95566065e+03  3.75939388e-12  9.59147999e+02  6.03580757e-13  1.06920440e+03  1.84567738e-12  4.11925552e+02  3.76945277e-12  1.88921986e+02  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  6.03424341e-13  5.70534722e+03  1.84378508e-12  1.86721588e+03  3.75939349e-12  9.15770520e+02  6.03595830e-13  1.02064055e+03  1.84586088e-12  3.93135802e+02  3.77043013e-12  1.80262414e+02  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  6.03424342e-13  5.44732286e+03  1.84378504e-12  1.78277102e+03  3.75939306e-12  8.74354788e+02  6.03612364e-13  9.74263250e+02  1.84606219e-12  3.75188385e+02  3.77150276e-12  1.71989127e+02  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  6.03424343e-13  5.20096764e+03  1.84378498e-12  1.70214518e+03  3.75939258e-12  8.34812082e+02  6.03630501e-13  9.29973185e+02  1.84628306e-12  3.58044878e+02  3.77267998e-12  1.64084422e+02  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  6.03424344e-13  4.96575383e+03  1.84378492e-12  1.62516564e+03  3.75939206e-12  7.97057696e+02  6.03650396e-13  8.87675501e+02  1.84652539e-12  3.41668585e+02  3.77397206e-12  1.56531388e+02  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  6.03424344e-13  4.74117756e+03  1.84378486e-12  1.55166751e+03  3.75939149e-12  7.61010752e+02  6.03672219e-13  8.47279620e+02  1.84679126e-12  3.26024457e+02  3.77539028e-12  1.49313871e+02  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  6.03424343e-13  4.52675777e+03  1.84378479e-12  1.48149333e+03  3.75939086e-12  7.26594032e+02  6.03696158e-13  8.08699042e+02  1.84708298e-12  3.11079017e+02  3.77694706e-12  1.42416436e+02  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  6.03424342e-13  4.32203509e+03  1.84378471e-12  1.41449278e+03  3.75939017e-12  6.93733808e+02  6.03722418e-13  7.71851161e+02  1.84740304e-12  2.96800291e+02  3.77865602e-12  1.35824343e+02  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  6.03424341e-13  4.12657102e+03  1.84378462e-12  1.35052233e+03  3.75938942e-12  6.62359689e+02  6.03751223e-13  7.36657090e+02  1.84775423e-12  2.83157739e+02  3.78053219e-12  1.29523508e+02  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  6.03424339e-13  3.93994682e+03  1.84378452e-12  1.28944494e+03  3.75938859e-12  6.32404464e+02  6.03782821e-13  7.03041488e+02  1.84813957e-12  2.70122191e+02  3.78259207e-12  1.23500475e+02  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  6.03424337e-13  3.76176269e+03  1.84378442e-12  1.23112978e+03  3.75938768e-12  6.03803964e+02  6.03817482e-13  6.70932408e+02  1.84856240e-12  2.57665785e+02  3.78485384e-12  1.17742392e+02  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  6.03424334e-13  3.59163691e+03  1.84378430e-12  1.17545192e+03  3.75938668e-12  5.76496923e+02  6.03855503e-13  6.40261135e+02  1.84902637e-12  2.45761907e+02  3.78733753e-12  1.12236979e+02  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  6.03424331e-13  3.42920511e+03  1.84378417e-12  1.12229209e+03  3.75938558e-12  5.50424843e+02  6.03897211e-13  6.10962045e+02  1.84953550e-12  2.34385139e+02  3.79006517e-12  1.06972508e+02  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  6.03424327e-13  3.27411928e+03  1.84378403e-12  1.07153642e+03  3.75938438e-12  5.25531872e+02  6.03942961e-13  5.82972466e+02  1.85009421e-12  2.23511202e+02  3.79306108e-12  1.01937774e+02  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  6.03424323e-13  3.12604719e+03  1.84378388e-12  1.02307617e+03  3.75938306e-12  5.01764687e+02  6.03993147e-13  5.56232544e+02  1.85070734e-12  2.13116907e+02  3.79635202e-12  9.71220747e+01  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  6.03424318e-13  2.98467168e+03  1.84378371e-12  9.76807538e+02  3.75938162e-12  4.79072373e+02  6.04048197e-13  5.30685116e+02  1.85138023e-12  2.03180110e+02  3.79996754e-12  9.25151890e+01  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  6.03424312e-13  2.84968987e+03  1.84378352e-12  9.32631405e+02  3.75938003e-12  4.57406319e+02  6.04108584e-13  5.06275591e+02  1.85211874e-12  1.93679661e+02  3.80394024e-12  8.81073557e+01  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  6.03424306e-13  2.72081261e+03  1.84378331e-12  8.90453139e+02  3.75937829e-12  4.36720113e+02  6.04174824e-13  4.82951835e+02  1.85292928e-12  1.84595364e+02  3.80830611e-12  8.38892548e+01  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  6.03424298e-13  2.59776383e+03  1.84378309e-12  8.50182385e+02  3.75937638e-12  4.16969440e+02  6.04247485e-13  4.60664060e+02  1.85381895e-12  1.75907936e+02  3.81310491e-12  7.98519893e+01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  6.03424290e-13  2.48027993e+03  1.84378284e-12  8.11732876e+02  3.75937428e-12  3.98111992e+02  6.04327189e-13  4.39364726e+02  1.85479552e-12  1.67598968e+02  3.81838061e-12  7.59870681e+01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  6.03424281e-13  2.36810924e+03  1.84378257e-12  7.75022247e+02  3.75937198e-12  3.80107373e+02  6.04414618e-13  4.19008433e+02  1.85586754e-12  1.59650891e+02  3.82418186e-12  7.22863901e+01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  6.03424272e-13  2.26101147e+03  1.84378228e-12  7.39971857e+02  3.75936946e-12  3.62917012e+02  6.04510521e-13  3.99551837e+02  1.85704443e-12  1.52046937e+02  3.83056250e-12  6.87422294e+01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  6.03424261e-13  2.15875720e+03  1.84378195e-12  7.06506621e+02  3.75936669e-12  3.46504086e+02  6.04615718e-13  3.80953554e+02  1.85833655e-12  1.44771109e+02  3.83758225e-12  6.53472212e+01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  6.03424249e-13  2.06112738e+03  1.84378159e-12  6.74554850e+02  3.75936365e-12  3.30833434e+02  6.04731110e-13  3.63174081e+02  1.85975529e-12  1.37808153e+02  3.84530732e-12  6.20943492e+01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  6.03424235e-13  1.96791287e+03  1.84378120e-12  6.44048099e+02  3.75936032e-12  3.15871488e+02  6.04857684e-13  3.46175712e+02  1.86131321e-12  1.31143526e+02  3.85381127e-12  5.89769336e+01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  6.03424220e-13  1.87891399e+03  1.84378077e-12  6.14921016e+02  3.75935667e-12  3.01586196e+02  6.04996524e-13  3.29922467e+02  1.86302413e-12  1.24763372e+02  3.86317588e-12  5.59886202e+01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  6.03424204e-13  1.79394008e+03  1.84378030e-12  5.87111205e+02  3.75935266e-12  2.87946957e+02  6.05148816e-13  3.14380018e+02  1.86490329e-12  1.18654497e+02  3.87349221e-12  5.31233701e+01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  6.03424186e-13  1.71280912e+03  1.84377978e-12  5.60559094e+02  3.75934827e-12  2.74924552e+02  6.05315865e-13  2.99515620e+02  1.86696749e-12  1.12804343e+02  3.88486177e-12  5.03754508e+01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  6.03424167e-13  1.63534731e+03  1.84377921e-12  5.35207802e+02  3.75934344e-12  2.62491086e+02  6.05499099e-13  2.85298055e+02  1.86923526e-12  1.07200972e+02  3.89739792e-12  4.77394276e+01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  6.03424145e-13  1.56138871e+03  1.84377858e-12  5.11003023e+02  3.75933815e-12  2.50619923e+02  6.05700085e-13  2.71697567e+02  1.87172706e-12  1.01833044e+02  3.91122747e-12  4.52101559e+01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  6.03424121e-13  1.49077488e+03  1.84377790e-12  4.87892905e+02  3.75933235e-12  2.39285634e+02  6.05920543e-13  2.58685806e+02  1.87446547e-12  9.66897958e+01  3.92649250e-12  4.27827739e+01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  6.03424095e-13  1.42335457e+03  1.84377715e-12  4.65827942e+02  3.75932598e-12  2.28463938e+02  6.06162359e-13  2.46235780e+02  1.87747545e-12  9.17610287e+01  3.94335256e-12  4.04526964e+01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  6.03424066e-13  1.35898334e+03  1.84377633e-12  4.44760868e+02  3.75931900e-12  2.18131654e+02  6.06427600e-13  2.34321803e+02  1.88078459e-12  8.70370899e+01  3.96198719e-12  3.82156079e+01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  6.03424035e-13  1.29752331e+03  1.84377542e-12  4.24646552e+02  3.75931133e-12  2.08266647e+02  6.06718536e-13  2.22919452e+02  1.88442347e-12  8.25088584e+01  3.98259891e-12  3.60674572e+01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  6.03424000e-13  1.23884280e+03  1.84377443e-12  4.05441906e+02  3.75930293e-12  1.98847786e+02  6.07037657e-13  2.12005521e+02  1.88842593e-12  7.81677308e+01  4.00541679e-12  3.40044512e+01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  6.03423962e-13  1.18281612e+03  1.84377334e-12  3.87105791e+02  3.75929371e-12  1.89854892e+02  6.07387692e-13  2.01557984e+02  1.89282951e-12  7.40056075e+01  4.03070065e-12  3.20230483e+01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  6.03423921e-13  1.12932324e+03  1.84377215e-12  3.69598927e+02  3.75928360e-12  1.81268702e+02  6.07771640e-13  1.91555955e+02  1.89767589e-12  7.00148790e+01  4.05874610e-12  3.01199528e+01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  6.03423875e-13  1.07824959e+03  1.84377084e-12  3.52883811e+02  3.75927250e-12  1.73070823e+02  6.08192789e-13  1.81979653e+02  1.90301140e-12  6.61884122e+01  4.08989062e-12  2.82921069e+01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  6.03423825e-13  1.02948574e+03  1.84376940e-12  3.36924636e+02  3.75926033e-12  1.65243693e+02  6.08654747e-13  1.72810368e+02  1.90888764e-12  6.25195360e+01  4.12452097e-12  2.65366829e+01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  6.03423770e-13  9.82927232e+02  1.84376783e-12  3.21687215e+02  3.75924698e-12  1.57770545e+02  6.09161478e-13  1.64030427e+02  1.91536210e-12  5.90020262e+01  4.16308208e-12  2.48510746e+01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  6.03423709e-13  9.38474336e+02  1.84376610e-12  3.07138907e+02  3.75923233e-12  1.50635370e+02  6.09717333e-13  1.55623161e+02  1.92249902e-12  5.56300885e+01  4.20608819e-12  2.32328859e+01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  6.03423643e-13  8.96031822e+02  1.84376421e-12  2.93248546e+02  3.75921627e-12  1.43822883e+02  6.10327091e-13  1.47572875e+02  1.93037024e-12  5.23983404e+01  4.25413635e-12  2.16799194e+01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  6.03423570e-13  8.55508772e+02  1.84376213e-12  2.79986377e+02  3.75919865e-12  1.37318492e+02  6.10996004e-13  1.39864808e+02  1.93905634e-12  4.93017904e+01  4.30792350e-12  2.01901623e+01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  6.03423490e-13  8.16818377e+02  1.84375985e-12  2.67323990e+02  3.75917931e-12  1.31108261e+02  6.11729844e-13  1.32485105e+02  1.94864784e-12  4.63358151e+01  4.36826775e-12  1.87617703e+01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  6.03423402e-13  7.79877756e+02  1.84375734e-12  2.55234259e+02  3.75915811e-12  1.25178888e+02  6.12534959e-13  1.25420779e+02  1.95924675e-12  4.34961336e+01  4.43613534e-12  1.73930504e+01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  6.03423306e-13  7.44607775e+02  1.84375460e-12  2.43691287e+02  3.75913484e-12  1.19517672e+02  6.13418337e-13  1.18659666e+02  1.97096826e-12  4.07787785e+01  4.51267518e-12  1.60824407e+01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  6.03423201e-13  7.10932879e+02  1.84375159e-12  2.32670345e+02  3.75910932e-12  1.14112484e+02  6.14387670e-13  1.12190391e+02  1.98394294e-12  3.81800645e+01  4.59926328e-12  1.48284890e+01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  6.03423085e-13  6.78780931e+02  1.84374829e-12  2.22147826e+02  3.75908133e-12  1.08951745e+02  6.15451438e-13  1.06002312e+02  1.99831921e-12  3.56965540e+01  4.69756065e-12  1.36298301e+01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  6.03422958e-13  6.48083055e+02  1.84374466e-12  2.12101188e+02  3.75905062e-12  1.04024401e+02  6.16618995e-13  1.00085480e+02  2.01426642e-12  3.33250204e+01  4.80958940e-12  1.24851612e+01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  6.03422819e-13  6.18773491e+02  1.84374069e-12  2.02508909e+02  3.75901694e-12  9.93198962e+01  6.17900670e-13  9.44305764e+01  2.03197860e-12  3.10624088e+01  4.93783391e-12  1.13932174e+01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  6.03422666e-13  5.90789452e+02  1.84373633e-12  1.93350441e+02  3.75897999e-12  9.48281527e+01  6.19307884e-13  8.90288560e+01  2.05167903e-12  2.89057960e+01  5.08537663e-12  1.03527471e+01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  6.03422498e-13  5.64070992e+02  1.84373155e-12  1.84606165e+02  3.75893945e-12  9.05395483e+01  6.20853283e-13  8.38720863e+01  2.07362586e-12  2.68523497e+01  5.25608216e-12  9.36248727e+00  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  6.03422314e-13  5.38560874e+02  1.84372630e-12  1.76257349e+02  3.75889499e-12  8.64448961e+01  6.22550894e-13  7.89524797e+01  2.09811916e-12  2.48992883e+01  5.45484906e-12  8.42114130e+00  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  6.03422113e-13  5.14204452e+02  1.84372055e-12  1.68286108e+02  3.75884622e-12  8.25354246e+01  6.24416298e-13  7.42626249e+01  2.12550972e-12  2.30438425e+01  5.68795622e-12  7.52735822e+00  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.03421891e-13  4.90949550e+02  1.84371423e-12  1.60675367e+02  3.75879271e-12  7.88027590e+01  6.26466841e-13  6.97954176e+01  2.15621014e-12  2.12832191e+01  5.96353923e-12  6.67971504e+00  1.60262263e-09  1.91157077e+01 
