 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 1.02304957e+10  5.43197996e-13  5.20716095e+02  1.65929289e-12  1.70460110e+02  3.38251614e-12  8.36101043e+01  5.63626826e-13  7.31172432e+01  1.93566620e-12  2.22116618e+01  5.32474496e-12  7.00276468e+00  1.70215957e-09  1.88471462e+01 
 1.07150856e+10  5.43197802e-13  4.97166703e+02  1.65928736e-12  1.62751049e+02  3.38246922e-12  7.98288363e+01  5.65621660e-13  6.86360976e+01  1.96605450e-12  2.04664390e+01  5.61234211e-12  6.16818143e+00  1.82658959e-09  1.83910067e+01 
 1.12226292e+10  5.43197589e-13  4.74682333e+02  1.65928128e-12  1.55390631e+02  3.38241776e-12  7.62185762e+01  5.67816046e-13  6.43799973e+01  2.00028090e-12  1.88167640e+01  5.95839321e-12  5.37944590e+00  1.98579843e-09  1.77123611e+01 
 1.17542136e+10  5.43197355e-13  4.53214819e+02  1.65927462e-12  1.48363088e+02  3.38236130e-12  7.27715902e+01  5.70231373e-13  6.03416787e+01  2.03895601e-12  1.72591547e+01  6.37902948e-12  4.63457414e+00  2.19567477e-09  1.67707482e+01 
 1.23109777e+10  5.43197099e-13  4.32718173e+02  1.65926731e-12  1.41653365e+02  3.38229937e-12  6.94804941e+01  5.72891700e-13  5.65138771e+01  2.08281998e-12  1.57899948e+01  6.89514770e-12  3.93147539e+00  2.48347700e-09  1.55193337e+01 
 1.28941142e+10  5.43196818e-13  4.13148488e+02  1.65925929e-12  1.35247090e+02  3.38223144e-12  6.63382379e+01  5.75824170e-13  5.28892795e+01  2.13277840e-12  1.44055329e+01  7.53191339e-12  3.26795894e+00  2.90019520e-09  1.39039444e+01 
 1.35048722e+10  5.43196509e-13  3.94463843e+02  1.65925049e-12  1.29130539e+02  3.38215693e-12  6.33380903e+01  5.79059512e-13  4.94604888e+01  2.18995070e-12  1.31018885e+01  8.31206044e-12  2.64174472e+00  3.55344446e-09  1.18619586e+01 
 1.41445601e+10  5.43196170e-13  3.76624210e+02  1.65924084e-12  1.23290608e+02  3.38207519e-12  6.04736243e+01  5.82632636e-13  4.62199988e+01  2.25573614e-12  1.18750641e+01  9.22463967e-12  2.05047701e+00  4.71547236e-09  9.32102890e+00 
 1.48145483e+10  5.43195799e-13  3.59591376e+02  1.65923026e-12  1.17714789e+02  3.38198553e-12  5.77387039e+01  5.86583355e-13  4.31601826e+01  2.33190513e-12  1.07209634e+01  1.01009209e-11  1.49174052e+00  7.32237729e-09  6.19761554e+00 
 1.55162719e+10  5.43195392e-13  3.43328851e+02  1.65921865e-12  1.12391136e+02  3.38188718e-12  5.51274703e+01  5.90957256e-13  4.02732914e+01  2.42072739e-12  9.63541377e+00  1.01802513e-11  9.63078051e-01  1.73373877e-08  2.39529927e+00 
 1.62512341e+10  5.43194945e-13  3.27801800e+02  1.65920591e-12  1.07308246e+02  3.38177931e-12  5.26343298e+01  5.95806762e-13  3.75514658e+01  2.52515466e-12  8.61419226e+00  7.23958790e-12  4.62008867e-01 -1.92566892e-08 -2.19715756e+00 
 1.70210095e+10  5.43194455e-13  3.12976959e+02  1.65919194e-12  1.02455229e+02  3.38166097e-12  5.02539416e+01  6.01192435e-13  3.49867563e+01  2.64908481e-12  7.65305322e+00 -2.47642272e-13  1.39529218e-02 -6.82486856e-09 -7.70803962e+00 
 1.78272469e+10  5.43193917e-13  2.98822573e+02  1.65917661e-12  9.78216901e+01  3.38153117e-12  4.79812065e+01  6.07184581e-13  3.25711525e+01  2.79774825e-12  6.74775690e+00 -6.35929382e-12  4.67280708e-01 -3.90267196e-09 -1.42852404e+01 
 1.86716736e+10  5.43193327e-13  2.85308318e+02  1.65915980e-12  9.33977029e+01  3.38138880e-12  4.58112558e+01  6.13865247e-13  3.02966185e+01  2.97827590e-12  5.89409747e+00 -7.70514029e-12  9.00419028e-01 -2.64968523e-09 -2.20992064e+01 
 1.95560984e+10  5.43192680e-13  2.72405246e+02  1.65914135e-12  8.91737907e+01  3.38123263e-12  4.37394412e+01  6.21330728e-13  2.81551330e+01  3.20052386e-12  5.08792965e+00 -6.98017241e-12  1.31576896e+00 -1.95847841e-09 -3.13463212e+01 
 2.04824159e+10  5.43191970e-13  2.60085715e+02  1.65912112e-12  8.51409049e+01  3.38106133e-12  4.17613244e+01  6.29694728e-13  2.61387316e+01  3.47819977e-12  4.32519291e+00 -5.89838516e-12  1.71567563e+00 -1.52242988e-09 -4.22527943e+01 
 2.14526105e+10  5.43191191e-13  2.48323336e+02  1.65909893e-12  8.12904064e+01  3.38087344e-12  3.98726680e+01  6.39092407e-13  2.42395498e+01  3.83006353e-12  3.60193278e+00 -4.92417655e-12  2.10241795e+00 -1.22347588e-09 -5.50791312e+01 
 2.24687605e+10  5.43190337e-13  2.37092910e+02  1.65907459e-12  7.76140468e+01  3.38066735e-12  3.80694261e+01  6.49685599e-13  2.24498639e+01  4.27958012e-12  2.91431872e+00 -4.12800037e-12  2.47820077e+00 -1.00659157e-09 -7.01252695e+01 
 2.35330426e+10  5.43189400e-13  2.26370380e+02  1.65904788e-12  7.41039505e+01  3.38044130e-12  3.63477358e+01  6.61669622e-13  2.07621303e+01  4.84478219e-12  2.25865841e+00 -3.48979630e-12  2.84514936e+00 -8.42695688e-10 -8.77364820e+01 
 2.46477368e+10  5.43188372e-13  2.16132777e+02  1.65901859e-12  7.07525985e+01  3.38019337e-12  3.47039090e+01  6.75282282e-13  1.91690192e+01  5.47843293e-12  1.63140827e+00 -2.97666123e-12  3.20530612e+00 -7.14978739e-10 -1.08310161e+02 
 2.58152310e+10  5.43187244e-13  2.06358169e+02  1.65898646e-12  6.75528113e+01  3.37992144e-12  3.31344243e+01  6.90815937e-13  1.76634448e+01  5.77756397e-12  1.02918055e+00 -2.55997852e-12  3.56062937e+00 -6.13049302e-10 -1.32303611e+02 
 2.70380260e+10  5.43186007e-13  1.97025618e+02  1.65895121e-12  6.44977346e+01  3.37962318e-12  3.16359196e+01  7.08633899e-13  1.62385886e+01  4.06255393e-12  4.48746867e-01 -2.21769232e-12  3.91299397e+00 -5.30138112e-10 -1.60243013e+02 
 2.83187415e+10  5.43184650e-13  1.88115132e+02  1.65891255e-12  6.15808238e+01  3.37929607e-12  3.02051847e+01  7.29193102e-13  1.48879183e+01 -1.14219768e-12  1.12961177e-01 -1.93332777e-12  4.26419356e+00 -4.61646256e-10 -1.92733709e+02 
 2.96601208e+10  5.43183162e-13  1.79607623e+02  1.65887013e-12  5.87958302e+01  3.37893730e-12  2.88391549e+01  7.53075989e-13  1.36052003e+01 -4.43298100e-12  6.58854166e-01 -1.69461711e-12  4.61594424e+00 -4.04339699e-10 -2.30472039e+02 
 3.10650375e+10  5.43181529e-13  1.71484866e+02  1.65882361e-12  5.61367881e+01  3.37854382e-12  2.75349037e+01  7.81036266e-13  1.23845065e+01 -4.48012733e-12  1.19168933e+00 -1.49235682e-12  4.96988925e+00 -3.55877719e-10 -2.74258930e+02 
 3.25365012e+10  5.43179738e-13  1.63729461e+02  1.65877258e-12  5.35980011e+01  3.37811230e-12  2.62896374e+01  8.14065987e-13  1.12202170e+01 -3.73687329e-12  1.71407696e+00 -1.31956241e-12  5.32760465e+00 -3.14524212e-10 -3.25015514e+02 
 3.40776639e+10  5.43177773e-13  1.56324794e+02  1.65871661e-12  5.11740309e+01  3.37763905e-12  2.51006882e+01  8.53496329e-13  1.01070171e+01 -3.02815313e-12  2.22848831e+00 -1.17086494e-12  5.69060563e+00 -2.78964182e-10 -3.83801074e+02 
 3.56918273e+10  5.43175617e-13  1.49255003e+02  1.65865521e-12  4.88596847e+01  3.37712006e-12  2.39655093e+01  9.01153088e-13  9.03989154e+00 -2.46909400e-12  2.73726478e+00 -1.04208378e-12  6.06035331e+00 -2.48183257e-10 -4.51833668e+02 
 3.73824490e+10  5.43173253e-13  1.42504944e+02  1.65858786e-12  4.66500049e+01  3.37655092e-12  2.28816688e+01  9.59603776e-13  8.01411435e+00 -2.03984730e-12  3.24262788e+00 -9.29922846e-13  6.43826191e+00 -2.21386360e-10 -5.30513825e+02 
 3.91531507e+10  5.43170659e-13  1.36060156e+02  1.65851399e-12  4.45402578e+01  3.37592681e-12  2.18468450e+01  1.03256300e-12  7.02523703e+00 -1.70758869e-12  3.74668982e+00 -8.31752703e-13  6.82570604e+00 -1.97941447e-10 -6.21451766e+02 
 4.10077256e+10  5.43167814e-13  1.29906834e+02  1.65843296e-12  4.25259241e+01  3.37524243e-12  2.08588212e+01  1.12557955e-12  6.06907391e+00 -1.44618294e-12  4.25146440e+00 -7.45452638e-13  7.22402816e+00 -1.77339737e-10 -7.26498695e+02 
 4.29501465e+10  5.43164693e-13  1.24031796e+02  1.65834408e-12  4.06026887e+01  3.37449201e-12  1.99154808e+01  1.24723416e-12  5.14168635e+00 -1.23698170e-12  4.75887811e+00 -6.69294740e-13  7.63454600e+00 -1.59167062e-10 -8.47782741e+02 
 4.49845744e+10  5.43161269e-13  1.18422456e+02  1.65824659e-12  3.87664316e+01  3.37366920e-12  1.90148029e+01  1.41124067e-12  4.23936576e+00 -1.06690717e-12  5.27078112e+00 -6.01857847e-13  8.05855992e+00 -1.43082867e-10 -9.87750261e+02 
 4.71153675e+10  5.43157513e-13  1.13066799e+02  1.65813966e-12  3.70132192e+01  3.37276706e-12  1.81548582e+01  1.63981688e-12  3.35861604e+00 -9.26710142e-13  5.78895820e+00 -5.41962903e-13  8.49736019e+00 -1.28804580e-10 -1.14921330e+03 
 4.93470903e+10  5.43153393e-13  1.07953352e+02  1.65802238e-12  3.53392959e+01  3.37177798e-12  1.73338045e+01  1.96577543e-12  2.49613572e+00 -8.09740243e-13  6.31513934e+00 -4.88623864e-13  8.95223415e+00 -1.16095809e-10 -1.33540410e+03 
 5.16845235e+10  5.43148874e-13  1.03071160e+02  1.65789374e-12  3.37410758e+01  3.37069365e-12  1.65498830e+01  2.39888370e-12  1.64880013e+00 -7.11126245e-13  6.85101018e+00 -4.41010012e-13  9.42447319e+00 -1.04757323e-10 -1.55003779e+03 
 5.41326744e+10  5.43143916e-13  9.84097656e+01  1.65775265e-12  3.22151352e+01  3.36950496e-12  1.58014143e+01  2.51731897e-12  8.13643855e-01 -6.27234133e-13  7.39822197e+00 -3.98416735e-13  9.91537974e+00 -9.46200741e-11 -1.79738434e+03 
 5.66967873e+10  5.43138478e-13  9.39591827e+01  1.65759791e-12  3.07582054e+01  3.36820196e-12  1.50867952e+01 -5.94229833e-14  1.21564374e-02 -5.55305695e-13  7.95840129e+00 -3.60242652e-13  1.04262740e+01 -8.55397385e-11 -2.08235128e+03 
 5.93823550e+10  5.43132512e-13  8.97098775e+01  1.65742819e-12  2.93671651e+01  3.36677376e-12  1.44044947e+01 -2.28571863e-12  8.31298587e-01 -4.93213874e-13  8.53315945e+00 -3.25971552e-13  1.09585007e+01 -7.73924108e-11 -2.41057872e+03 
 6.21951306e+10  5.43125968e-13  8.56527472e+01  1.65724205e-12  2.80390347e+01  3.36520845e-12  1.37530512e+01 -1.96271126e-12  1.64637091e+00 -4.39294320e-13  9.12410146e+00 -2.95158000e-13  1.15134359e+01 -7.00711688e-11 -2.78854858e+03 
 6.51411394e+10  5.43118790e-13  8.17791007e+01  1.65703791e-12  2.67709690e+01  3.36349301e-12  1.31310693e+01 -1.46856184e-12  2.45986747e+00 -3.92227390e-13  9.73283485e+00 -2.67415780e-13  1.20924936e+01 -6.34833131e-11 -3.22371001e+03 
 6.82266924e+10  5.43110916e-13  7.80806398e+01  1.65681403e-12  2.55602516e+01  3.36161322e-12  1.25372165e+01 -1.11935110e-12  3.27420273e+00 -3.50954090e-13  1.03609782e+01 -2.42408547e-13  1.26971325e+01 -5.75481314e-11 -3.72462355e+03 
 7.14583994e+10  5.43102278e-13  7.45494419e+01  1.65656851e-12  2.44042889e+01  3.35955354e-12  1.19702208e+01 -8.79796099e-13  4.09172541e+00 -3.14615250e-13  1.10101693e+01 -2.19842202e-13  1.33288630e+01 -5.21950729e-11 -4.30112676e+03 
 7.48431833e+10  5.43092803e-13  7.11779425e+01  1.65629927e-12  2.33006047e+01  3.35729703e-12  1.14288674e+01 -7.09812072e-13  4.91473181e+00 -2.82506846e-13  1.16820739e+01 -1.99458636e-13  1.39892545e+01 -4.73622477e-11 -4.96452448e+03 
 7.83882949e+10  5.43082409e-13  6.79589192e+01  1.65600401e-12  2.22468345e+01  3.35482516e-12  1.09119967e+01 -5.84576126e-13  5.74547845e+00 -2.54046730e-13  1.23783930e+01 -1.81030559e-13  1.46799426e+01 -4.29951851e-11 -5.72780752e+03 
 8.21013285e+10  5.43071008e-13  6.48854762e+01  1.65568024e-12  2.12407212e+01  3.35211776e-12  1.04185015e+01 -4.89267192e-13  6.58619425e+00 -2.28749535e-13  1.31008718e+01 -1.64357204e-13  1.54026369e+01 -3.90458005e-11 -6.60590380e+03 
 8.59902381e+10  5.43058502e-13  6.19510297e+01  1.65532521e-12  2.02801093e+01  3.34915283e-12  9.94732467e+00 -4.14771343e-13  7.43909216e+00 -2.06207518e-13  1.38513077e+01 -1.49260733e-13  1.61591295e+01 -3.54715292e-11 -7.61596704e+03 
 9.00633544e+10  5.43044784e-13  5.91492936e+01  1.65493594e-12  1.93629411e+01  3.34590639e-12  9.49745679e+00 -3.55257756e-13  8.30638049e+00 -1.86075772e-13  1.46315588e+01 -1.35583210e-13  1.69513036e+01 -3.22345984e-11 -8.77770834e+03 
 9.43294028e+10  5.43029736e-13  5.64742661e+01  1.65450912e-12  1.84872518e+01  3.34235234e-12  9.06793419e+00 -3.06851343e-13  9.19027387e+00 -1.68060696e-13  1.54435524e+01 -1.23184048e-13  1.77811437e+01 -2.93014098e-11 -1.01137772e+04 
 9.87975220e+10  5.43013230e-13  5.39202167e+01  1.65404116e-12  1.76511657e+01  3.33846231e-12  8.65783675e+00 -2.66887785e-13  1.00930041e+01 -1.51910912e-13  1.62892948e+01 -1.11937835e-13  1.86507454e+01 -2.66420153e-11 -1.16501993e+04 
 1.03477283e+11  5.42995124e-13  5.14816743e+01  1.65352813e-12  1.68528915e+01  3.33420543e-12  8.26628598e+00 -2.33480013e-13  1.10168307e+01 -1.37410051e-13  1.71708802e+01 -1.01732477e-13  1.95623278e+01 -2.42296688e-11 -1.34168795e+04 
 1.08378712e+11  5.42975264e-13  4.91534149e+01  1.65296571e-12  1.60907192e+01  3.32954819e-12  7.89244309e+00 -2.05256449e-13  1.19640520e+01 -1.24370970e-13  1.80905020e+01 -9.24676027e-14  2.05182460e+01 -2.20404416e-11 -1.54481797e+04 
 1.13512307e+11  5.42953479e-13  4.69304511e+01  1.65234918e-12  1.53630163e+01  3.32445425e-12  7.53550725e+00 -1.81197440e-13  1.29370155e+01 -1.12631085e-13  1.90504631e+01 -8.40531960e-14  2.15210061e+01 -2.00528905e-11 -1.77835826e+04 
 1.18889067e+11  5.42929584e-13  4.48080209e+01  1.65167340e-12  1.46682237e+01  3.31888420e-12  7.19471385e+00 -1.60529814e-13  1.39381294e+01 -1.02048567e-13  2.00531889e+01 -7.64084047e-14  2.25732812e+01 -1.82477716e-11 -2.04684552e+04 
 1.24520509e+11  5.42903374e-13  4.27815776e+01  1.65093271e-12  1.40048531e+01  3.31279541e-12  6.86933282e+00 -1.42656990e-13  1.49698737e+01 -9.24992291e-14  2.11012404e+01 -6.94605093e-14  2.36779310e+01 -1.66077913e-11 -2.35549245e+04 
 1.30418696e+11  5.42874625e-13  4.08467802e+01  1.65012096e-12  1.33714834e+01  3.30614179e-12  6.55866716e+00 -1.27111477e-13  1.60348128e+01 -8.38739600e-14  2.21973292e+01 -6.31440239e-14  2.48380227e+01 -1.51173889e-11 -2.71028852e+04 
 1.36596263e+11  5.42843092e-13  3.89994841e+01  1.64923140e-12  1.27667579e+01  3.29887358e-12  6.26205136e+00 -1.13521869e-13  1.71356080e+01 -7.60765890e-14  2.33443348e+01 -5.73999088e-14  2.60568567e+01 -1.37625476e-11 -3.11811562e+04 
 1.43066445e+11  5.42808504e-13  3.72357319e+01  1.64825668e-12  1.21893811e+01  3.29093718e-12  5.97885001e+00 -1.01589440e-13  1.82750311e+01 -6.90221070e-14  2.45453230e+01 -5.21748796e-14  2.73379953e+01 -1.25306279e-11 -3.58688105e+04 
 1.49843101e+11  5.42770568e-13  3.55517455e+01  1.64718876e-12  1.16381162e+01  3.28227493e-12  5.70845644e+00 -9.10712523e-14  1.94559798e+01 -6.26351705e-14  2.58035683e+01 -4.74207990e-14  2.86852971e+01 -1.14102215e-11 -4.12567023e+04 
 1.56940749e+11  5.42728959e-13  3.39439173e+01  1.64601886e-12  1.11117823e+01  3.27282493e-12  5.45029143e+00 -8.17677552e-14  2.06814937e+01 -5.68488401e-14  2.71225784e+01 -4.30941394e-14  3.01029572e+01 -1.03910225e-11 -4.74492218e+04 
 1.64374591e+11  5.42683321e-13  3.24088033e+01  1.64473741e-12  1.06092518e+01  3.26252088e-12  5.20380193e+00 -7.35135528e-14  2.19547725e+01 -5.16035094e-14  2.85061233e+01 -3.91555075e-14  3.15955553e+01 -9.46371357e-12 -5.45663118e+04 
 1.72160555e+11  5.42633267e-13  3.09431147e+01  1.64333399e-12  1.01294482e+01  3.25129193e-12  4.96845992e+00 -6.61704311e-14  2.32791963e+01 -4.68459920e-14  2.99582689e+01 -3.55692211e-14  3.31681120e+01 -8.61986495e-12 -6.27457838e+04 
 1.80315317e+11  5.42578369e-13  2.95437120e+01  1.64179722e-12  9.67134381e+00  3.23906259e-12  4.74376126e+00 -5.96220277e-14  2.46583483e+01 -4.25287400e-14  3.14834167e+01 -3.23029333e-14  3.48261581e+01 -7.85184482e-12 -7.21459802e+04 
 1.88856348e+11  5.42518161e-13  2.82075972e+01  1.64011472e-12  9.23395717e+00  3.22575265e-12  4.52922460e+00 -5.37697105e-14  2.60960409e+01 -3.86091712e-14  3.30863501e+01 -2.93272958e-14  3.65758158e+01 -7.15273968e-12 -8.29488318e+04 
 1.97801943e+11  5.42452128e-13  2.69319083e+01  1.63827301e-12  8.81635134e+00  3.21127718e-12  4.32439036e+00 -4.85293573e-14  2.75963452e+01 -3.50490888e-14  3.47722903e+01 -2.66156578e-14  3.84238989e+01 -6.51628325e-12 -9.53633715e+04 
 2.07171266e+11  5.42379711e-13  2.57139124e+01  1.63625746e-12  8.41763174e+00  3.19554661e-12  4.12881975e+00 -4.38288138e-14  2.91636253e+01 -3.18141772e-14  3.65469628e+01 -2.41437945e-14  4.03780331e+01 -5.93679304e-12 -1.09629771e+05 
 2.16984388e+11  5.42300292e-13  2.45510004e+01  1.63405213e-12  8.03694424e+00  3.17846682e-12  3.94209383e+00 -3.96058695e-14  3.08025784e+01 -2.88735640e-14  3.84166782e+01 -2.18896624e-14  4.24468014e+01 -5.40911359e-12 -1.26023981e+05 
 2.27262329e+11  5.42213199e-13  2.34406811e+01  1.63163976e-12  7.67347334e+00  3.15993944e-12  3.76381259e+00 -3.58066320e-14  3.25182811e+01 -2.61994370e-14  4.03884294e+01 -1.98331760e-14  4.46399203e+01 -4.92856561e-12 -1.44863054e+05 
 2.38027108e+11  5.42117692e-13  2.23805760e+01  1.62900162e-12  7.32644041e+00  3.13986217e-12  3.59359412e+00 -3.23842112e-14  3.43162446e+01 -2.37667078e-14  4.24700118e+01 -1.79560043e-14  4.69684501e+01 -4.49090042e-12 -1.66511275e+05 
 2.49301785e+11  5.42012961e-13  2.13684142e+01  1.62611744e-12  6.99510205e+00  3.11812925e-12  3.43107378e+00 -2.92976457e-14  3.62024800e+01 -2.15527163e-14  4.46701711e+01 -1.62413808e-14  4.94450402e+01 -4.09225892e-12 -1.91387189e+05 
 2.61110511e+11  5.41898120e-13  2.04020274e+01  1.62296528e-12  6.67874848e+00  3.09463214e-12  3.27590342e+00 -2.65110209e-14  3.81835770e+01 -1.95369694e-14  4.69987871e+01 -1.46739258e-14  5.20842038e+01 -3.72913480e-12 -2.19971689e+05 
 2.73478583e+11  5.41772198e-13  1.94793455e+01  1.61952145e-12  6.37670199e+00  3.06926030e-12  3.12775065e+00 -2.39927405e-14  4.02667976e+01 -1.77009080e-14  4.94671035e+01 -1.32394742e-14  5.49025971e+01 -3.39834133e-12 -2.52817297e+05 
 2.86432496e+11  5.41634132e-13  1.85983918e+01  1.61576042e-12  6.08831557e+00  3.04190219e-12  2.98629809e+00 -2.17149197e-14  4.24601913e+01 -1.60277005e-14  5.20880182e+01 -1.19249040e-14  5.79192326e+01 -3.09698149e-12 -2.90558836e+05 
 3.00000000e+11  5.41482757e-13  1.77572793e+01  1.61165470e-12  5.81297142e+00  3.01244647e-12  2.85124272e+00 -1.96528775e-14  4.47727354e+01 -1.45020559e-14  5.48764507e+01 -1.07179575e-14  6.11554566e+01 -2.82242095e-12 -3.33925687e+05 
