 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 2.40924169e+08  5.43401637e-13  2.21032133e+04  1.65996682e-12  7.23564789e+03  3.38425780e-12  3.54906119e+03  5.43414001e-13  3.96253352e+03  1.66010598e-12  1.52993698e+03  3.38499264e-12  7.03295520e+02  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  5.43401676e-13  2.11035984e+04  1.65996686e-12  6.90841583e+03  3.38425781e-12  3.38855490e+03  5.43415141e-13  3.78325882e+03  1.66011941e-12  1.46069292e+03  3.38506383e-12  6.71451620e+02  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  5.43401711e-13  2.01491878e+04  1.65996689e-12  6.59598284e+03  3.38425782e-12  3.23530750e+03  5.43416385e-13  3.61208852e+03  1.66013414e-12  1.39457793e+03  3.38514193e-12  6.41046094e+02  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  5.43401743e-13  1.92379423e+04  1.65996692e-12  6.29767948e+03  3.38425782e-12  3.08899070e+03  5.43417743e-13  3.44865593e+03  1.66015029e-12  1.33145038e+03  3.38522759e-12  6.12013809e+02  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  5.43401772e-13  1.83679074e+04  1.65996694e-12  6.01286699e+03  3.38425781e-12  2.94929109e+03  5.43419227e-13  3.29261096e+03  1.66016801e-12  1.27117504e+03  3.38532156e-12  5.84292573e+02  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  5.43401798e-13  1.75372193e+04  1.65996697e-12  5.74093511e+03  3.38425780e-12  2.81590938e+03  5.43420849e-13  3.14361934e+03  1.66018743e-12  1.21362279e+03  3.38542464e-12  5.57823003e+02  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  5.43401822e-13  1.67440987e+04  1.65996699e-12  5.48130132e+03  3.38425778e-12  2.68855987e+03  5.43422624e-13  3.00136191e+03  1.66020873e-12  1.15867035e+03  3.38553772e-12  5.32548397e+02  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  5.43401844e-13  1.59868474e+04  1.65996700e-12  5.23340947e+03  3.38425776e-12  2.56696973e+03  5.43424566e-13  2.86553392e+03  1.66023210e-12  1.10620000e+03  3.38566176e-12  5.08414614e+02  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  5.43401864e-13  1.52638428e+04  1.65996702e-12  4.99672851e+03  3.38425773e-12  2.45087851e+03  5.43426693e-13  2.73584442e+03  1.66025773e-12  1.05609934e+03  3.38579784e-12  4.85369955e+02  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  5.43401882e-13  1.45735358e+04  1.65996703e-12  4.77075145e+03  3.38425770e-12  2.34003751e+03  5.43429022e-13  2.61201559e+03  1.66028584e-12  1.00826104e+03  3.38594713e-12  4.63365058e+02  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  5.43401899e-13  1.39144476e+04  1.65996704e-12  4.55499420e+03  3.38425765e-12  2.23420930e+03  5.43431573e-13  2.49378217e+03  1.66031667e-12  9.62582638e+02  3.38611090e-12  4.42352783e+02  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  5.43401914e-13  1.32851670e+04  1.65996705e-12  4.34899460e+03  3.38425760e-12  2.13316716e+03  5.43434369e-13  2.38089089e+03  1.66035050e-12  9.18966277e+02  3.38629056e-12  4.22288122e+02  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  5.43401928e-13  1.26843454e+04  1.65996705e-12  4.15231127e+03  3.38425754e-12  2.03669466e+03  5.43437433e-13  2.27309992e+03  1.66038760e-12  8.77318528e+02  3.38648766e-12  4.03128095e+02  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  5.43401940e-13  1.21106962e+04  1.65996705e-12  3.96452299e+03  3.38425748e-12  1.94458512e+03  5.43440791e-13  2.17017836e+03  1.66042829e-12  8.37550177e+02  3.38670390e-12  3.84831658e+02  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  5.43401951e-13  1.15629899e+04  1.65996706e-12  3.78522741e+03  3.38425740e-12  1.85664125e+03  5.43444473e-13  2.07190573e+03  1.66047294e-12  7.99576034e+02  3.38694113e-12  3.67359621e+02  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  5.43401961e-13  1.10400536e+04  1.65996706e-12  3.61404048e+03  3.38425732e-12  1.77267463e+03  5.43448510e-13  1.97807151e+03  1.66052191e-12  7.63314759e+02  3.38720139e-12  3.50674559e+02  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  5.43401971e-13  1.05407676e+04  1.65996705e-12  3.45059547e+03  3.38425722e-12  1.69250540e+03  5.43452936e-13  1.88847472e+03  1.66057563e-12  7.28688676e+02  3.38748693e-12  3.34740732e+02  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  5.43401979e-13  1.00640613e+04  1.65996705e-12  3.29454227e+03  3.38425712e-12  1.61596183e+03  5.43457790e-13  1.80292341e+03  1.66063456e-12  6.95623615e+02  3.38780021e-12  3.19524011e+02  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  5.43401986e-13  9.60891401e+03  1.65996704e-12  3.14554657e+03  3.38425700e-12  1.54287994e+03  5.43463112e-13  1.72123433e+03  1.66069921e-12  6.64048751e+02  3.38814391e-12  3.04991804e+02  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  5.43401993e-13  9.17435103e+03  1.65996703e-12  3.00328919e+03  3.38425687e-12  1.47310318e+03  5.43468950e-13  1.64323250e+03  1.66077012e-12  6.33896452e+02  3.38852101e-12  2.91112986e+02  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  5.43401999e-13  8.75944085e+03  1.65996702e-12  2.86746541e+03  3.38425672e-12  1.40648207e+03  5.43475352e-13  1.56875082e+03  1.66084792e-12  6.05102134e+02  3.38893476e-12  2.77857831e+02  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  5.43402004e-13  8.36329524e+03  1.65996701e-12  2.73778427e+03  3.38425656e-12  1.34287390e+03  5.43482374e-13  1.49762976e+03  1.66093327e-12  5.77604122e+02  3.38938873e-12  2.65197953e+02  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  5.43402009e-13  7.98506516e+03  1.65996699e-12  2.61396795e+03  3.38425639e-12  1.28214242e+03  5.43490075e-13  1.42971697e+03  1.66102690e-12  5.51343522e+02  3.38988684e-12  2.53106238e+02  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  5.43402013e-13  7.62394058e+03  1.65996697e-12  2.49575122e+03  3.38425619e-12  1.22415751e+03  5.43498522e-13  1.36486697e+03  1.66112961e-12  5.26264091e+02  3.39043338e-12  2.41556793e+02  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  5.43402017e-13  7.27914783e+03  1.65996695e-12  2.38288085e+03  3.38425598e-12  1.16879497e+03  5.43507788e-13  1.30294087e+03  1.66124229e-12  5.02312116e+02  3.39103309e-12  2.30524889e+02  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  5.43402020e-13  6.94994838e+03  1.65996693e-12  2.27511504e+03  3.38425574e-12  1.11593621e+03  5.43517951e-13  1.24380602e+03  1.66136591e-12  4.79436303e+02  3.39169116e-12  2.19986904e+02  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  5.43402023e-13  6.63563690e+03  1.65996690e-12  2.17222294e+03  3.38425548e-12  1.06546798e+03  5.43529098e-13  1.18733576e+03  1.66150153e-12  4.57587667e+02  3.39241328e-12  2.09920277e+02  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  5.43402025e-13  6.33554014e+03  1.65996687e-12  2.07398414e+03  3.38425520e-12  1.01728218e+03  5.43541326e-13  1.13340914e+03  1.66165032e-12  4.36719423e+02  3.39320572e-12  2.00303461e+02  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  5.43402027e-13  6.04901534e+03  1.65996684e-12  1.98018818e+03  3.38425488e-12  9.71275581e+02  5.43554739e-13  1.08191067e+03  1.66181355e-12  4.16786891e+02  3.39407536e-12  1.91115872e+02  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  5.43402029e-13  5.77544857e+03  1.65996680e-12  1.89063415e+03  3.38425454e-12  9.27349631e+02  5.43569451e-13  1.03273004e+03  1.66199264e-12  3.97747399e+02  3.39502974e-12  1.82337850e+02  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  5.43402030e-13  5.51425382e+03  1.65996675e-12  1.80513020e+03  3.38425416e-12  8.85410233e+02  5.43585590e-13  9.85761942e+02  1.66218912e-12  3.79560190e+02  3.39607718e-12  1.73950613e+02  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  5.43402030e-13  5.26487166e+03  1.65996671e-12  1.72349317e+03  3.38425374e-12  8.45367545e+02  5.43603293e-13  9.40905790e+02  1.66240468e-12  3.62186338e+02  3.39722680e-12  1.65936222e+02  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  5.43402031e-13  5.02676781e+03  1.65996666e-12  1.64554817e+03  3.38425329e-12  8.07135788e+02  5.43622712e-13  8.98065533e+02  1.66264118e-12  3.45588667e+02  3.39848863e-12  1.58277540e+02  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  5.43402031e-13  4.79943220e+03  1.65996660e-12  1.57112823e+03  3.38425278e-12  7.70633062e+02  5.43644013e-13  8.57149445e+02  1.66290067e-12  3.29731665e+02  3.39987371e-12  1.50958196e+02  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  5.43402030e-13  4.58237784e+03  1.65996654e-12  1.50007394e+03  3.38425223e-12  7.35781173e+02  5.43667378e-13  8.18069929e+02  1.66318538e-12  3.14581416e+02  3.40139417e-12  1.43962550e+02  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  5.43402029e-13  4.37513975e+03  1.65996647e-12  1.43223308e+03  3.38425163e-12  7.02505461e+02  5.43693009e-13  7.80743326e+02  1.66349776e-12  3.00105525e+02  3.40306334e-12  1.37275664e+02  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  5.43402028e-13  4.17727402e+03  1.65996639e-12  1.36746032e+03  3.38425096e-12  6.70734643e+02  5.43721124e-13  7.45089744e+02  1.66384051e-12  2.86273050e+02  3.40489593e-12  1.30883266e+02  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  5.43402026e-13  3.98835675e+03  1.65996630e-12  1.30561691e+03  3.38425024e-12  6.40400661e+02  5.43751965e-13  7.11032884e+02  1.66421660e-12  2.73054437e+02  3.40690807e-12  1.24771722e+02  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  5.43402024e-13  3.80798327e+03  1.65996621e-12  1.24657037e+03  3.38424944e-12  6.11438533e+02  5.43785794e-13  6.78499878e+02  1.66462928e-12  2.60421458e+02  3.40911757e-12  1.18928009e+02  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  5.43402022e-13  3.63576719e+03  1.65996611e-12  1.19019421e+03  3.38424856e-12  5.83786218e+02  5.43822903e-13  6.47421134e+02  1.66508212e-12  2.48347151e+02  3.41154403e-12  1.13339688e+02  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  5.43402019e-13  3.47133959e+03  1.65996600e-12  1.13636767e+03  3.38424760e-12  5.57384479e+02  5.43863608e-13  6.17730193e+02  1.66557904e-12  2.36805767e+02  3.41420903e-12  1.07994876e+02  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  5.43402015e-13  3.31434822e+03  1.65996587e-12  1.08497543e+03  3.38424654e-12  5.32176759e+02  5.43908259e-13  5.89363581e+02  1.66612436e-12  2.25772714e+02  3.41713637e-12  1.02882226e+02  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  5.43402012e-13  3.16445678e+03  1.65996574e-12  1.03590740e+03  3.38424539e-12  5.08109059e+02  5.43957236e-13  5.62260683e+02  1.66672280e-12  2.15224505e+02  3.42035230e-12  9.79909013e+01  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  5.43402007e-13  3.02134419e+03  1.65996559e-12  9.89058474e+02  3.38424412e-12  4.85129821e+02  5.44010961e-13  5.36363610e+02  1.66737957e-12  2.05138716e+02  3.42388577e-12  9.33105556e+01  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  5.43402002e-13  2.88470387e+03  1.65996542e-12  9.44328293e+02  3.38424272e-12  4.63189819e+02  5.44069891e-13  5.11617081e+02  1.66810039e-12  1.95493935e+02  3.42776875e-12  8.88313119e+01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  5.43401996e-13  2.75424310e+03  1.65996524e-12  9.01621035e+02  3.38424119e-12  4.42242053e+02  5.44134532e-13  4.87968308e+02  1.66889155e-12  1.86269719e+02  3.43203656e-12  8.45437441e+01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  5.43401990e-13  2.62968242e+03  1.65996505e-12  8.60845213e+02  3.38423952e-12  4.22241651e+02  5.44205436e-13  4.65366882e+02  1.66975994e-12  1.77446560e+02  3.43672821e-12  8.04388591e+01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  5.43401983e-13  2.51075501e+03  1.65996483e-12  8.21913477e+02  3.38423767e-12  4.03145767e+02  5.44283210e-13  4.43764677e+02  1.67071318e-12  1.69005837e+02  3.44188689e-12  7.65080801e+01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  5.43401975e-13  2.39720608e+03  1.65996459e-12  7.84742430e+02  3.38423566e-12  3.84913495e+02  5.44368519e-13  4.23115744e+02  1.67175960e-12  1.60929791e+02  3.44756040e-12  7.27432312e+01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  5.43401966e-13  2.28879241e+03  1.65996433e-12  7.49252445e+02  3.38423344e-12  3.67505778e+02  5.44462092e-13  4.03376219e+02  1.67290842e-12  1.53201481e+02  3.45380170e-12  6.91365229e+01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  5.43401957e-13  2.18528174e+03  1.65996404e-12  7.15367494e+02  3.38423101e-12  3.50885324e+02  5.44564730e-13  3.84504239e+02  1.67416974e-12  1.45804760e+02  3.46066952e-12  6.56805391e+01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  5.43401946e-13  2.08645235e+03  1.65996373e-12  6.83014990e+02  3.38422835e-12  3.35016531e+02  5.44677308e-13  3.66459853e+02  1.67555471e-12  1.38724240e+02  3.46822908e-12  6.23682245e+01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  5.43401934e-13  1.99209252e+03  1.65996338e-12  6.52125629e+02  3.38422542e-12  3.19865404e+02  5.44800789e-13  3.49204945e+02  1.67707559e-12  1.31945272e+02  3.47655289e-12  5.91928733e+01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  5.43401921e-13  1.90200011e+03  1.65996301e-12  6.22633239e+02  3.38422222e-12  3.05399488e+02  5.44936228e-13  3.32703161e+02  1.67874589e-12  1.25453909e+02  3.48572161e-12  5.61481190e+01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  5.43401907e-13  1.81598213e+03  1.65996259e-12  5.94474643e+02  3.38421870e-12  2.91587792e+02  5.45084782e-13  3.16919838e+02  1.68058052e-12  1.19236896e+02  3.49582517e-12  5.32279248e+01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  5.43401891e-13  1.73385432e+03  1.65996214e-12  5.67589520e+02  3.38421484e-12  2.78400731e+02  5.45247718e-13  3.01821937e+02  1.68259589e-12  1.13281636e+02  3.50696394e-12  5.04265750e+01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  5.43401874e-13  1.65544074e+03  1.65996164e-12  5.41920277e+02  3.38421060e-12  2.65810054e+02  5.45426428e-13  2.87377981e+02  1.68481013e-12  1.07576176e+02  3.51925014e-12  4.77386666e+01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  5.43401855e-13  1.58057341e+03  1.65996109e-12  5.17411926e+02  3.38420596e-12  2.53788791e+02  5.45622437e-13  2.73558000e+02  1.68724324e-12  1.02109187e+02  3.53280946e-12  4.51591022e+01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  5.43401834e-13  1.50909196e+03  1.65996049e-12  4.94011965e+02  3.38420086e-12  2.42311190e+02  5.45837418e-13  2.60333475e+02  1.68991734e-12  9.68699461e+01  3.54778297e-12  4.26830824e+01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  5.43401811e-13  1.44084326e+03  1.65995983e-12  4.71670268e+02  3.38419527e-12  2.31352663e+02  5.46073204e-13  2.47677288e+02  1.69285684e-12  9.18483195e+01  3.56432933e-12  4.03060998e+01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  5.43401786e-13  1.37568110e+03  1.65995910e-12  4.50338975e+02  3.38418914e-12  2.20889736e+02  5.46331807e-13  2.35563671e+02  1.69608880e-12  8.70347465e+01  3.58262741e-12  3.80239313e+01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  5.43401758e-13  1.31346591e+03  1.65995831e-12  4.29972389e+02  3.38418242e-12  2.10899995e+02  5.46615434e-13  2.23968166e+02  1.69964314e-12  8.24202246e+01  3.60287939e-12  3.58326318e+01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  5.43401728e-13  1.25406440e+03  1.65995744e-12  4.10526882e+02  3.38417504e-12  2.01362040e+02  5.46926504e-13  2.12867583e+02  1.70355306e-12  7.79962943e+01  3.62531447e-12  3.37285267e+01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  5.43401694e-13  1.19734932e+03  1.65995649e-12  3.91960799e+02  3.38416694e-12  1.92255440e+02  5.47267671e-13  2.02239955e+02  1.70785538e-12  7.37550234e+01  3.65019322e-12  3.17082038e+01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  5.43401658e-13  1.14319918e+03  1.65995544e-12  3.74234367e+02  3.38415807e-12  1.83560685e+02  5.47641846e-13  1.92064505e+02  1.71259104e-12  6.96889911e+01  3.67781292e-12  2.97685048e+01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  5.43401618e-13  1.09149799e+03  1.65995429e-12  3.57309613e+02  3.38414833e-12  1.75259151e+02  5.48052225e-13  1.82321606e+02  1.71780555e-12  6.57912714e+01  3.70851398e-12  2.79065147e+01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  5.43401573e-13  1.04213498e+03  1.65995303e-12  3.41150282e+02  3.38413764e-12  1.67333053e+02  5.48502313e-13  1.72992745e+02  1.72354966e-12  6.20554140e+01  3.74268774e-12  2.61195507e+01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  5.43401525e-13  9.95004409e+02  1.65995164e-12  3.25721756e+02  3.38412592e-12  1.59765414e+02  5.48995959e-13  1.64060489e+02  1.72987999e-12  5.84754244e+01  3.78078604e-12  2.44051488e+01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  5.43401472e-13  9.50005322e+02  1.65995013e-12  3.10990985e+02  3.38411306e-12  1.52540021e+02  5.49537389e-13  1.55508445e+02  1.73685986e-12  5.50457410e+01  3.82333312e-12  2.27610484e+01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  5.43401414e-13  9.07041320e+02  1.65994846e-12  2.96926414e+02  3.38409896e-12  1.45641397e+02  5.50131242e-13  1.47321220e+02  1.74456022e-12  5.17612099e+01  3.87094027e-12  2.11851757e+01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  5.43401350e-13  8.66020365e+02  1.65994664e-12  2.83497914e+02  3.38408349e-12  1.39054763e+02  5.50782620e-13  1.39484385e+02  1.75306077e-12  4.86170564e+01  3.92432443e-12  1.96756238e+01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  5.43401279e-13  8.26854584e+02  1.65994463e-12  2.70676717e+02  3.38406652e-12  1.32766010e+02  5.51497130e-13  1.31984427e+02  1.76245119e-12  4.56088535e+01  3.98433151e-12  1.82306316e+01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  5.43401202e-13  7.89460075e+02  1.65994244e-12  2.58435359e+02  3.38404790e-12  1.26761665e+02  5.52280940e-13  1.24808705e+02  1.77283278e-12  4.27324874e+01  4.05196628e-12  1.68485606e+01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  5.43401118e-13  7.53756733e+02  1.65994003e-12  2.46747617e+02  3.38402748e-12  1.21028867e+02  5.53140841e-13  1.17945396e+02  1.78432021e-12  3.99841198e+01  4.12843089e-12  1.55278699e+01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  5.43401025e-13  7.19668076e+02  1.65993738e-12  2.35588453e+02  3.38400508e-12  1.15555335e+02  5.54084315e-13  1.11383441e+02  1.79704379e-12  3.73601470e+01  4.21517491e-12  1.42670899e+01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  5.43400923e-13  6.87121078e+02  1.65993448e-12  2.24933962e+02  3.38398050e-12  1.10329344e+02  5.55119613e-13  1.05112481e+02  1.81115208e-12  3.48571580e+01  4.31396122e-12  1.30647959e+01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  5.43400812e-13  6.56046019e+02  1.65993130e-12  2.14761321e+02  3.38395354e-12  1.05339698e+02  5.56255846e-13  9.91228001e+01  1.82681521e-12  3.24718898e+01  4.42695343e-12  1.19195810e+01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  5.43400689e-13  6.26376330e+02  1.65992781e-12  2.05048737e+02  3.38392397e-12  1.00575709e+02  5.57503087e-13  9.34052460e+01  1.84422881e-12  3.02011830e+01  4.55683345e-12  1.08300303e+01  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  5.43400555e-13  5.98048453e+02  1.65992398e-12  1.95775406e+02  3.38389153e-12  9.60271710e+01  5.58872487e-13  8.79511638e+01  1.86361892e-12  2.80419380e+01  4.70696091e-12  9.79469610e+00  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  5.43400408e-13  5.71001704e+02  1.65991978e-12  1.86921461e+02  3.38385595e-12  9.16843410e+01  5.60376411e-13  8.27523176e+01  1.88524811e-12  2.59910724e+01  4.88159185e-12  8.81207597e+00  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  5.43400246e-13  5.45178145e+02  1.65991518e-12  1.78467935e+02  3.38381692e-12  8.75379156e+01  5.62028599e-13  7.78008141e+01  1.90942313e-12  2.40454823e+01  5.08618080e-12  7.88059336e+00  1.60262263e-09  1.91157077e+01 
