 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 1.82509959e+08  6.03199239e-13  2.62850625e+04  1.84309921e-12  8.60244290e+03  3.75799903e-12  4.21904356e+03  6.03208271e-13  4.71260272e+03  1.84319790e-12  1.81921660e+03  3.75851876e-12  8.36254610e+02  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  6.03199306e-13  2.50963206e+04  1.84309928e-12  8.21339749e+03  3.75799908e-12  4.02823734e+03  6.03209118e-13  4.49942779e+03  1.84320744e-12  1.73690572e+03  3.75856912e-12  7.98408429e+02  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  6.03199367e-13  2.39613436e+04  1.84309934e-12  7.84194685e+03  3.75799911e-12  3.84606032e+03  6.03210033e-13  4.29589138e+03  1.84321789e-12  1.65831561e+03  3.75862435e-12  7.62272582e+02  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  6.03199423e-13  2.28776935e+04  1.84309939e-12  7.48729489e+03  3.75799915e-12  3.67212225e+03  6.03211027e-13  4.10155748e+03  1.84322934e-12  1.58327790e+03  3.75868493e-12  7.27769662e+02  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  6.03199474e-13  2.18430516e+04  1.84309944e-12  7.14868210e+03  3.75799917e-12  3.50605052e+03  6.03212106e-13  3.91600979e+03  1.84324190e-12  1.51163185e+03  3.75875138e-12  6.94825757e+02  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  6.03199520e-13  2.08551993e+04  1.84309948e-12  6.82538300e+03  3.75799919e-12  3.34748939e+03  6.03213280e-13  3.73885085e+03  1.84325566e-12  1.44322399e+03  3.75882426e-12  6.63370296e+02  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  6.03199562e-13  1.99120243e+04  1.84309952e-12  6.51670514e+03  3.75799920e-12  3.19609917e+03  6.03214560e-13  3.56970116e+03  1.84327075e-12  1.37790778e+03  3.75890420e-12  6.33335896e+02  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  6.03199601e-13  1.90115042e+04  1.84309955e-12  6.22198717e+03  3.75799920e-12  3.05155558e+03  6.03215956e-13  3.40819837e+03  1.84328729e-12  1.31554329e+03  3.75899189e-12  6.04658219e+02  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  6.03199636e-13  1.81517094e+04  1.84309959e-12  5.94059785e+03  3.75799919e-12  2.91354897e+03  6.03217480e-13  3.25399655e+03  1.84330543e-12  1.25599694e+03  3.75908808e-12  5.77275832e+02  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  6.03199667e-13  1.73308000e+04  1.84309961e-12  5.67193435e+03  3.75799918e-12  2.78178371e+03  6.03219145e-13  3.10676533e+03  1.84332533e-12  1.19914116e+03  3.75919360e-12  5.51130078e+02  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  6.03199696e-13  1.65470151e+04  1.84309964e-12  5.41542113e+03  3.75799917e-12  2.65597753e+03  6.03220966e-13  2.96618936e+03  1.84334714e-12  1.14485416e+03  3.75930935e-12  5.26164949e+02  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  6.03199723e-13  1.57986765e+04  1.84309966e-12  5.17050873e+03  3.75799914e-12  2.53586093e+03  6.03222958e-13  2.83196748e+03  1.84337107e-12  1.09301965e+03  3.75943632e-12  5.02326966e+02  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  6.03199747e-13  1.50841815e+04  1.84309967e-12  4.93667247e+03  3.75799911e-12  2.42117660e+03  6.03225138e-13  2.70381218e+03  1.84339732e-12  1.04352660e+03  3.75957562e-12  4.79565064e+02  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  6.03199769e-13  1.44019997e+04  1.84309969e-12  4.71341145e+03  3.75799907e-12  2.31167887e+03  6.03227526e-13  2.58144892e+03  1.84342610e-12  9.96268971e+02  3.75972843e-12  4.57830484e+02  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  6.03199789e-13  1.37506700e+04  1.84309970e-12  4.50024742e+03  3.75799902e-12  2.20713318e+03  6.03230140e-13  2.46461559e+03  1.84345768e-12  9.51145542e+02  3.75989606e-12  4.37076669e+02  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  6.03199807e-13  1.31287961e+04  1.84309971e-12  4.29672371e+03  3.75799896e-12  2.10731556e+03  6.03233005e-13  2.35306191e+03  1.84349231e-12  9.08059651e+02  3.76007996e-12  4.17259160e+02  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  6.03199823e-13  1.25350463e+04  1.84309972e-12  4.10240436e+03  3.75799890e-12  2.01201220e+03  6.03236144e-13  2.24654892e+03  1.84353030e-12  8.66919000e+02  3.76028171e-12  3.98335507e+02  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  6.03199838e-13  1.19681494e+04  1.84309972e-12  3.91687311e+03  3.75799882e-12  1.92101893e+03  6.03239584e-13  2.14484845e+03  1.84357197e-12  8.27635463e+02  3.76050304e-12  3.80265173e+02  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  6.03199852e-13  1.14268895e+04  1.84309972e-12  3.73973250e+03  3.75799874e-12  1.83414083e+03  6.03243355e-13  2.04774265e+03  1.84361768e-12  7.90124887e+02  3.76074586e-12  3.63009451e+02  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  6.03199864e-13  1.09101085e+04  1.84309972e-12  3.57060308e+03  3.75799864e-12  1.75119180e+03  6.03247489e-13  1.95502349e+03  1.84366783e-12  7.54306923e+02  3.76101226e-12  3.46531377e+02  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  6.03199875e-13  1.04166993e+04  1.84309972e-12  3.40912253e+03  3.75799854e-12  1.67199413e+03  6.03252022e-13  1.86649236e+03  1.84372283e-12  7.20104845e+02  3.76130452e-12  3.30795656e+02  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  6.03199885e-13  9.94560409e+03  1.84309972e-12  3.25494494e+03  3.75799842e-12  1.59637818e+03  6.03256992e-13  1.78195962e+03  1.84378317e-12  6.87445388e+02  3.76162516e-12  3.15768580e+02  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  6.03199894e-13  9.49581388e+03  1.84309971e-12  3.10774003e+03  3.75799828e-12  1.52418196e+03  6.03262442e-13  1.70124419e+03  1.84384936e-12  6.56258596e+02  3.76197696e-12  3.01417964e+02  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  6.03199902e-13  9.06636578e+03  1.84309970e-12  2.96719246e+03  3.75799814e-12  1.45525082e+03  6.03268419e-13  1.62417317e+03  1.84392198e-12  6.26477664e+02  3.76236292e-12  2.87713068e+02  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  6.03199909e-13  8.65633949e+03  1.84309969e-12  2.83300116e+03  3.75799797e-12  1.38943708e+03  6.03274973e-13  1.55058145e+03  1.84400163e-12  5.98038803e+02  3.76278639e-12  2.74624538e+02  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  6.03199916e-13  8.26485649e+03  1.84309967e-12  2.70487866e+03  3.75799779e-12  1.32659978e+03  6.03282162e-13  1.48031140e+03  1.84408902e-12  5.70881097e+02  3.76325102e-12  2.62124343e+02  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  6.03199922e-13  7.89107827e+03  1.84309966e-12  2.58255050e+03  3.75799759e-12  1.26660429e+03  6.03290047e-13  1.41321250e+03  1.84418489e-12  5.44946376e+02  3.76376081e-12  2.50185708e+02  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  6.03199927e-13  7.53420434e+03  1.84309963e-12  2.46575463e+03  3.75799737e-12  1.20932209e+03  6.03298695e-13  1.34914102e+03  1.84429005e-12  5.20179092e+02  3.76432018e-12  2.38783068e+02  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  6.03199931e-13  7.19346990e+03  1.84309961e-12  2.35424085e+03  3.75799712e-12  1.15463049e+03  6.03308181e-13  1.28795970e+03  1.84440543e-12  4.96526198e+02  3.76493394e-12  2.27892001e+02  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  6.03199935e-13  6.86814514e+03  1.84309958e-12  2.24777029e+03  3.75799686e-12  1.10241231e+03  6.03318585e-13  1.22953751e+03  1.84453200e-12  4.73937036e+02  3.76560742e-12  2.17489186e+02  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  6.03199939e-13  6.55753331e+03  1.84309955e-12  2.14611485e+03  3.75799656e-12  1.05255570e+03  6.03329997e-13  1.17374931e+03  1.84467086e-12  4.52363228e+02  3.76634643e-12  2.07552348e+02  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  6.03199941e-13  6.26096883e+03  1.84309952e-12  2.04905678e+03  3.75799624e-12  1.00495386e+03  6.03342515e-13  1.12047559e+03  1.84482320e-12  4.31758574e+02  3.76715739e-12  1.98060212e+02  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  6.03199944e-13  5.97781645e+03  1.84309948e-12  1.95638817e+03  3.75799588e-12  9.59504810e+02  6.03356246e-13  1.06960226e+03  1.84499033e-12  4.12078950e+02  3.76804732e-12  1.88992457e+02  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  6.03199946e-13  5.70746964e+03  1.84309944e-12  1.86791050e+03  3.75799549e-12  9.16111194e+02  6.03371308e-13  1.02102034e+03  1.84517369e-12  3.93282217e+02  3.76902396e-12  1.80329672e+02  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  6.03199947e-13  5.44934931e+03  1.84309939e-12  1.78343422e+03  3.75799506e-12  8.74680055e+02  6.03387830e-13  9.74625797e+02  1.84537486e-12  3.75328131e+02  3.77009578e-12  1.72053316e+02  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  6.03199948e-13  5.20290246e+03  1.84309933e-12  1.70277839e+03  3.75799458e-12  8.35122639e+02  6.03405953e-13  9.30319261e+02  1.84559556e-12  3.58178255e+02  3.77127213e-12  1.64145681e+02  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  6.03199948e-13  4.96760111e+03  1.84309928e-12  1.62577022e+03  3.75799406e-12  7.97354208e+02  6.03425833e-13  8.88005847e+02  1.84583771e-12  3.41795878e+02  3.77256325e-12  1.56589847e+02  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  6.03199948e-13  4.74294132e+03  1.84309921e-12  1.55224474e+03  3.75799349e-12  7.61293855e+02  6.03447640e-13  8.47594944e+02  1.84610339e-12  3.26145939e+02  3.77398043e-12  1.49369655e+02  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  6.03199948e-13  4.52844176e+03  1.84309914e-12  1.48204446e+03  3.75799286e-12  7.26864331e+02  6.03471562e-13  8.09000020e+02  1.84639488e-12  3.11194949e+02  3.77553604e-12  1.42469666e+02  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  6.03199947e-13  4.32364295e+03  1.84309906e-12  1.41501898e+03  3.75799218e-12  6.93991883e+02  6.03497802e-13  7.72138438e+02  1.84671471e-12  2.96910921e+02  3.77724374e-12  1.35875133e+02  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  6.03199946e-13  4.12810614e+03  1.84309897e-12  1.35102473e+03  3.75799142e-12  6.62606092e+02  6.03526586e-13  7.36931281e+02  1.84706564e-12  2.83263304e+02  3.77911851e-12  1.29571965e+02  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  6.03199944e-13  3.94141250e+03  1.84309888e-12  1.28992462e+03  3.75799059e-12  6.32639723e+02  6.03558160e-13  7.03303181e+02  1.84745069e-12  2.70222917e+02  3.78117685e-12  1.23546704e+02  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  6.03199942e-13  3.76316208e+03  1.84309877e-12  1.23158777e+03  3.75798968e-12  6.04028584e+02  6.03592796e-13  6.71182163e+02  1.84787320e-12  2.57761888e+02  3.78343694e-12  1.17786492e+02  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  6.03199939e-13  3.59297304e+03  1.84309865e-12  1.17588919e+03  3.75798869e-12  5.76711384e+02  6.03630789e-13  6.40499488e+02  1.84833683e-12  2.45853594e+02  3.78591878e-12  1.12279046e+02  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  6.03199936e-13  3.43048080e+03  1.84309852e-12  1.12270959e+03  3.75798759e-12  5.50629605e+02  6.03672465e-13  6.11189506e+02  1.84884558e-12  2.34472605e+02  3.78864440e-12  1.07012631e+02  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  6.03199932e-13  3.27533727e+03  1.84309838e-12  1.07193504e+03  3.75798639e-12  5.25727374e+02  6.03718181e-13  5.83189523e+02  1.84940387e-12  2.23594636e+02  3.79163806e-12  1.01976039e+02  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  6.03199928e-13  3.12721010e+03  1.84309823e-12  1.02345676e+03  3.75798507e-12  5.01951348e+02  6.03768330e-13  5.56439662e+02  1.85001655e-12  2.13196488e+02  3.79492655e-12  9.71585640e+01  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  6.03199923e-13  2.98578200e+03  1.84309806e-12  9.77170918e+02  3.75798363e-12  4.79250592e+02  6.03823339e-13  5.30882740e+02  1.85068894e-12  2.03256008e+02  3.79853937e-12  9.25499809e+01  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  6.03199917e-13  2.85074997e+03  1.84309787e-12  9.32978352e+02  3.75798204e-12  4.57576478e+02  6.03883681e-13  5.06464144e+02  1.85142690e-12  1.93752039e+02  3.80250910e-12  8.81405249e+01  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  6.03199910e-13  2.72182477e+03  1.84309767e-12  8.90784395e+02  3.75798030e-12  4.36882576e+02  6.03949872e-13  4.83131721e+02  1.85223684e-12  1.84664377e+02  3.80687170e-12  8.39208728e+01  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  6.03199903e-13  2.59873021e+03  1.84309744e-12  8.50498660e+02  3.75797839e-12  4.17124556e+02  6.04022479e-13  4.60835666e+02  1.85312585e-12  1.75973733e+02  3.81166691e-12  7.98821240e+01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  6.03199895e-13  2.48120261e+03  1.84309720e-12  8.12034847e+02  3.75797630e-12  3.98260093e+02  6.04102124e-13  4.39528418e+02  1.85410169e-12  1.67661691e+02  3.81693866e-12  7.60157844e+01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  6.03199886e-13  2.36899020e+03  1.84309693e-12  7.75310562e+02  3.75797400e-12  3.80248776e+02  6.04189488e-13  4.19164564e+02  1.85517291e-12  1.59710674e+02  3.82273554e-12  7.23137499e+01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  6.03199876e-13  2.26185259e+03  1.84309663e-12  7.40247132e+02  3.75797148e-12  3.63052020e+02  6.04285319e-13  3.99700742e+02  1.85634892e-12  1.52103908e+02  3.82911139e-12  6.87682917e+01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  6.03199866e-13  2.15956028e+03  1.84309631e-12  7.06769447e+02  3.75796872e-12  3.46632988e+02  6.04390438e-13  3.81095553e+02  1.85764007e-12  1.44825393e+02  3.83612584e-12  6.53720423e+01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  6.03199853e-13  2.06189414e+03  1.84309595e-12  6.74805790e+02  3.75796569e-12  3.30956507e+02  6.04505744e-13  3.63309478e+02  1.85905775e-12  1.37859865e+02  3.84384508e-12  6.21179828e+01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  6.03199840e-13  1.96864495e+03  1.84309556e-12  6.44287690e+02  3.75796236e-12  3.15988995e+02  6.04632224e-13  3.46304799e+02  1.86061450e-12  1.31192779e+02  3.85234260e-12  5.89994310e+01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  6.03199825e-13  1.87961296e+03  1.84309513e-12  6.15149771e+02  3.75795871e-12  3.01698389e+02  6.04770961e-13  3.30045522e+02  1.86232414e-12  1.24810272e+02  3.86170011e-12  5.60100302e+01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  6.03199809e-13  1.79460744e+03  1.84309465e-12  5.87329615e+02  3.75795471e-12  2.88054075e+02  6.04923140e-13  3.14497305e+02  1.86420190e-12  1.18699146e+02  3.87200860e-12  5.31437394e+01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  6.03199791e-13  1.71344630e+03  1.84309414e-12  5.60767626e+02  3.75795031e-12  2.75026826e+02  6.05090064e-13  2.99627393e+02  1.86626455e-12  1.12846838e+02  3.88336950e-12  5.03948239e+01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  6.03199772e-13  1.63595567e+03  1.84309357e-12  5.35406903e+02  3.75794550e-12  2.62588735e+02  6.05273162e-13  2.85404555e+02  1.86853062e-12  1.07241406e+02  3.89589608e-12  4.77578470e+01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  6.03199750e-13  1.56196956e+03  1.84309294e-12  5.11193120e+02  3.75794021e-12  2.50713156e+02  6.05473999e-13  2.71799023e+02  1.87102055e-12  1.01871504e+02  3.90971503e-12  4.52276622e+01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  6.03199726e-13  1.49132946e+03  1.84309226e-12  4.88074405e+02  3.75793441e-12  2.39374650e+02  6.05694292e-13  2.58782438e+02  1.87375689e-12  9.67263676e+01  3.92496832e-12  4.27994059e+01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  6.03199700e-13  1.42388407e+03  1.84309151e-12  4.66001234e+02  3.75792805e-12  2.28548929e+02  6.05935927e-13  2.46327799e+02  1.87676460e-12  9.17957924e+01  3.94181536e-12  4.04684911e+01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  6.03199672e-13  1.35948890e+03  1.84309069e-12  4.44926322e+02  3.75792108e-12  2.18212801e+02  6.06200971e-13  2.34409408e+02  1.88007125e-12  8.70701224e+01  3.96043554e-12  3.82306008e+01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  6.03199640e-13  1.29800600e+03  1.84308978e-12  4.24804524e+02  3.75791342e-12  2.08344124e+02  6.06491690e-13  2.23002834e+02  1.88370738e-12  8.25402335e+01  3.98103121e-12  3.60816821e+01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  6.03199606e-13  1.23930366e+03  1.84308879e-12  4.05592734e+02  3.75790503e-12  1.98921758e+02  6.06810572e-13  2.12084863e+02  1.88770680e-12  7.81975188e+01  4.00383124e-12  3.40179406e+01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  6.03199568e-13  1.18325614e+03  1.84308771e-12  3.87249798e+02  3.75789582e-12  1.89925519e+02  6.07160347e-13  2.01633460e+02  1.89210704e-12  7.40338757e+01  4.02909520e-12  3.20358333e+01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  6.03199526e-13  1.12974336e+03  1.84308652e-12  3.69736421e+02  3.75788572e-12  1.81336136e+02  6.07544008e-13  1.91627731e+02  1.89694973e-12  7.00416918e+01  4.05711843e-12  3.01320632e+01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  6.03199480e-13  1.07865070e+03  1.84308521e-12  3.53015087e+02  3.75787464e-12  1.73135207e+02  6.07964841e-13  1.82047888e+02  1.90228117e-12  6.62138315e+01  4.08823813e-12  2.83035713e+01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  6.03199430e-13  1.02986871e+03  1.84308377e-12  3.37049975e+02  3.75786248e-12  1.65305165e+02  6.08426454e-13  1.72875214e+02  1.90815292e-12  6.25436211e+01  4.12284067e-12  2.65475290e+01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  6.03199375e-13  9.83292889e+02  1.84308220e-12  3.21806886e+02  3.75784914e-12  1.57829237e+02  6.08932806e-13  1.64092030e+02  1.91462241e-12  5.90248340e+01  4.16137057e-12  2.48613287e+01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  6.03199315e-13  9.38823455e+02  1.84308048e-12  3.07253165e+02  3.75783451e-12  1.50691407e+02  6.09488244e-13  1.55681661e+02  1.92175383e-12  5.56516738e+01  4.20434154e-12  2.32425736e+01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  6.03199248e-13  8.96365153e+02  1.84307858e-12  2.93357637e+02  3.75781847e-12  1.43876387e+02  6.10097545e-13  1.47628403e+02  1.92961897e-12  5.24187558e+01  4.25235007e-12  2.16890653e+01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  6.03199176e-13  8.55827028e+02  1.84307651e-12  2.80090534e+02  3.75780086e-12  1.37369575e+02  6.10765956e-13  1.39917494e+02  1.93829833e-12  4.93210867e+01  4.30609237e-12  2.01987902e+01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  6.03199096e-13  8.17122240e+02  1.84307423e-12  2.67423436e+02  3.75778155e-12  1.31157035e+02  6.11499244e-13  1.32535072e+02  1.94788236e-12  4.63540413e+01  4.36638570e-12  1.87699033e+01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  6.03199008e-13  7.80167877e+02  1.84307173e-12  2.55329208e+02  3.75776037e-12  1.25225456e+02  6.12303754e-13  1.25468144e+02  1.95847296e-12  4.35133369e+01  4.43419527e-12  1.74007107e+01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  6.03198912e-13  7.44884775e+02  1.84306899e-12  2.43781942e+02  3.75773713e-12  1.19562133e+02  6.13186466e-13  1.18704543e+02  1.97018525e-12  4.07950047e+01  4.51066874e-12  1.60896500e+01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  6.03198807e-13  7.11197352e+02  1.84306598e-12  2.32756900e+02  3.75771164e-12  1.14154934e+02  6.14155068e-13  1.12232888e+02  1.98314966e-12  3.81953579e+01  4.59718054e-12  1.48352684e+01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  6.03198691e-13  6.79033443e+02  1.84306268e-12  2.22230467e+02  3.75768368e-12  1.08992276e+02  6.15218032e-13  1.06042536e+02  1.99751447e-12  3.57109577e+01  4.69538977e-12  1.36361999e+01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  6.03198564e-13  6.48324147e+02  1.84305906e-12  2.12180091e+02  3.75765300e-12  1.04063099e+02  6.16384705e-13  1.00123531e+02  2.01344888e-12  3.33385761e+01  4.80731613e-12  1.24911413e+01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  6.03198425e-13  6.19003680e+02  1.84305509e-12  2.02584244e+02  3.75761936e-12  9.93568440e+01  6.17665408e-13  9.44665521e+01  2.03114674e-12  3.10751570e+01  4.93544093e-12  1.13988273e+01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  6.03198273e-13  5.91009231e+02  1.84305074e-12  1.93422369e+02  3.75758245e-12  9.48634295e+01  6.19071553e-13  8.90628515e+01  2.05083110e-12  2.89177760e+01  5.08284270e-12  1.03580054e+01  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  6.03198105e-13  5.64280831e+02  1.84304596e-12  1.84674840e+02  3.75754196e-12  9.05732297e+01  6.20615776e-13  8.39041932e+01  2.07275986e-12  2.68635998e+01  5.25338097e-12  9.36741235e+00  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  6.03197922e-13  5.38761223e+02  1.84304072e-12  1.76322918e+02  3.75749754e-12  8.64770543e+01  6.22312090e-13  7.89827865e+01  2.09723279e-12  2.49098458e+01  5.45194768e-12  8.42575096e+00  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  6.03197720e-13  5.14395740e+02  1.84303497e-12  1.68348712e+02  3.75744883e-12  8.25661285e+01  6.24176066e-13  7.42912174e+01  2.12460030e-12  2.30537434e+01  5.68481298e-12  7.53166975e+00  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.03197499e-13  4.91132187e+02  1.84302866e-12  1.60735139e+02  3.75739538e-12  7.88320743e+01  6.26225034e-13  6.98223790e+01  2.15527457e-12  2.12924987e+01  5.96010085e-12  6.68374520e+00  1.60262263e-09  1.91157077e+01 
