 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 2.09692776e+08  9.81095351e-11  4.08981088e-01  5.04546812e-09  9.90756215e-01  4.23053700e-09  1.29317913e+00 
 2.19625334e+08  9.81086908e-11  4.28296129e-01  5.04581136e-09  1.03744933e+00  4.23072643e-09  1.35393425e+00 
 2.30028370e+08  9.81077648e-11  4.48517572e-01  5.04618651e-09  1.08631816e+00  4.23093255e-09  1.41749160e+00 
 2.40924169e+08  9.81067492e-11  4.69687092e-01  5.04659648e-09  1.13746027e+00  4.23115677e-09  1.48397253e+00 
 2.52336071e+08  9.81056354e-11  4.91848153e-01  5.04704447e-09  1.19097698e+00  4.23140066e-09  1.55350243e+00 
 2.64288522e+08  9.81044139e-11  5.15046066e-01  5.04753393e-09  1.24697347e+00  4.23166592e-09  1.62621070e+00 
 2.76807128e+08  9.81030742e-11  5.39328043e-01  5.04806866e-09  1.30555878e+00  4.23195440e-09  1.70223067e+00 
 2.89918705e+08  9.81016050e-11  5.64743255e-01  5.04865281e-09  1.36684585e+00  4.23226815e-09  1.78169947e+00 
 3.03651341e+08  9.80999939e-11  5.91342881e-01  5.04929093e-09  1.43095151e+00  4.23260938e-09  1.86475787e+00 
 3.18034453e+08  9.80982271e-11  6.19180159e-01  5.04998797e-09  1.49799644e+00  4.23298058e-09  1.95155003e+00 
 3.33098852e+08  9.80962897e-11  6.48310428e-01  5.05074941e-09  1.56810517e+00  4.23338443e-09  2.04222325e+00 
 3.48876811e+08  9.80941653e-11  6.78791171e-01  5.05158121e-09  1.64140588e+00  4.23382392e-09  2.13692760e+00 
 3.65402126e+08  9.80918360e-11  7.10682044e-01  5.05248993e-09  1.71803037e+00  4.23430234e-09  2.23581550e+00 
 3.82710200e+08  9.80892820e-11  7.44044902e-01  5.05348280e-09  1.79811381e+00  4.23482334e-09  2.33904118e+00 
 4.00838108e+08  9.80864818e-11  7.78943813e-01  5.05456775e-09  1.88179452e+00  4.23539093e-09  2.44676008e+00 
 4.19824685e+08  9.80834119e-11  8.15445062e-01  5.05575349e-09  1.96921365e+00  4.23600956e-09  2.55912814e+00 
 4.39710602e+08  9.80800465e-11  8.53617139e-01  5.05704964e-09  2.06051480e+00  4.23668417e-09  2.67630088e+00 
 4.60538460e+08  9.80763574e-11  8.93530711e-01  5.05846676e-09  2.15584357e+00  4.23742019e-09  2.79843248e+00 
 4.82352874e+08  9.80723138e-11  9.35258582e-01  5.06001652e-09  2.25534696e+00  4.23822367e-09  2.92567460e+00 
 5.05200577e+08  9.80678818e-11  9.78875614e-01  5.06171177e-09  2.35917272e+00  4.23910131e-09  3.05817507e+00 
 5.29130511e+08  9.80630246e-11  1.02445865e+00  5.06356665e-09  2.46746850e+00  4.24006050e-09  3.19607643e+00 
 5.54193938e+08  9.80577019e-11  1.07208636e+00  5.06559678e-09  2.58038092e+00  4.24110945e-09  3.33951422e+00 
 5.80444550e+08  9.80518698e-11  1.12183914e+00  5.06781940e-09  2.69805445e+00  4.24225725e-09  3.48861511e+00 
 6.07938580e+08  9.80454800e-11  1.17379886e+00  5.07025348e-09  2.82063010e+00  4.24351396e-09  3.64349479e+00 
 6.36734925e+08  9.80384802e-11  1.22804866e+00  5.07292000e-09  2.94824388e+00  4.24489072e-09  3.80425567e+00 
 6.66895272e+08  9.80308133e-11  1.28467265e+00  5.07584208e-09  3.08102511e+00  4.24639991e-09  3.97098431e+00 
 6.98484230e+08  9.80224167e-11  1.34375560e+00  5.07904526e-09  3.21909436e+00  4.24805519e-09  4.14374863e+00 
 7.31569468e+08  9.80132225e-11  1.40538251e+00  5.08255770e-09  3.36256122e+00  4.24987175e-09  4.32259496e+00 
 7.66221861e+08  9.80031569e-11  1.46963814e+00  5.08641054e-09  3.51152168e+00  4.25186642e-09  4.50754477e+00 
 8.02515641e+08  9.79921393e-11  1.53660653e+00  5.09063816e-09  3.66605522e+00  4.25405785e-09  4.69859131e+00 
 8.40528555e+08  9.79800822e-11  1.60637031e+00  5.09527854e-09  3.82622152e+00  4.25646679e-09  4.89569604e+00 
 8.80342035e+08  9.79668907e-11  1.67901006e+00  5.10037371e-09  3.99205679e+00  4.25911623e-09  5.09878494e+00 
 9.22041367e+08  9.79524618e-11  1.75460348e+00  5.10597013e-09  4.16356969e+00  4.26203176e-09  5.30774473e+00 
 9.65715880e+08  9.79366837e-11  1.83322455e+00  5.11211927e-09  4.34073682e+00  4.26524182e-09  5.52241917e+00 
 1.01145913e+09  9.79194356e-11  1.91494248e+00  5.11887812e-09  4.52349778e+00  4.26877809e-09  5.74260525e+00 
 1.05936911e+09  9.79005869e-11  1.99982072e+00  5.12630988e-09  4.71174977e+00  4.27267582e-09  5.96804970e+00 
 1.10954846e+09  9.78799967e-11  2.08791569e+00  5.13448471e-09  4.90534175e+00  4.27697432e-09  6.19844554e+00 
 1.16210465e+09  9.78575132e-11  2.17927554e+00  5.14348053e-09  5.10406815e+00  4.28171746e-09  6.43342907e+00 
 1.21715029e+09  9.78329729e-11  2.27393881e+00  5.15338402e-09  5.30766222e+00  4.28695423e-09  6.67257720e+00 
 1.27480328e+09  9.78062008e-11  2.37193295e+00  5.16429172e-09  5.51578900e+00  4.29273937e-09  6.91540518e+00 
 1.33518714e+09  9.77770091e-11  2.47327284e+00  5.17631126e-09  5.72803799e+00  4.29913412e-09  7.16136497e+00 
 1.39843121e+09  9.77451975e-11  2.57795922e+00  5.18956290e-09  5.94391560e+00  4.30620709e-09  7.40984405e+00 
 1.46467097e+09  9.77105525e-11  2.68597724e+00  5.20418115e-09  6.16283750e+00  4.31403514e-09  7.66016481e+00 
 1.53404832e+09  9.76728476e-11  2.79729484e+00  5.22031678e-09  6.38412106e+00  4.32270454e-09  7.91158450e+00 
 1.60671189e+09  9.76318428e-11  2.91186142e+00  5.23813911e-09  6.60697785e+00  4.33231219e-09  8.16329548e+00 
 1.68281732e+09  9.75872855e-11  3.02960656e+00  5.25783869e-09  6.83050659e+00  4.34296703e-09  8.41442582e+00 
 1.76252766e+09  9.75389105e-11  3.15043889e+00  5.27963049e-09  7.05368657e+00  4.35479175e-09  8.66403988e+00 
 1.84601365e+09  9.74864406e-11  3.27424539e+00  5.30375763e-09  7.27537186e+00  4.36792463e-09  8.91113872e+00 
 1.93345414e+09  9.74295881e-11  3.40089094e+00  5.33049583e-09  7.49428640e+00  4.38252178e-09  9.15465996e+00 
 2.02503643e+09  9.73680559e-11  3.53021835e+00  5.36015873e-09  7.70902030e+00  4.39875973e-09  9.39347680e+00 
 2.12095673e+09  9.73015396e-11  3.66204899e+00  5.39310433e-09  7.91802730e+00  4.41683841e-09  9.62639583e+00 
 2.22142050e+09  9.72297296e-11  3.79618395e+00  5.42974263e-09  8.11962377e+00  4.43698477e-09  9.85215334e+00 
 2.32664295e+09  9.71523141e-11  3.93240602e+00  5.47054514e-09  8.31198909e+00  4.45945696e-09  1.00694098e+01 
 2.43684950e+09  9.70689827e-11  4.07048235e+00  5.51605632e-09  8.49316760e+00  4.48454937e-09  1.02767426e+01 
 2.55227623e+09  9.69794301e-11  4.21016799e+00  5.56690789e-09  8.66107187e+00  4.51259877e-09  1.04726360e+01 
 2.67317039e+09  9.68833611e-11  4.35121022e+00  5.62383647e-09  8.81348718e+00  4.54399159e-09  1.06554702e+01 
 2.79979097e+09  9.67804959e-11  4.49335370e+00  5.68770587e-09  8.94807694e+00  4.57917300e-09  1.08235078e+01 
 2.93240922e+09  9.66705758e-11  4.63634640e+00  5.75953518e-09  9.06238864e+00  4.61865797e-09  1.09748791e+01 
 3.07130921e+09  9.65533700e-11  4.77994610e+00  5.84053480e-09  9.15385994e+00  4.66304506e-09  1.11075667e+01 
 3.21678851e+09  9.64286823e-11  4.92392743e+00  5.93215298e-09  9.21982424e+00  4.71303374e-09  1.12193903e+01 
 3.36915876e+09  9.62963586e-11  5.06808916e+00  6.03613667e-09  9.25751549e+00  4.76944627e-09  1.13079916e+01 
 3.52874636e+09  9.61562943e-11  5.21226155e+00  6.15461216e-09  9.26407143e+00  4.83325570e-09  1.13708220e+01 
 3.69589317e+09  9.60084421e-11  5.35631337e+00  6.29019336e-09  9.23653523e+00  4.90562201e-09  1.14051321e+01 
 3.87095726e+09  9.58528190e-11  5.50015854e+00  6.44612951e-09  9.17185490e+00  4.98793941e-09  1.14079663e+01 
 4.05431365e+09  9.56895134e-11  5.64376175e+00  6.62651000e-09  9.06688069e+00  5.08189876e-09  1.13761605e+01 
 4.24635511e+09  9.55186908e-11  5.78714310e+00  6.83655393e-09  8.91836057e+00  5.18957143e-09  1.13063474e+01 
 4.44749304e+09  9.53405986e-11  5.93038128e+00  7.08302794e-09  8.72293400e+00  5.31352322e-09  1.11949662e+01 
 4.65815830e+09  9.51555700e-11  6.07361524e+00  7.37486378e-09  8.47712494e+00  5.45697206e-09  1.10382803e+01 
 4.87880219e+09  9.49640248e-11  6.21704406e+00  7.72409566e-09  8.17733469e+00  5.62401014e-09  1.08324005e+01 
 5.10989736e+09  9.47664697e-11  6.36092521e+00  8.14732730e-09  7.81983581e+00  5.81992323e-09  1.05733153e+01 
 5.35193887e+09  9.45634954e-11  6.50557088e+00  8.66811021e-09  7.40076805e+00  6.05166070e-09  1.02569265e+01 
 5.60544519e+09  9.43557719e-11  6.65134279e+00  9.32095966e-09  6.91613763e+00  6.32854565e-09  9.87908956e+00 
 5.87095941e+09  9.41440410e-11  6.79864551e+00  1.01584676e-08  6.36182088e+00  6.66338068e-09  9.43565688e+00 
 6.14905028e+09  9.39291074e-11  6.94791849e+00  1.12646223e-08  5.73357295e+00  7.07423081e-09  8.92252315e+00 
 6.44031354e+09  9.37118269e-11  7.09962716e+00  1.27814149e-08  5.02704246e+00  7.58741739e-09  8.33567021e+00 
 6.74537312e+09  9.34930938e-11  7.25425339e+00  1.49658458e-08  4.23779194e+00  8.24279187e-09  7.67120999e+00 
 7.06488252e+09  9.32738267e-11  7.41228555e+00  1.83187258e-08  3.36132409e+00  9.10356940e-09  6.92542328e+00 
 7.39952619e+09  9.30549537e-11  7.57420865e+00  2.38380053e-08  2.39311293e+00  1.02759577e-08  6.09479300e+00 
 7.75002098e+09  9.28373979e-11  7.74049465e+00  3.21444904e-08  1.32863875e+00  1.19516414e-08  5.17603013e+00 
 8.11711773e+09  9.26220626e-11  7.91159336e+00  1.06178431e-08  1.63425239e-01  1.45083854e-08  4.16609142e+00 
 8.50160282e+09  9.24098184e-11  8.08792412e+00 -3.30391314e-08 -1.10692323e+00  1.87621317e-08  3.06218813e+00 
 8.90429990e+09  9.22014918e-11  8.26986845e+00 -2.28615067e-08 -2.48668622e+00  2.63185765e-08  1.86178557e+00 
 9.32607160e+09  9.19978551e-11  8.45776380e+00 -1.54982051e-08 -3.97999594e+00  2.67489384e-08  5.62593715e-01 
 9.76782145e+09  9.17996195e-11  8.65189860e+00 -1.12696427e-08 -5.59081237e+00 -3.04986566e-08 -8.37450558e-01 
 1.02304957e+10  9.16074303e-11  8.85250862e+00 -8.63075375e-09 -7.32290629e+00 -2.21261792e-08 -2.34020851e+00 
 1.07150856e+10  9.14218649e-11  9.05977473e+00 -6.85287712e-09 -9.17985211e+00 -1.43843239e-08 -3.94737072e+00 
 1.12226292e+10  9.12434335e-11  9.27382202e+00 -5.58415948e-09 -1.11650310e+01 -1.01990650e-08 -5.66049313e+00 
 1.17542136e+10  9.10725819e-11  9.49472041e+00 -4.63893597e-09 -1.32816449e+01 -7.69143249e-09 -7.48103638e+00 
 1.23109777e+10  9.09096973e-11  9.72248647e+00 -3.91114231e-09 -1.55327414e+01 -6.04556986e-09 -9.41040748e+00 
 1.28941142e+10  9.07551153e-11  9.95708666e+00 -3.33613562e-09 -1.79212481e+01 -4.89167695e-09 -1.14500023e+01 
 1.35048722e+10  9.06091295e-11  1.01984416e+01 -2.87239676e-09 -2.04500152e+01 -4.04278600e-09 -1.36012485e+01 
 1.41445601e+10  9.04720018e-11  1.04464311e+01 -2.49208890e-09 -2.31218655e+01 -3.39526183e-09 -1.58656471e+01 
 1.48145483e+10  9.03439740e-11  1.07009008e+01 -2.17587173e-09 -2.59396486e+01 -2.88733269e-09 -1.82448135e+01 
 1.55162719e+10  9.02252802e-11  1.09616681e+01 -1.90989946e-09 -2.89062979e+01 -2.47999449e-09 -2.07405168e+01 
 1.62512341e+10  9.01161596e-11  1.12285291e+01 -1.68400369e-09 -3.20248884e+01 -2.14744622e-09 -2.33547168e+01 
 1.70210095e+10  9.00168692e-11  1.15012656e+01 -1.49055092e-09 -3.52986932e+01 -1.87195599e-09 -2.60895998e+01 
 1.78272469e+10  8.99276972e-11  1.17796508e+01 -1.32370022e-09 -3.87312377e+01 -1.64094275e-09 -2.89476115e+01 
 1.86716736e+10  8.98489751e-11  1.20634552e+01 -1.17890695e-09 -4.23263501e+01 -1.44523605e-09 -3.19314888e+01 
 1.95560984e+10  8.97810905e-11  1.23524508e+01 -1.05258242e-09 -4.60882065e+01 -1.27799530e-09 -3.50442885e+01 
 2.04824159e+10  8.97244989e-11  1.26464138e+01 -9.41855468e-10 -5.00213725e+01 -1.13401480e-09 -3.82894149e+01 
 2.14526105e+10  8.96797356e-11  1.29451259e+01 -8.44401906e-10 -5.41308390e+01 -1.00926327e-09 -4.16706445e+01 
 2.24687605e+10  8.96474269e-11  1.32483736e+01 -7.58320450e-10 -5.84220537e+01 -9.00570578e-10 -4.51921495e+01 
 2.35330426e+10  8.96283014e-11  1.35559457e+01 -6.82040967e-10 -6.29009490e+01 -8.05409596e-10 -4.88585183e+01 
 2.46477368e+10  8.96232011e-11  1.38676286e+01 -6.14255656e-10 -6.75739660e+01 -7.21741198e-10 -5.26747752e+01 
 2.58152310e+10  8.96330935e-11  1.41831998e+01 -5.53866728e-10 -7.24480768e+01 -6.47902045e-10 -5.66463975e+01 
 2.70380260e+10  8.96590833e-11  1.45024197e+01 -4.99946160e-10 -7.75308045e+01 -5.82521999e-10 -6.07793320e+01 
 2.83187415e+10  8.97024258e-11  1.48250223e+01 -4.51704383e-10 -8.28302424e+01 -5.24462439e-10 -6.50800094e+01 
 2.96601208e+10  8.97645421e-11  1.51507041e+01 -4.08465680e-10 -8.83550728e+01 -4.72769541e-10 -6.95553587e+01 
 3.10650375e+10  8.98470353e-11  1.54791125e+01 -3.69648665e-10 -9.41145864e+01 -4.26638474e-10 -7.42128199e+01 
 3.25365012e+10  8.99517102e-11  1.58098341e+01 -3.34750662e-10 -1.00118701e+02 -3.85385620e-10 -7.90603572e+01 
 3.40776639e+10  9.00805958e-11  1.61423815e+01 -3.03335098e-10 -1.06377983e+02 -3.48426818e-10 -8.41064724e+01 
 3.56918273e+10  9.02359723e-11  1.64761811e+01 -2.75021249e-10 -1.12903667e+02 -3.15260143e-10 -8.93602174e+01 
 3.73824490e+10  9.04204019e-11  1.68105604e+01 -2.49475854e-10 -1.19707680e+02 -2.85452160e-10 -9.48312087e+01 
 3.91531507e+10  9.06367670e-11  1.71447349e+01 -2.26406185e-10 -1.26802660e+02 -2.58626854e-10 -1.00529642e+02 
 4.10077256e+10  9.08883141e-11  1.74777959e+01 -2.05554312e-10 -1.34201988e+02 -2.34456654e-10 -1.06466307e+02 
 4.29501465e+10  9.11787069e-11  1.78086964e+01 -1.86692304e-10 -1.41919805e+02 -2.12655086e-10 -1.12652605e+02 
 4.49845744e+10  9.15120890e-11  1.81362377e+01 -1.69618206e-10 -1.49971043e+02 -1.92970737e-10 -1.19100568e+02 
 4.71153675e+10  9.18931597e-11  1.84590547e+01 -1.54152649e-10 -1.58371451e+02 -1.75182250e-10 -1.25822877e+02 
 4.93470903e+10  9.23272642e-11  1.87755989e+01 -1.40135963e-10 -1.67137625e+02 -1.59094151e-10 -1.32832882e+02 
 5.16845235e+10  9.28205024e-11  1.90841210e+01 -1.27425729e-10 -1.76287036e+02 -1.44533356e-10 -1.40144628e+02 
 5.41326744e+10  9.33798612e-11  1.93826502e+01 -1.15894674e-10 -1.85838066e+02 -1.31346225e-10 -1.47772876e+02 
 5.66967873e+10  9.40133746e-11  1.96689719e+01 -1.05428870e-10 -1.95810037e+02 -1.19396067e-10 -1.55733131e+02 
 5.93823550e+10  9.47303212e-11  1.99406018e+01 -9.59261687e-11 -2.06223249e+02 -1.08561017e-10 -1.64041673e+02 
 6.21951306e+10  9.55414672e-11  2.01947571e+01 -8.72948598e-11 -2.17099022e+02 -9.87322185e-11 -1.72715580e+02 
 6.51411394e+10  9.64593698e-11  2.04283248e+01 -7.94524909e-11 -2.28459727e+02 -8.98122668e-11 -1.81772765e+02 
 6.82266924e+10  9.74987573e-11  2.06378260e+01 -7.23248461e-11 -2.40328840e+02 -8.17138637e-11 -1.91232013e+02 
 7.14583994e+10  9.86770122e-11  2.08193766e+01 -6.58450496e-11 -2.52730978e+02 -7.43586541e-11 -2.01113008e+02 
 7.48431833e+10  1.00014789e-10  2.09686442e+01 -5.99527791e-11 -2.65691955e+02 -6.76762157e-11 -2.11436381e+02 
 7.83882949e+10  1.01536815e-10  2.10808014e+01 -5.45935738e-11 -2.79238829e+02 -6.16031783e-11 -2.22223746e+02 
 8.21013285e+10  1.03272937e-10  2.11504738e+01 -4.97182232e-11 -2.93399956e+02 -5.60824531e-11 -2.33497742e+02 
 8.59902381e+10  1.05259518e-10  2.11716850e+01 -4.52822273e-11 -3.08205050e+02 -5.10625579e-11 -2.45282084e+02 
 9.00633544e+10  1.07541306e-10  2.11377956e+01 -4.12453170e-11 -3.23685241e+02 -4.64970221e-11 -2.57601604e+02 
 9.43294028e+10  1.10174000e-10  2.10414386e+01 -3.75710289e-11 -3.39873140e+02 -4.23438637e-11 -2.70482309e+02 
 9.87975220e+10  1.13227819e-10  2.08744488e+01 -3.42263260e-11 -3.56802908e+02 -3.85651252e-11 -2.83951427e+02 
 1.03477283e+11  1.16792560e-10  2.06277874e+01 -3.11812599e-11 -3.74510321e+02 -3.51264636e-11 -2.98037469e+02 
 1.08378712e+11  1.20984942e-10  2.02914605e+01 -2.84086685e-11 -3.93032850e+02 -3.19967860e-11 -3.12770287e+02 
 1.13512307e+11  1.25959521e-10  1.98544329e+01 -2.58839062e-11 -4.12409737e+02 -2.91479246e-11 -3.28181133e+02 
 1.18889067e+11  1.31925390e-10  1.93045355e+01 -2.35846013e-11 -4.32682077e+02 -2.65543483e-11 -3.44302728e+02 
 1.24520509e+11  1.39172571e-10  1.86283671e+01 -2.14904387e-11 -4.53892904e+02 -2.41929037e-11 -3.61169328e+02 
 1.30418696e+11  1.48115375e-10  1.78111911e+01 -1.95829647e-11 -4.76087280e+02 -2.20425843e-11 -3.78816798e+02 
 1.36596263e+11  1.59366950e-10  1.68368271e+01 -1.78454113e-11 -4.99312396e+02 -2.00843239e-11 -3.97282686e+02 
 1.43066445e+11  1.73874703e-10  1.56875368e+01 -1.62625376e-11 -5.23617662e+02 -1.83008100e-11 -4.16606304e+02 
 1.49843101e+11  1.93183564e-10  1.43439065e+01 -1.48204874e-11 -5.49054821e+02 -1.66763177e-11 -4.36828806e+02 
 1.56940749e+11  2.19993582e-10  1.27847261e+01 -1.35066602e-11 -5.75678052e+02 -1.51965594e-11 -4.57993284e+02 
 1.64374591e+11  2.59481148e-10  1.09868653e+01 -1.23095954e-11 -6.03544088e+02 -1.38485495e-11 -4.80144849e+02 
 1.72160555e+11  3.22949720e-10  8.92514865e+00 -1.12188666e-11 -6.32712337e+02 -1.26204830e-11 -5.03330738e+02 
 1.80315317e+11  4.40456717e-10  6.57223111e+00 -1.02249868e-11 -6.63245005e+02 -1.15016251e-11 -5.27600403e+02 
 1.88856348e+11  7.23008023e-10  3.89847501e+00 -9.31932238e-12 -6.95207230e+02 -1.04822125e-11 -5.53005624e+02 
 1.97801943e+11  1.50842358e-09  8.71831499e-01 -8.49401516e-12 -7.28667224e+02 -9.55336347e-12 -5.79600617e+02 
 2.07171266e+11 -1.05094898e-09 -2.54227182e+00 -7.74191173e-12 -7.63696412e+02 -8.70699667e-12 -6.07442151e+02 
 2.16984388e+11 -4.77791345e-10 -6.38103431e+00 -7.05649943e-12 -8.00369588e+02 -7.93575804e-12 -6.36589664e+02 
 2.27262329e+11 -2.93244020e-10 -1.06843736e+01 -6.43184835e-12 -8.38765076e+02 -7.23295418e-12 -6.67105397e+02 
 2.38027108e+11 -2.05385025e-10 -1.54950020e+01 -5.86255856e-12 -8.78964892e+02 -6.59249220e-12 -6.99054523e+02 
 2.49301785e+11 -1.54443567e-10 -2.08584838e+01 -5.34371232e-12 -9.21054924e+02 -6.00882510e-12 -7.32505286e+02 
 2.61110511e+11 -1.21363455e-10 -2.68232707e+01 -4.87083062e-12 -9.65125113e+02 -5.47690233e-12 -7.67529151e+02 
 2.73478583e+11 -9.82529586e-11 -3.34407113e+01 -4.43983373e-12 -1.01126964e+03 -4.99212484e-12 -8.04200951e+02 
 2.86432496e+11 -8.12650499e-11 -4.07650305e+01 -4.04700533e-12 -1.05958715e+03 -4.55030432e-12 -8.42599054e+02 
 3.00000000e+11 -6.83032480e-11 -4.88532759e+01 -3.68895995e-12 -1.11018092e+03 -4.14762621e-12 -8.82805527e+02 
