 frequency       c_cmim_20u      q_cmim_20u      c_cmim_35u      q_cmim_35u      c_cmim_50u      q_cmim_50u      c_rfcmim_20u    q_rfcmim_20u    c_rfcmim_35u    q_rfcmim_35u    c_rfcmim_50u    q_rfcmim_50u    l_ref           q_ref          
 1.58850896e+08  6.63445711e-13  2.74575036e+04  2.02760298e-12  8.98430361e+03  4.13453629e-12  4.40596186e+03  6.63454070e-13  4.92293340e+03  2.02769348e-12  1.90006427e+03  4.13501246e-12  8.73366998e+02  9.99699509e-10  4.98795475e-01 
 1.66375217e+08  6.63445800e-13  2.62157407e+04  2.02760306e-12  8.57798869e+03  4.13453636e-12  4.20670226e+03  6.63454872e-13  4.70025595e+03  2.02770225e-12  1.81410405e+03  4.13505862e-12  8.33847104e+02  9.99709160e-10  5.22416968e-01 
 1.74255944e+08  6.63445880e-13  2.50301366e+04  2.02760314e-12  8.19004944e+03  4.13453642e-12  4.01645418e+03  6.63455736e-13  4.48764717e+03  2.02771185e-12  1.73202996e+03  4.13510923e-12  7.96113460e+02  9.99719747e-10  5.47156592e-01 
 1.82509959e+08  6.63445954e-13  2.38981518e+04  2.02760321e-12  7.81965465e+03  4.13453647e-12  3.83481006e+03  6.63456668e-13  4.28465165e+03  2.02772237e-12  1.65366619e+03  4.13516474e-12  7.60085234e+02  9.99731362e-10  5.73067199e-01 
 1.91154944e+08  6.63446021e-13  2.28173603e+04  2.02760327e-12  7.46601087e+03  4.13453651e-12  3.66138078e+03  6.63457678e-13  4.09083456e+03  2.02773389e-12  1.57884486e+03  4.13522562e-12  7.25685248e+02  9.99744103e-10  6.00204126e-01 
 2.00209417e+08  6.63446082e-13  2.17854475e+04  2.02760333e-12  7.12836064e+03  4.13453654e-12  3.49579485e+03  6.63458772e-13  3.90578071e+03  2.02774652e-12  1.50740569e+03  4.13529240e-12  6.92839811e+02  9.99758080e-10  6.28625312e-01 
 2.09692776e+08  6.63446138e-13  2.08002023e+04  2.02760338e-12  6.80598070e+03  4.13453656e-12  3.33769752e+03  6.63459962e-13  3.72909368e+03  2.02776036e-12  1.43919566e+03  4.13536564e-12  6.61478563e+02  9.99773413e-10  6.58391420e-01 
 2.19625334e+08  6.63446189e-13  1.98595134e+04  2.02760343e-12  6.49818023e+03  4.13453658e-12  3.18675015e+03  6.63461256e-13  3.56039500e+03  2.02777554e-12  1.37406864e+03  4.13544597e-12  6.31534323e+02  9.99790233e-10  6.89565959e-01 
 2.30028370e+08  6.63446235e-13  1.89613683e+04  2.02760347e-12  6.20430012e+03  4.13453658e-12  3.04262938e+03  6.63462666e-13  3.39932329e+03  2.02779217e-12  1.31188513e+03  4.13553409e-12  6.02942945e+02  9.99808685e-10  7.22215418e-01 
 2.40924169e+08  6.63446277e-13  1.81038410e+04  2.02760351e-12  5.92371067e+03  4.13453658e-12  2.90502645e+03  6.63464205e-13  3.24553352e+03  2.02781041e-12  1.25251190e+03  4.13563075e-12  5.75643182e+02  9.99828928e-10  7.56409403e-01 
 2.52336071e+08  6.63446316e-13  1.72850955e+04  2.02760354e-12  5.65581090e+03  4.13453657e-12  2.77364662e+03  6.63465885e-13  3.09869622e+03  2.02783042e-12  1.19582179e+03  4.13573678e-12  5.49576553e+02  9.99851134e-10  7.92220778e-01 
 2.64288522e+08  6.63446351e-13  1.65033783e+04  2.02760357e-12  5.40002688e+03  4.13453656e-12  2.64820844e+03  6.63467721e-13  2.95849687e+03  2.02785235e-12  1.14169334e+03  4.13585309e-12  5.24687220e+02  9.99875496e-10  8.29725813e-01 
 2.76807128e+08  6.63446382e-13  1.57570134e+04  2.02760360e-12  5.15581069e+03  4.13453653e-12  2.52844320e+03  6.63469728e-13  2.82463514e+03  2.02787641e-12  1.09001061e+03  4.13598068e-12  5.00921865e+02  9.99902221e-10  8.69004342e-01 
 2.89918705e+08  6.63446411e-13  1.50444032e+04  2.02760362e-12  4.92263915e+03  4.13453650e-12  2.41409434e+03  6.63471924e-13  2.69682427e+03  2.02790279e-12  1.04066288e+03  4.13612065e-12  4.78229580e+02  9.99931539e-10  9.10139921e-01 
 3.03651341e+08  6.63446438e-13  1.43640204e+04  2.02760364e-12  4.70001279e+03  4.13453646e-12  2.30491691e+03  6.63474328e-13  2.57479048e+03  2.02793173e-12  9.93544448e+02  4.13627419e-12  4.56561754e+02  9.99963703e-10  9.53219997e-01 
 3.18034453e+08  6.63446462e-13  1.37144078e+04  2.02760365e-12  4.48745470e+03  4.13453640e-12  2.20067703e+03  6.63476959e-13  2.45827234e+03  2.02796347e-12  9.48554372e+02  4.13644263e-12  4.35871972e+02  9.99998988e-10  9.98336084e-01 
 3.33098852e+08  6.63446484e-13  1.30941739e+04  2.02760367e-12  4.28450957e+03  4.13453634e-12  2.10115139e+03  6.63479842e-13  2.34702026e+03  2.02799828e-12  9.05596278e+02  4.13662741e-12  4.16115913e+02  1.00003770e-09  1.04558394e+00 
 3.48876811e+08  6.63446503e-13  1.25019901e+04  2.02760368e-12  4.09074261e+03  4.13453627e-12  2.00612680e+03  6.63483000e-13  2.24079593e+03  2.02803647e-12  8.64578143e+02  4.13683012e-12  3.97251258e+02  1.00008017e-09  1.09506376e+00 
 3.65402126e+08  6.63446521e-13  1.19365879e+04  2.02760368e-12  3.90573876e+03  4.13453619e-12  1.91539970e+03  6.63486460e-13  2.13937178e+03  2.02807836e-12  8.25412102e+02  4.13705251e-12  3.79237596e+02  1.00012676e-09  1.14688036e+00 
 3.82710200e+08  6.63446538e-13  1.13967558e+04  2.02760369e-12  3.72910170e+03  4.13453610e-12  1.82877574e+03  6.63490253e-13  2.04253056e+03  2.02812431e-12  7.88014256e+02  4.13729648e-12  3.62036340e+02  1.00017787e-09  1.20114341e+00 
 4.00838108e+08  6.63446552e-13  1.08813375e+04  2.02760369e-12  3.56045306e+03  4.13453600e-12  1.74606934e+03  6.63494410e-13  1.95006481e+03  2.02817471e-12  7.52304492e+02  4.13756414e-12  3.45610642e+02  1.00023394e-09  1.25796759e+00 
 4.19824685e+08  6.63446566e-13  1.03892293e+04  2.02760369e-12  3.39943155e+03  4.13453588e-12  1.66710333e+03  6.63498967e-13  1.86177647e+03  2.02823000e-12  7.18206318e+02  4.13785779e-12  3.29925320e+02  1.00029547e-09  1.31747285e+00 
 4.39710602e+08  6.63446578e-13  9.91937634e+03  2.02760368e-12  3.24569224e+03  4.13453575e-12  1.59170857e+03  6.63503964e-13  1.77747640e+03  2.02829065e-12  6.85646690e+02  4.13817995e-12  3.14946772e+02  1.00036296e-09  1.37978463e+00 
 4.60538460e+08  6.63446589e-13  9.47077252e+03  2.02760367e-12  3.09890578e+03  4.13453560e-12  1.51972354e+03  6.63509443e-13  1.69698403e+03  2.02835718e-12  6.54555864e+02  4.13853340e-12  3.00642916e+02  1.00043702e-09  1.44503406e+00 
 4.82352874e+08  6.63446599e-13  9.04245703e+03  2.02760366e-12  2.95875774e+03  4.13453544e-12  1.45099402e+03  6.63515451e-13  1.62012692e+03  2.02843017e-12  6.24867240e+02  4.13892118e-12  2.86983111e+02  1.00051826e-09  1.51335822e+00 
 5.05200577e+08  6.63446608e-13  8.63351190e+03  2.02760365e-12  2.82494790e+03  4.13453526e-12  1.38537280e+03  6.63522040e-13  1.54674044e+03  2.02851024e-12  5.96517224e+02  4.13934663e-12  2.73938100e+02  1.00060740e-09  1.58490037e+00 
 5.29130511e+08  6.63446615e-13  8.24306125e+03  2.02760364e-12  2.69718961e+03  4.13453506e-12  1.32271930e+03  6.63529267e-13  1.47666739e+03  2.02859807e-12  5.69445090e+02  4.13981343e-12  2.61479942e+02  1.00070521e-09  1.65981022e+00 
 5.54193938e+08  6.63446623e-13  7.87026880e+03  2.02760362e-12  2.57520918e+03  4.13453483e-12  1.26289931e+03  6.63537192e-13  1.40975766e+03  2.02869443e-12  5.43592848e+02  4.14032560e-12  2.49581952e+02  1.00081252e-09  1.73824415e+00 
 5.80444550e+08  6.63446629e-13  7.51433597e+03  2.02760359e-12  2.45874533e+03  4.13453459e-12  1.20578468e+03  6.63545884e-13  1.34586793e+03  2.02880013e-12  5.18905125e+02  4.14088755e-12  2.38218647e+02  1.00093026e-09  1.82036548e+00 
 6.07938580e+08  6.63446634e-13  7.17450005e+03  2.02760357e-12  2.34754855e+03  4.13453432e-12  1.15125305e+03  6.63555418e-13  1.28486134e+03  2.02891610e-12  4.95329042e+02  4.14150415e-12  2.27365691e+02  1.00105946e-09  1.90634473e+00 
 6.36734925e+08  6.63446639e-13  6.85003324e+03  2.02760354e-12  2.24138064e+03  4.13453402e-12  1.09918762e+03  6.63565876e-13  1.22660722e+03  2.02904331e-12  4.72814101e+02  4.14218072e-12  2.16999840e+02  1.00120122e-09  1.99635988e+00 
 6.66895272e+08  6.63446643e-13  6.54024050e+03  2.02760350e-12  2.14001418e+03  4.13453370e-12  1.04947685e+03  6.63577346e-13  1.17098076e+03  2.02918288e-12  4.51312080e+02  4.14292311e-12  2.07098897e+02  1.00135677e-09  2.09059664e+00 
 6.98484230e+08  6.63446647e-13  6.24445806e+03  2.02760347e-12  2.04323202e+03  4.13453334e-12  1.00201424e+03  6.63589927e-13  1.11786284e+03  2.02933600e-12  4.30776929e+02  4.14373776e-12  1.97641659e+02  1.00152747e-09  2.18924870e+00 
 7.31569468e+08  6.63446650e-13  5.96205244e+03  2.02760342e-12  1.95082683e+03  4.13453294e-12  9.56698139e+02  6.63603728e-13  1.06713966e+03  2.02950398e-12  4.11164668e+02  4.14463171e-12  1.88607876e+02  1.00171479e-09  2.29251798e+00 
 7.66221861e+08  6.63446652e-13  5.69241858e+03  2.02760338e-12  1.86260067e+03  4.13453251e-12  9.13431454e+02  6.63618866e-13  1.01870258e+03  2.02968827e-12  3.92433297e+02  4.14561272e-12  1.79978207e+02  1.00192035e-09  2.40061489e+00 
 8.02515641e+08  6.63446654e-13  5.43497889e+03  2.02760332e-12  1.77836453e+03  4.13453203e-12  8.72121506e+02  6.63635472e-13  9.72447865e+02  2.02989046e-12  3.74542705e+02  4.14668932e-12  1.71734177e+02  1.00214595e-09  2.51375859e+00 
 8.40528555e+08  6.63446655e-13  5.18918193e+03  2.02760327e-12  1.69793798e+03  4.13453151e-12  8.32679801e+02  6.63653687e-13  9.28276432e+02  2.03011228e-12  3.57454585e+02  4.14787086e-12  1.63858141e+02  1.00239354e-09  2.63217719e+00 
 8.80342035e+08  6.63446656e-13  4.95450114e+03  2.02760320e-12  1.62114871e+03  4.13453094e-12  7.95021847e+02  6.63673667e-13  8.86093682e+02  2.03035565e-12  3.41132349e+02  4.14916764e-12  1.56333241e+02  1.00266528e-09  2.75610798e+00 
 9.22041367e+08  6.63446656e-13  4.73043378e+03  2.02760313e-12  1.54783224e+03  4.13453030e-12  7.59066975e+02  6.63695585e-13  8.45809273e+02  2.03062267e-12  3.25541056e+02  4.15059094e-12  1.49143376e+02  1.00296355e-09  2.88579760e+00 
 9.65715880e+08  6.63446656e-13  4.51649988e+03  2.02760305e-12  1.47783151e+03  4.13452961e-12  7.24738162e+02  6.63719627e-13  8.07336934e+02  2.03091564e-12  3.10647332e+02  4.15215322e-12  1.42273166e+02  1.00329094e-09  3.02150224e+00 
 1.01145913e+09  6.63446655e-13  4.31224114e+03  2.02760296e-12  1.41099657e+03  4.13452885e-12  6.91961870e+02  6.63746001e-13  7.70594277e+02  2.03123708e-12  2.96419300e+02  4.15386813e-12  1.35707916e+02  1.00365033e-09  3.16348776e+00 
 1.05936911e+09  6.63446654e-13  4.11721999e+03  2.02760286e-12  1.34718423e+03  4.13452801e-12  6.60667886e+02  6.63774931e-13  7.35502627e+02  2.03158977e-12  2.82826516e+02  4.15575072e-12  1.29433589e+02  1.00404487e-09  3.31202975e+00 
 1.10954846e+09  6.63446652e-13  3.93101869e+03  2.02760276e-12  1.28625781e+03  4.13452710e-12  6.30789173e+02  6.63806666e-13  7.01986847e+02  2.03197675e-12  2.69839899e+02  4.15781751e-12  1.23436775e+02  1.00447803e-09  3.46741361e+00 
 1.16210465e+09  6.63446650e-13  3.75323832e+03  2.02760264e-12  1.22808678e+03  4.13452609e-12  6.02261725e+02  6.63841478e-13  6.69975184e+02  2.03240137e-12  2.57431675e+02  4.16008671e-12  1.17704665e+02  1.00495362e-09  3.62993450e+00 
 1.21715029e+09  6.63446647e-13  3.58349807e+03  2.02760251e-12  1.17254655e+03  4.13452499e-12  5.75024432e+02  6.63879666e-13  6.39399112e+02  2.03286731e-12  2.45575313e+02  4.16257836e-12  1.12225018e+02  1.00547586e-09  3.79989726e+00 
 1.27480328e+09  6.63446643e-13  3.42143434e+03  2.02760237e-12  1.11951811e+03  4.13452378e-12  5.49018945e+02  6.63921556e-13  6.10193186e+02  2.03337859e-12  2.34245472e+02  4.16531452e-12  1.06986143e+02  1.00604936e-09  3.97761623e+00 
 1.33518714e+09  6.63446639e-13  3.26669994e+03  2.02760222e-12  1.06888789e+03  4.13452245e-12  5.24189556e+02  6.63967507e-13  5.82294908e+02  2.03393965e-12  2.23417947e+02  4.16831948e-12  1.01976869e+02  1.00667923e-09  4.16341492e+00 
 1.39843121e+09  6.63446635e-13  3.11896340e+03  2.02760204e-12  1.02054743e+03  4.13452099e-12  5.00483077e+02  6.64017914e-13  5.55644586e+02  2.03455536e-12  2.13069618e+02  4.17162003e-12  9.71865274e+01  1.00737110e-09  4.35762568e+00 
 1.46467097e+09  6.63446629e-13  2.97790824e+03  2.02760186e-12  9.74393157e+02  4.13451939e-12  4.77848724e+02  6.64073208e-13  5.30185214e+02  2.03523106e-12  2.03178405e+02  4.17524569e-12  9.26049233e+01  1.00813115e-09  4.56058905e+00 
 1.53404832e+09  6.63446623e-13  2.84323231e+03  2.02760165e-12  9.30326215e+02  4.13451764e-12  4.56238010e+02  6.64133864e-13  5.05862351e+02  2.03597262e-12  1.93723215e+02  4.17922904e-12  8.82223206e+01  1.00896624e-09  4.77265312e+00 
 1.60671189e+09  6.63446616e-13  2.71464710e+03  2.02760142e-12  8.88252201e+02  4.13451571e-12  4.35604640e+02  6.64200400e-13  4.82624000e+02  2.03678651e-12  1.84683906e+02  4.18360599e-12  8.40294199e+01  1.00988390e-09  4.99417253e+00 
 1.68281732e+09  6.63446608e-13  2.59187715e+03  2.02760118e-12  8.48080985e+02  4.13451360e-12  4.15904415e+02  6.64273388e-13  4.60420507e+02  2.03767982e-12  1.76041240e+02  4.18841626e-12  8.00173405e+01  1.01089247e-09  5.22550735e+00 
 1.76252766e+09  6.63446599e-13  2.47465948e+03  2.02760090e-12  8.09726512e+02  4.13451128e-12  3.97095133e+02  6.64353452e-13  4.39204448e+02  2.03866035e-12  1.67776848e+02  4.19370367e-12  7.61776025e+01  1.01200117e-09  5.46702164e+00 
 1.84601365e+09  6.63446589e-13  2.36274298e+03  2.02760060e-12  7.73106621e+02  4.13450874e-12  3.79136501e+02  6.64441279e-13  4.18930539e+02  2.03973670e-12  1.59873190e+02  4.19951672e-12  7.25021111e+01  1.01322020e-09  5.71908164e+00 
 1.93345414e+09  6.63446579e-13  2.25588790e+03  2.02760028e-12  7.38142865e+02  4.13450595e-12  3.61990048e+02  6.64537620e-13  3.99555533e+02  2.04091829e-12  1.52313522e+02  4.20590905e-12  6.89831403e+01  1.01456082e-09  5.98205372e+00 
 2.02503643e+09  6.63446567e-13  2.15386534e+03  2.02759992e-12  7.04760345e+02  4.13450289e-12  3.45619043e+02  6.64643303e-13  3.81038135e+02  2.04221551e-12  1.45081861e+02  4.21294008e-12  6.56133195e+01  1.01603553e-09  6.25630175e+00 
 2.12095673e+09  6.63446553e-13  2.05645676e+03  2.02759952e-12  6.72887549e+02  4.13449953e-12  3.29988418e+02  6.64759231e-13  3.63338919e+02  2.04363979e-12  1.38162955e+02  4.22067566e-12  6.23856188e+01  1.01765820e-09  6.54218403e+00 
 2.22142050e+09  6.63446538e-13  1.96345348e+03  2.02759909e-12  6.42456202e+02  4.13449585e-12  3.15064688e+02  6.64886399e-13  3.46420240e+02  2.04520372e-12  1.31542253e+02  4.22918886e-12  5.92933377e+01  1.01944420e-09  6.84004968e+00 
 2.32664295e+09  6.63446522e-13  1.87465627e+03  2.02759861e-12  6.13401112e+02  4.13449181e-12  3.00815883e+02  6.65025895e-13  3.30246164e+02  2.04692114e-12  1.25205880e+02  4.23856086e-12  5.63300927e+01  1.02141063e-09  7.15023426e+00 
 2.43684950e+09  6.63446504e-13  1.78987492e+03  2.02759809e-12  5.85660039e+02  4.13448738e-12  2.87211481e+02  6.65178915e-13  3.14782394e+02  2.04880732e-12  1.19140608e+02  4.24888191e-12  5.34898066e+01  1.02357649e-09  7.47305466e+00 
 2.55227623e+09  6.63446485e-13  1.70892780e+03  2.02759752e-12  5.59173557e+02  4.13448252e-12  2.74222339e+02  6.65346770e-13  2.99996199e+02  2.05087909e-12  1.13333832e+02  4.26025253e-12  5.07666990e+01  1.02596298e-09  7.80880307e+00 
 2.67317039e+09  6.63446463e-13  1.63164152e+03  2.02759689e-12  5.33884926e+02  4.13447719e-12  2.61820630e+02  6.65530898e-13  2.85856353e+02  2.05315501e-12  1.07773551e+02  4.27278479e-12  4.81552771e+01  1.02859374e-09  8.15773991e+00 
 2.79979097e+09  6.63446439e-13  1.55785052e+03  2.02759620e-12  5.09739974e+02  4.13447134e-12  2.49979789e+02  6.65732877e-13  2.72333071e+02  2.05565553e-12  1.02448344e+02  4.28660390e-12  4.56503273e+01  1.03149517e-09  8.52008549e+00 
 2.93240922e+09  6.63446413e-13  1.48739671e+03  2.02759544e-12  4.86686977e+02  4.13446493e-12  2.38674450e+02  6.65954437e-13  2.59397955e+02  2.05840327e-12  9.73473533e+01  4.30184988e-12  4.32469076e+01  1.03469686e-09  8.89601034e+00 
 3.07130921e+09  6.63446384e-13  1.42012917e+03  2.02759461e-12  4.64676553e+02  4.13445789e-12  2.27880395e+02  6.66197477e-13  2.47023935e+02  2.06142317e-12  9.24602642e+01  4.31867972e-12  4.09403410e+01  1.03823197e-09  9.28562389e+00 
 3.21678851e+09  6.63446352e-13  1.35590382e+03  2.02759370e-12  4.43661550e+02  4.13445017e-12  2.17574501e+02  6.66464081e-13  2.35185226e+02  2.06474282e-12  8.77772900e+01  4.33726972e-12  3.87262087e+01  1.04213778e-09  9.68896123e+00 
 3.36915876e+09  6.63446318e-13  1.29458305e+03  2.02759270e-12  4.23596951e+02  4.13444170e-12  2.07734692e+02  6.66756533e-13  2.23857274e+02  2.06839276e-12  8.32891563e+01  4.35781831e-12  3.66003446e+01  1.04645630e-09  1.01059678e+01 
 3.52874636e+09  6.63446279e-13  1.23603551e+03  2.02759161e-12  4.04439774e+02  4.13443241e-12  1.98339888e+02  6.67077341e-13  2.13016713e+02  2.07240676e-12  7.89870870e+01  4.38054941e-12  3.45588294e+01  1.05123495e-09  1.05364814e+01 
 3.69589317e+09  6.63446237e-13  1.18013579e+03  2.02759040e-12  3.86148980e+02  4.13442222e-12  1.89369964e+02  6.67429258e-13  2.02641328e+02  2.07682229e-12  7.48627903e+01  4.40571633e-12  3.25979854e+01  1.05652746e-09  1.09802116e+01 
 3.87095726e+09  6.63446191e-13  1.12676414e+03  2.02758909e-12  3.68685387e+02  4.13441104e-12  1.80805705e+02  6.67815303e-13  1.92710011e+02  2.08168087e-12  7.09084463e+01  4.43360646e-12  3.07143712e+01  1.06239482e-09  1.14367159e+01 
 4.05431365e+09  6.63446141e-13  1.07580622e+03  2.02758764e-12  3.52011586e+02  4.13439877e-12  1.72628765e+02  6.68238790e-13  1.83202726e+02  2.08702866e-12  6.71166945e+01  4.46454689e-12  2.89047759e+01  1.06890658e-09  1.19053714e+01 
 4.24635511e+09  6.63446085e-13  1.02715287e+03  2.02758605e-12  3.36091858e+02  4.13438532e-12  1.64821627e+02  6.68703358e-13  1.74100478e+02  2.09291696e-12  6.34806214e+01  4.49891116e-12  2.71662135e+01  1.07614222e-09  1.23853429e+01 
 4.44749304e+09  6.63446025e-13  9.80699866e+02  2.02758431e-12  3.20892100e+02  4.13437056e-12  1.57367566e+02  6.69213001e-13  1.65385274e+02  2.09940290e-12  5.99937480e+01  4.53712743e-12  2.54959164e+01  1.08419302e-09  1.28755455e+01 
 4.65815830e+09  6.63445958e-13  9.36347703e+02  2.02758240e-12  3.06379750e+02  4.13435437e-12  1.50250616e+02  6.69772105e-13  1.57040097e+02  2.10655020e-12  5.66500172e+01  4.57968848e-12  2.38913278e+01  1.09316419e-09  1.33746015e+01 
 4.87880219e+09  6.63445885e-13  8.94001366e+02  2.02758031e-12  2.92523722e+02  4.13433661e-12  1.43455530e+02  6.70385490e-13  1.49048875e+02  2.11443005e-12  5.34437792e+01  4.62716395e-12  2.23500938e+01  1.10317762e-09  1.38807906e+01 
 5.10989736e+09  6.63445804e-13  8.53570144e+02  2.02757801e-12  2.79294333e+02  4.13431713e-12  1.36967752e+02  6.71058448e-13  1.41396450e+02  2.12312213e-12  5.03697768e+01  4.68021549e-12  2.08700534e+01  1.11437515e-09  1.43919923e+01 
 5.35193887e+09  6.63445716e-13  8.14967423e+02  2.02757549e-12  2.66663244e+02  4.13429576e-12  1.30773384e+02  6.71796798e-13  1.34068548e+02  2.13271580e-12  4.74231285e+01  4.73961563e-12  1.94492273e+01  1.12692286e-09  1.49056197e+01 
 5.60544519e+09  6.63445619e-13  7.78110512e+02  2.02757272e-12  2.54603395e+02  4.13427232e-12  1.24859156e+02  6.72606937e-13  1.27051749e+02  2.14331150e-12  4.45993095e+01  4.80627144e-12  1.80858053e+01  1.14101632e-09  1.54185423e+01 
 5.87095941e+09  6.63445513e-13  7.42920454e+02  2.02756969e-12  2.43088954e+02  4.13424660e-12  1.19212399e+02  6.73495904e-13  1.20333455e+02  2.15502245e-12  4.18941308e+01  4.88125460e-12  1.67781313e+01  1.15688740e-09  1.59269984e+01 
 6.14905028e+09  6.63445396e-13  7.09321868e+02  2.02756636e-12  2.32095253e+02  4.13421839e-12  1.13821017e+02  6.74471445e-13  1.13901858e+02  2.16797656e-12  3.93037157e+01  4.96583963e-12  1.55246871e+01  1.17481303e-09  1.64264925e+01 
 6.44031354e+09  6.63445269e-13  6.77242777e+02  2.02756271e-12  2.21598742e+02  4.13418745e-12  1.08673460e+02  6.75542095e-13  1.07745903e+02  2.18231883e-12  3.68244730e+01  5.06155331e-12  1.43240739e+01  1.19512666e-09  1.69116783e+01 
 6.74537312e+09  6.63445128e-13  6.46614464e+02  2.02755871e-12  2.11576936e+02  4.13415350e-12  1.03758701e+02  6.76717259e-13  1.01855248e+02  2.19821413e-12  3.44530683e+01  5.17023890e-12  1.31749922e+01  1.21823336e-09  1.73762232e+01 
 7.06488252e+09  6.63444975e-13  6.17371317e+02  2.02755432e-12  2.02008367e+02  4.13411627e-12  9.90662129e+01  6.78007315e-13  9.62202240e+01  2.21585067e-12  3.21863922e+01  5.29414062e-12  1.20762205e+01  1.24463020e-09  1.78126522e+01 
 7.39952619e+09  6.63444806e-13  5.89450692e+02  2.02754950e-12  1.92872536e+02  4.13407542e-12  9.45859422e+01  6.79423726e-13  9.08317865e+01  2.23544411e-12  3.00215265e+01  5.43601563e-12  1.10265924e+01  1.27493383e-09  1.82121689e+01 
 7.75002098e+09  6.63444621e-13  5.62792777e+02  2.02754421e-12  1.84149873e+02  4.13403061e-12  9.03082918e+01  6.80979167e-13  8.56814677e+01  2.25724264e-12  2.79557081e+01  5.59928429e-12  1.00249742e+01  1.30991884e-09  1.85644482e+01 
 8.11711773e+09  6.63444418e-13  5.37340467e+02  2.02753842e-12  1.75821693e+02  4.13398146e-12  8.62240982e+01  6.82687674e-13  8.07613219e+01  2.28153330e-12  2.59862918e+01  5.78823328e-12  9.07024076e+00  1.35057186e-09  1.88573985e+01 
 8.50160282e+09  6.63444195e-13  5.13039238e+02  2.02753206e-12  1.67870154e+02  4.13392755e-12  8.23246123e+01  6.84564809e-13  7.60638677e+01  2.30864977e-12  2.41107132e+01  6.00829255e-12  8.16125385e+00  1.39816949e-09  1.90768881e+01 
 8.90429990e+09  6.63443950e-13  4.89837032e+02  2.02752508e-12  1.60278225e+02  4.13386840e-12  7.86014807e+01  6.86627865e-13  7.15820280e+01  2.33898213e-12  2.23264511e+01  6.26641421e-12  7.29684039e+00  1.45439354e-09  1.92064293e+01 
 9.32607160e+09  6.63443682e-13  4.67684146e+02  2.02751742e-12  1.53029640e+02  4.13380353e-12  7.50467277e+01  6.88896085e-13  6.73090670e+01  2.37298927e-12  2.06309923e+01  6.57158934e-12  6.47577344e+00  1.52150591e-09  1.92268164e+01 
 9.76782145e+09  6.63443388e-13  4.46533125e+02  2.02750903e-12  1.46108873e+02  4.13373236e-12  7.16527385e+01  6.91390937e-13  6.32385269e+01  2.41121462e-12  1.90217983e+01  6.93553883e-12  5.69675565e+00  1.60262263e-09  1.91157077e+01 
