 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 4.19824685e+08  1.03764922e-10  1.58892723e+00  5.42123295e-09  3.05511419e+00  4.57923531e-09  3.99882717e+00 
 4.39710602e+08  1.03764488e-10  1.66378915e+00  5.42213051e-09  3.19806256e+00  4.58003684e-09  4.18552017e+00 
 4.60538460e+08  1.03764012e-10  1.74213763e+00  5.42310792e-09  3.34746687e+00  4.58090919e-09  4.38055362e+00 
 4.82352874e+08  1.03763490e-10  1.82412905e+00  5.42417165e-09  3.50357414e+00  4.58185802e-09  4.58422593e+00 
 5.05200577e+08  1.03762917e-10  1.90992589e+00  5.42532860e-09  3.66663188e+00  4.58288933e-09  4.79683079e+00 
 5.29130511e+08  1.03762288e-10  1.99969689e+00  5.42658612e-09  3.83688598e+00  4.58400953e-09  5.01865339e+00 
 5.54193938e+08  1.03761599e-10  2.09361706e+00  5.42795200e-09  4.01457820e+00  4.58522537e-09  5.24996590e+00 
 5.80444550e+08  1.03760842e-10  2.19186780e+00  5.42943451e-09  4.19994304e+00  4.58654402e-09  5.49102194e+00 
 6.07938580e+08  1.03760012e-10  2.29463687e+00  5.43104240e-09  4.39320409e+00  4.58797303e-09  5.74205017e+00 
 6.36734925e+08  1.03759101e-10  2.40211842e+00  5.43278491e-09  4.59456959e+00  4.58952037e-09  6.00324669e+00 
 6.66895272e+08  1.03758102e-10  2.51451294e+00  5.43467180e-09  4.80422733e+00  4.59119443e-09  6.27476622e+00 
 6.98484230e+08  1.03757006e-10  2.63202708e+00  5.43671337e-09  5.02233856e+00  4.59300402e-09  6.55671195e+00 
 7.31569468e+08  1.03755804e-10  2.75487357e+00  5.43892046e-09  5.24903108e+00  4.59495843e-09  6.84912399e+00 
 7.66221861e+08  1.03754485e-10  2.88327093e+00  5.44130450e-09  5.48439130e+00  4.59706742e-09  7.15196638e+00 
 8.02515641e+08  1.03753038e-10  3.01744316e+00  5.44387756e-09  5.72845525e+00  4.59934128e-09  7.46511271e+00 
 8.40528555e+08  1.03751451e-10  3.15761932e+00  5.44665236e-09  5.98119856e+00  4.60179085e-09  7.78833032e+00 
 8.80342035e+08  1.03749709e-10  3.30403304e+00  5.44964239e-09  6.24252538e+00  4.60442760e-09  8.12126344e+00 
 9.22041367e+08  1.03747799e-10  3.45692182e+00  5.45286193e-09  6.51225644e+00  4.60726370e-09  8.46341536e+00 
 9.65715880e+08  1.03745704e-10  3.61652631e+00  5.45632622e-09  6.79011615e+00  4.61031213e-09  8.81413010e+00 
 1.01145913e+09  1.03743406e-10  3.78308936e+00  5.46005155e-09  7.07571921e+00  4.61358677e-09  9.17257418e+00 
 1.05936911e+09  1.03740886e-10  3.95685489e+00  5.46405544e-09  7.36855681e+00  4.61710259e-09  9.53771907e+00 
 1.10954846e+09  1.03738122e-10  4.13806660e+00  5.46835682e-09  7.66798293e+00  4.62087582e-09  9.90832524e+00 
 1.16210465e+09  1.03735091e-10  4.32696647e+00  5.47297629e-09  7.97320110e+00  4.62492414e-09  1.02829287e+01 
 1.21715029e+09  1.03731768e-10  4.52379298e+00  5.47793638e-09  8.28325227e+00  4.62926698e-09  1.06598310e+01 
 1.27480328e+09  1.03728125e-10  4.72877912e+00  5.48326190e-09  8.59700440e+00  4.63392577e-09  1.10370947e+01 
 1.33518714e+09  1.03724132e-10  4.94215011e+00  5.48898028e-09  8.91314448e+00  4.63892428e-09  1.14125434e+01 
 1.39843121e+09  1.03719755e-10  5.16412077e+00  5.49512199e-09  9.23017374e+00  4.64428905e-09  1.17837703e+01 
 1.46467097e+09  1.03714959e-10  5.39489266e+00  5.50172108e-09  9.54640680e+00  4.65004975e-09  1.21481537e+01 
 1.53404832e+09  1.03709705e-10  5.63465080e+00  5.50881564e-09  9.85997554e+00  4.65623968e-09  1.25028815e+01 
 1.60671189e+09  1.03703951e-10  5.88356012e+00  5.51644844e-09  1.01688383e+01  4.66289630e-09  1.28449843e+01 
 1.68281732e+09  1.03697651e-10  6.14176149e+00  5.52466756e-09  1.04707948e+01  4.67006180e-09  1.31713783e+01 
 1.76252766e+09  1.03690754e-10  6.40936748e+00  5.53352713e-09  1.07635078e+01  4.67778372e-09  1.34789151e+01 
 1.84601365e+09  1.03683208e-10  6.68645772e+00  5.54308811e-09  1.10445298e+01  4.68611567e-09  1.37644397e+01 
 1.93345414e+09  1.03674954e-10  6.97307403e+00  5.55341918e-09  1.13113374e+01  4.69511805e-09  1.40248531e+01 
 2.02503643e+09  1.03665929e-10  7.26921523e+00  5.56459770e-09  1.15613699e+01  4.70485895e-09  1.42571787e+01 
 2.12095673e+09  1.03656067e-10  7.57483183e+00  5.57671078e-09  1.17920730e+01  4.71541505e-09  1.44586292e+01 
 2.22142050e+09  1.03645295e-10  7.88982054e+00  5.58985650e-09  1.20009463e+01  4.72687268e-09  1.46266711e+01 
 2.32664295e+09  1.03633536e-10  8.21401889e+00  5.60414523e-09  1.21855919e+01  4.73932903e-09  1.47590850e+01 
 2.43684950e+09  1.03620707e-10  8.54719992e+00  5.61970118e-09  1.23437648e+01  4.75289346e-09  1.48540175e+01 
 2.55227623e+09  1.03606720e-10  8.88906727e+00  5.63666414e-09  1.24734197e+01  4.76768904e-09  1.49100237e+01 
 2.67317039e+09  1.03591482e-10  9.23925074e+00  5.65519147e-09  1.25727563e+01  4.78385436e-09  1.49260974e+01 
 2.79979097e+09  1.03574894e-10  9.59730273e+00  5.67546045e-09  1.26402581e+01  4.80154554e-09  1.49016884e+01 
 2.93240922e+09  1.03556851e-10  9.96269564e+00  5.69767094e-09  1.26747242e+01  4.82093867e-09  1.48367063e+01 
 3.07130921e+09  1.03537246e-10  1.03348206e+01  5.72204854e-09  1.26752937e+01  4.84223260e-09  1.47315100e+01 
 3.21678851e+09  1.03515962e-10  1.07129880e+01  5.74884838e-09  1.26414593e+01  4.86565228e-09  1.45868852e+01 
 3.36915876e+09  1.03492882e-10  1.10964297e+01  5.77835945e-09  1.25730721e+01  4.89145271e-09  1.44040103e+01 
 3.52874636e+09  1.03467882e-10  1.14843037e+01  5.81090992e-09  1.24703358e+01  4.91992367e-09  1.41844131e+01 
 3.69589317e+09  1.03440838e-10  1.18757013e+01  5.84687344e-09  1.23337917e+01  4.95139539e-09  1.39299201e+01 
 3.87095726e+09  1.03411622e-10  1.22696571e+01  5.88667672e-09  1.21642941e+01  4.98624537e-09  1.36426014e+01 
 4.05431365e+09  1.03380105e-10  1.26651615e+01  5.93080874e-09  1.19629793e+01  5.02490676e-09  1.33247131e+01 
 4.24635511e+09  1.03346159e-10  1.30611764e+01  5.97983203e-09  1.17312277e+01  5.06787846e-09  1.29786392e+01 
 4.44749304e+09  1.03309659e-10  1.34566539e+01  6.03439641e-09  1.14706217e+01  5.11573768e-09  1.26068360e+01 
 4.65815830e+09  1.03270484e-10  1.38505572e+01  6.09525609e-09  1.11829013e+01  5.16915542e-09  1.22117793e+01 
 4.87880219e+09  1.03228520e-10  1.42418836e+01  6.16329088e-09  1.08699185e+01  5.22891591e-09  1.17959171e+01 
 5.10989736e+09  1.03183661e-10  1.46296897e+01  6.23953285e-09  1.05335923e+01  5.29594093e-09  1.13616273e+01 
 5.35193887e+09  1.03135818e-10  1.50131167e+01  6.32520011e-09  1.01758662e+01  5.37132085e-09  1.09111820e+01 
 5.60544519e+09  1.03084912e-10  1.53914164e+01  6.42173990e-09  9.79866857e+00  5.45635434e-09  1.04467179e+01 
 5.87095941e+09  1.03030888e-10  1.57639762e+01  6.53088426e-09  9.40387715e+00  5.55259990e-09  9.97021374e+00 
 6.14905028e+09  1.02973711e-10  1.61303411e+01  6.65472253e-09  8.99328839e+00  5.66194315e-09  9.48347270e+00 
 6.44031354e+09  1.02913375e-10  1.64902344e+01  6.79579698e-09  8.56859165e+00  5.78668617e-09  8.98811142e+00 
 6.74537312e+09  1.02849905e-10  1.68435728e+01  6.95723035e-09  8.13134858e+00  5.92966714e-09  8.48555347e+00 
 7.06488252e+09  1.02783358e-10  1.71904782e+01  7.14289822e-09  7.68297754e+00  6.09442295e-09  7.97702735e+00 
 7.39952619e+09  1.02713831e-10  1.75312824e+01  7.35766500e-09  7.22474267e+00  6.28541328e-09  7.46356827e+00 
 7.75002098e+09  1.02641463e-10  1.78665279e+01  7.60771164e-09  6.75774741e+00  6.50833378e-09  6.94602295e+00 
 8.11711773e+09  1.02566436e-10  1.81969603e+01  7.90099711e-09  6.28293181e+00  6.77056047e-09  6.42505690e+00 
 8.50160282e+09  1.02488979e-10  1.85235174e+01  8.24791705e-09  5.80107331e+00  7.08178898e-09  5.90116355e+00 
 8.90429990e+09  1.02409368e-10  1.88473103e+01  8.66225461e-09  5.31279019e+00  7.45496528e-09  5.37467477e+00 
 9.32607160e+09  1.02327928e-10  1.91696011e+01  9.16256050e-09  4.81854746e+00  7.90764754e-09  4.84577223e+00 
 9.76782145e+09  1.02245030e-10  1.94917762e+01  9.77413872e-09  4.31866437e+00  8.46397804e-09  4.31449927e+00 
 1.02304957e+10  1.02161092e-10  1.98153156e+01  1.05317746e-08  3.81332324e+00  9.15738625e-09  3.78077277e+00 
 1.07150856e+10  1.02076577e-10  2.01417613e+01  1.14828848e-08  3.30257905e+00  1.00335775e-08  3.24439499e+00 
 1.12226292e+10  1.01991986e-10  2.04726830e+01  1.26884540e-08  2.78636943e+00  1.11504552e-08  2.70506481e+00 
 1.17542136e+10  1.01907857e-10  2.08096453e+01  1.42085776e-08  2.26452465e+00  1.25579707e-08  2.16238832e+00 
 1.23109777e+10  1.01824759e-10  2.11541740e+01  1.60110671e-08  1.73677732e+00  1.41759277e-08  1.61588866e+00 
 1.28941142e+10  1.01743286e-10  2.15077257e+01  1.75199834e-08  1.20277154e+00  1.51876631e-08  1.06501479e+00 
 1.35048722e+10  1.01664056e-10  2.18716578e+01  1.57829199e-08  6.62071255e-01  1.18189493e-08  5.09149242e-01 
 1.41445601e+10  1.01587698e-10  2.22472030e+01  3.71621904e-09  1.14167705e-01 -1.46615504e-09 -5.23852609e-02 
 1.48145483e+10  1.01514853e-10  2.26354459e+01 -1.17125004e-08 -4.41514160e-01 -1.20665256e-08 -6.20320281e-01 
 1.55162719e+10  1.01446170e-10  2.30373035e+01 -1.52305861e-08 -1.00561034e+00 -1.27205979e-08 -1.19543731e+00 
 1.62512341e+10  1.01382300e-10  2.34535099e+01 -1.32275164e-08 -1.57881357e+00 -1.05926510e-08 -1.77856446e+00 
 1.70210095e+10  1.01323893e-10  2.38846035e+01 -1.07070355e-08 -2.16187010e+00 -8.51591537e-09 -2.37057419e+00 
 1.78272469e+10  1.01271603e-10  2.43309201e+01 -8.65013832e-09 -2.75557758e+00 -6.89081960e-09 -2.97238196e+00 
 1.86716736e+10  1.01226085e-10  2.47925877e+01 -7.07634552e-09 -3.36078375e+00 -5.65650163e-09 -3.58494564e+00 
 1.95560984e+10  1.01187997e-10  2.52695269e+01 -5.87186835e-09 -3.97838604e+00 -4.71034821e-09 -4.20926578e+00 
 2.04824159e+10  1.01158006e-10  2.57614537e+01 -4.93574816e-09 -4.60933178e+00 -3.97206336e-09 -4.84638630e+00 
 2.14526105e+10  1.01136793e-10  2.62678866e+01 -4.19499821e-09 -5.25461903e+00 -3.38528231e-09 -5.49739587e+00 
 2.24687605e+10  1.01125059e-10  2.67881564e+01 -3.59878515e-09 -5.91529788e+00 -2.91101654e-09 -6.16342949e+00 
 2.35330426e+10  1.01123539e-10  2.73214187e+01 -3.11158728e-09 -6.59247207e+00 -2.52200452e-09 -6.84567054e+00 
 2.46477368e+10  1.01133005e-10  2.78666692e+01 -2.70819154e-09 -7.28730088e+00 -2.19883107e-09 -7.54535291e+00 
 2.58152310e+10  1.01154282e-10  2.84227604e+01 -2.37035776e-09 -8.00100123e+00 -1.92738980e-09 -8.26376342e+00 
 2.70380260e+10  1.01188262e-10  2.89884191e+01 -2.08463386e-09 -8.73484987e+00 -1.69723007e-09 -9.00224420e+00 
 2.83187415e+10  1.01235914e-10  2.95622645e+01 -1.84091614e-09 -9.49018568e+00 -1.50046781e-09 -9.76219530e+00 
 2.96601208e+10  1.01298305e-10  3.01428247e+01 -1.63148676e-09 -1.02684120e+01 -1.33105545e-09 -1.05450772e+01 
 3.10650375e+10  1.01376613e-10  3.07285526e+01 -1.45035883e-09 -1.10709989e+01 -1.18428349e-09 -1.13524136e+01 
 3.25365012e+10  1.01472147e-10  3.13178376e+01 -1.29282275e-09 -1.18994857e+01 -1.05643387e-09 -1.21857939e+01 
 3.40776639e+10  1.01586368e-10  3.19090148e+01 -1.15512636e-09 -1.27554835e+01 -9.44534585e-10 -1.30468758e+01 
 3.56918273e+10  1.01720911e-10  3.25003682e+01 -1.03424565e-09 -1.36406773e+01 -8.46183090e-10 -1.39373886e+01 
 3.73824490e+10  1.01877610e-10  3.30901299e+01 -9.27717790e-10 -1.45568291e+01 -7.59417241e-10 -1.48591356e+01 
 3.91531507e+10  1.02058521e-10  3.36764726e+01 -8.33517800e-10 -1.55057800e+01 -6.82619597e-10 -1.58139972e+01 
 4.10077256e+10  1.02265959e-10  3.42574958e+01 -7.49966204e-10 -1.64894537e+01 -6.14445518e-10 -1.68039343e+01 
 4.29501465e+10  1.02502530e-10  3.48312074e+01 -6.75658996e-10 -1.75098588e+01 -5.53768485e-10 -1.78309912e+01 
 4.49845744e+10  1.02771169e-10  3.53954981e+01 -6.09413936e-10 -1.85690925e+01 -4.99638024e-10 -1.88972993e+01 
 4.71153675e+10  1.03075186e-10  3.59481121e+01 -5.50228911e-10 -1.96693438e+01 -4.51246997e-10 -2.00050808e+01 
 4.93470903e+10  1.03418321e-10  3.64866132e+01 -4.97249323e-10 -2.08128973e+01 -4.07905920e-10 -2.11566529e+01 
 5.16845235e+10  1.03804805e-10  3.70083483e+01 -4.49742313e-10 -2.20021370e+01 -3.69022606e-10 -2.23544314e+01 
 5.41326744e+10  1.04239429e-10  3.75104090e+01 -4.07076211e-10 -2.32395508e+01 -3.34085906e-10 -2.36009360e+01 
 5.66967873e+10  1.04727638e-10  3.79895925e+01 -3.68704011e-10 -2.45277347e+01 -3.02652594e-10 -2.48987943e+01 
 5.93823550e+10  1.05275629e-10  3.84423629e+01 -3.34149988e-10 -2.58693982e+01 -2.74336731e-10 -2.62507478e+01 
 6.21951306e+10  1.05890480e-10  3.88648144e+01 -3.02998771e-10 -2.72673691e+01 -2.48800970e-10 -2.76596564e+01 
 6.51411394e+10  1.06580300e-10  3.92526354e+01 -2.74886378e-10 -2.87245996e+01 -2.25749388e-10 -2.91285049e+01 
 6.82266924e+10  1.07354414e-10  3.96010762e+01 -2.49492792e-10 -3.02441714e+01 -2.04921564e-10 -3.06604088e+01 
 7.14583994e+10  1.08223590e-10  3.99049185e+01 -2.26535795e-10 -3.18293030e+01 -1.86087634e-10 -3.22586207e+01 
 7.48431833e+10  1.09200323e-10  4.01584478e+01 -2.05765804e-10 -3.34833556e+01 -1.69044150e-10 -3.39265372e+01 
 7.83882949e+10  1.10299186e-10  4.03554280e+01 -1.86961528e-10 -3.52098404e+01 -1.53610596e-10 -3.56677059e+01 
 8.21013285e+10  1.11537267e-10  4.04890785e+01 -1.69926302e-10 -3.70124257e+01 -1.39626432e-10 -3.74858331e+01 
 8.59902381e+10  1.12934739e-10  4.05520522e+01 -1.54484964e-10 -3.88949452e+01 -1.26948585e-10 -3.93847911e+01 
 9.00633544e+10  1.14515571e-10  4.05364152e+01 -1.40481198e-10 -4.08614051e+01 -1.15449300e-10 -4.13686272e+01 
 9.43294028e+10  1.16308461e-10  4.04336279e+01 -1.27775248e-10 -4.29159935e+01 -1.05014296e-10 -4.34415714e+01 
 9.87975220e+10  1.18348064e-10  4.02345269e+01 -1.16241962e-10 -4.50630888e+01 -9.55411843e-11 -4.56080461e+01 
 1.03477283e+11  1.20676607e-10  3.99293083e+01 -1.05769089e-10 -4.73072689e+01 -8.69380902e-11 -4.78726751e+01 
 1.08378712e+11  1.23346082e-10  3.95075127e+01 -9.62558089e-11 -4.96533211e+01 -7.91224624e-11 -5.02402935e+01 
 1.13512307e+11  1.26421237e-10  3.89580121e+01 -8.76114563e-11 -5.21062523e+01 -7.20200344e-11 -5.27159580e+01 
 1.18889067e+11  1.29983746e-10  3.82690010e+01 -7.97543984e-11 -5.46712993e+01 -6.55639168e-11 -5.53049576e+01 
 1.24520509e+11  1.34138135e-10  3.74279896e+01 -7.26110578e-11 -5.73539401e+01 -5.96938014e-11 -5.80128251e+01 
 1.30418696e+11  1.39020388e-10  3.64218028e+01 -6.61150521e-11 -6.01599059e+01 -5.43552620e-11 -6.08453484e+01 
 1.36596263e+11  1.44810757e-10  3.52365845e+01 -6.02064368e-11 -6.30951924e+01 -4.94991375e-11 -6.38085832e+01 
 1.43066445e+11  1.51753406e-10  3.38578070e+01 -5.48310364e-11 -6.61660736e+01 -4.50809873e-11 -6.69088660e+01 
 1.49843101e+11  1.60187522e-10  3.22702881e+01 -4.99398523e-11 -6.93791144e+01 -4.10606089e-11 -7.01528271e+01 
 1.56940749e+11  1.70598569e-10  3.04582136e+01 -4.54885377e-11 -7.27411851e+01 -3.74016088e-11 -7.35474055e+01 
 1.64374591e+11  1.83706725e-10  2.84051680e+01 -4.14369312e-11 -7.62594755e+01 -3.40710223e-11 -7.70998630e+01 
 1.72160555e+11  2.00628246e-10  2.60941703e+01 -3.77486404e-11 -7.99415110e+01 -3.10389731e-11 -8.08178002e+01 
 1.80315317e+11  2.23191038e-10  2.35077170e+01 -3.43906713e-11 -8.37951681e+01 -2.82783708e-11 -8.47091725e+01 
 1.88856348e+11  2.54608629e-10  2.06278303e+01 -3.13330963e-11 -8.78286913e+01 -2.57646392e-11 -8.87823073e+01 
 1.97801943e+11  3.01096836e-10  1.74361111e+01 -2.85487578e-11 -9.20507111e+01 -2.34754738e-11 -9.30459216e+01 
 2.07171266e+11  3.76430918e-10  1.39137955e+01 -2.60130016e-11 -9.64702620e+01 -2.13906239e-11 -9.75091410e+01 
 2.16984388e+11  5.18318671e-10  1.00418138e+01 -2.37034383e-11 -1.01096802e+02 -1.94916968e-11 -1.02181519e+02 
 2.27262329e+11  8.77688739e-10  5.80085135e+00 -2.15997281e-11 -1.05940233e+02 -1.77619823e-11 -1.07073056e+02 
 2.38027108e+11  2.57919494e-09  1.17140768e+00 -1.96833879e-11 -1.11010922e+02 -1.61862938e-11 -1.12194225e+02 
 2.49301785e+11 -1.26011988e-09 -3.86614525e+00 -1.79376171e-11 -1.16319723e+02 -1.47508262e-11 -1.17555989e+02 
 2.61110511e+11 -5.47389832e-10 -9.33150923e+00 -1.63471404e-11 -1.21878000e+02 -1.34430269e-11 -1.23169827e+02 
 2.73478583e+11 -3.35060591e-10 -1.52444112e+01 -1.48980664e-11 -1.27697652e+02 -1.22514793e-11 -1.29047758e+02 
 2.86432496e+11 -2.34751268e-10 -2.16245624e+01 -1.35777593e-11 -1.33791138e+02 -1.11657985e-11 -1.35202369e+02 
 3.00000000e+11 -1.76646217e-10 -2.84916254e+01 -1.23747233e-11 -1.40171504e+02 -1.01765358e-11 -1.41646836e+02 
