 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 2.30028370e+08  1.03767840e-10  3.28882772e-01  5.40869255e-09  7.24718773e-01  4.56980216e-09  9.09501465e-01 
 2.40924169e+08  1.03767831e-10  3.44457413e-01  5.40891759e-09  7.58983359e-01  4.57001066e-09  9.52497294e-01 
 2.52336071e+08  1.03767822e-10  3.60769242e-01  5.40916363e-09  7.94860991e-01  4.57023852e-09  9.97516089e-01 
 2.64288522e+08  1.03767812e-10  3.77853100e-01  5.40943257e-09  8.32426456e-01  4.57048744e-09  1.04465140e+00 
 2.76807128e+08  1.03767801e-10  3.95745461e-01  5.40972643e-09  8.71757812e-01  4.57075928e-09  1.09400081e+00 
 2.89918705e+08  1.03767789e-10  4.14484517e-01  5.41004743e-09  9.12936495e-01  4.57105604e-09  1.14566607e+00 
 3.03651341e+08  1.03767775e-10  4.34110252e-01  5.41039795e-09  9.56047425e-01  4.57137987e-09  1.19975316e+00 
 3.18034453e+08  1.03767760e-10  4.54664526e-01  5.41078055e-09  1.00117910e+00  4.57173308e-09  1.25637248e+00 
 3.33098852e+08  1.03767744e-10  4.76191159e-01  5.41119801e-09  1.04842369e+00  4.57211816e-09  1.31563884e+00 
 3.48876811e+08  1.03767726e-10  4.98736027e-01  5.41165331e-09  1.09787713e+00  4.57253780e-09  1.37767162e+00 
 3.65402126e+08  1.03767706e-10  5.22347149e-01  5.41214965e-09  1.14963917e+00  4.57299484e-09  1.44259474e+00 
 3.82710200e+08  1.03767684e-10  5.47074785e-01  5.41269049e-09  1.20381345e+00  4.57349237e-09  1.51053674e+00 
 4.00838108e+08  1.03767661e-10  5.72971543e-01  5.41327950e-09  1.26050751e+00  4.57403366e-09  1.58163074e+00 
 4.19824685e+08  1.03767634e-10  6.00092480e-01  5.41392066e-09  1.31983284e+00  4.57462220e-09  1.65601440e+00 
 4.39710602e+08  1.03767605e-10  6.28495212e-01  5.41461821e-09  1.38190483e+00  4.57526174e-09  1.73382980e+00 
 4.60538460e+08  1.03767574e-10  6.58240031e-01  5.41537667e-09  1.44684272e+00  4.57595626e-09  1.81522332e+00 
 4.82352874e+08  1.03767539e-10  6.89390020e-01  5.41620092e-09  1.51476955e+00  4.57671000e-09  1.90034536e+00 
 5.05200577e+08  1.03767500e-10  7.22011179e-01  5.41709612e-09  1.58581194e+00  4.57752747e-09  1.98935009e+00 
 5.29130511e+08  1.03767458e-10  7.56172550e-01  5.41806783e-09  1.66009998e+00  4.57841347e-09  2.08239503e+00 
 5.54193938e+08  1.03767411e-10  7.91946351e-01  5.41912196e-09  1.73776688e+00  4.57937312e-09  2.17964053e+00 
 5.80444550e+08  1.03767359e-10  8.29408108e-01  5.42026485e-09  1.81894870e+00  4.58041188e-09  2.28124918e+00 
 6.07938580e+08  1.03767303e-10  8.68636802e-01  5.42150328e-09  1.90378390e+00  4.58153554e-09  2.38738501e+00 
 6.36734925e+08  1.03767240e-10  9.09715008e-01  5.42284451e-09  1.99241277e+00  4.58275033e-09  2.49821264e+00 
 6.66895272e+08  1.03767171e-10  9.52729046e-01  5.42429634e-09  2.08497684e+00  4.58406289e-09  2.61389612e+00 
 6.98484230e+08  1.03767095e-10  9.97769135e-01  5.42586715e-09  2.18161812e+00  4.58548037e-09  2.73459772e+00 
 7.31569468e+08  1.03767011e-10  1.04492955e+00  5.42756600e-09  2.28247814e+00  4.58701046e-09  2.86047641e+00 
 7.66221861e+08  1.03766918e-10  1.09430877e+00  5.42940267e-09  2.38769694e+00  4.58866147e-09  2.99168612e+00 
 8.02515641e+08  1.03766815e-10  1.14600966e+00  5.43138779e-09  2.49741179e+00  4.59044242e-09  3.12837386e+00 
 8.40528555e+08  1.03766702e-10  1.20013962e+00  5.43353291e-09  2.61175579e+00  4.59236315e-09  3.27067737e+00 
 8.80342035e+08  1.03766577e-10  1.25681076e+00  5.43585068e-09  2.73085625e+00  4.59443440e-09  3.41872268e+00 
 9.22041367e+08  1.03766439e-10  1.31614007e+00  5.43835494e-09  2.85483276e+00  4.59666799e-09  3.57262120e+00 
 9.65715880e+08  1.03766287e-10  1.37824956e+00  5.44106093e-09  2.98379514e+00  4.59907694e-09  3.73246656e+00 
 1.01145913e+09  1.03766118e-10  1.44326648e+00  5.44398547e-09  3.11784103e+00  4.60167562e-09  3.89833103e+00 
 1.05936911e+09  1.03765932e-10  1.51132340e+00  5.44714714e-09  3.25705318e+00  4.60448000e-09  4.07026162e+00 
 1.10954846e+09  1.03765726e-10  1.58255845e+00  5.45056655e-09  3.40149650e+00  4.60750780e-09  4.24827576e+00 
 1.16210465e+09  1.03765499e-10  1.65711544e+00  5.45426657e-09  3.55121470e+00  4.61077875e-09  4.43235648e+00 
 1.21715029e+09  1.03765248e-10  1.73514398e+00  5.45827267e-09  3.70622655e+00  4.61431487e-09  4.62244730e+00 
 1.27480328e+09  1.03764971e-10  1.81679963e+00  5.46261315e-09  3.86652187e+00  4.61814067e-09  4.81844657e+00 
 1.33518714e+09  1.03764664e-10  1.90224405e+00  5.46731958e-09  4.03205698e+00  4.62228355e-09  5.02020141e+00 
 1.39843121e+09  1.03764326e-10  1.99164503e+00  5.47242710e-09  4.20274980e+00  4.62677406e-09  5.22750125e+00 
 1.46467097e+09  1.03763952e-10  2.08517663e+00  5.47797488e-09  4.37847458e+00  4.63164630e-09  5.44007095e+00 
 1.53404832e+09  1.03763540e-10  2.18301919e+00  5.48400657e-09  4.55905610e+00  4.63693832e-09  5.65756360e+00 
 1.60671189e+09  1.03763085e-10  2.28535940e+00  5.49057079e-09  4.74426356e+00  4.64269253e-09  5.87955305e+00 
 1.68281732e+09  1.03762583e-10  2.39239020e+00  5.49772170e-09  4.93380411e+00  4.64895624e-09  6.10552627e+00 
 1.76252766e+09  1.03762030e-10  2.50431080e+00  5.50551964e-09  5.12731603e+00  4.65578215e-09  6.33487571e+00 
 1.84601365e+09  1.03761420e-10  2.62132653e+00  5.51403178e-09  5.32436170e+00  4.66322902e-09  6.56689185e+00 
 1.93345414e+09  1.03760748e-10  2.74364865e+00  5.52333294e-09  5.52442052e+00  4.67136228e-09  6.80075607e+00 
 2.02503643e+09  1.03760009e-10  2.87149413e+00  5.53350645e-09  5.72688180e+00  4.68025488e-09  7.03553420e+00 
 2.12095673e+09  1.03759195e-10  3.00508531e+00  5.54464520e-09  5.93103790e+00  4.68998813e-09  7.27017108e+00 
 2.22142050e+09  1.03758299e-10  3.14464948e+00  5.55685270e-09  6.13607783e+00  4.70065271e-09  7.50348635e+00 
 2.32664295e+09  1.03757315e-10  3.29041835e+00  5.57024449e-09  6.34108150e+00  4.71234984e-09  7.73417200e+00 
 2.43684950e+09  1.03756233e-10  3.44262739e+00  5.58494958e-09  6.54501509e+00  4.72519263e-09  7.96079198e+00 
 2.55227623e+09  1.03755044e-10  3.60151505e+00  5.60111222e-09  6.74672765e+00  4.73930759e-09  8.18178439e+00 
 2.67317039e+09  1.03753739e-10  3.76732184e+00  5.61889392e-09  6.94494948e+00  4.75483645e-09  8.39546655e+00 
 2.79979097e+09  1.03752307e-10  3.94028915e+00  5.63847583e-09  7.13829261e+00  4.77193825e-09  8.60004347e+00 
 2.93240922e+09  1.03750737e-10  4.12065799e+00  5.66006147e-09  7.32525375e+00  4.79079181e-09  8.79361988e+00 
 3.07130921e+09  1.03749015e-10  4.30866744e+00  5.68387999e-09  7.50422007e+00  4.81159860e-09  8.97421613e+00 
 3.21678851e+09  1.03747128e-10  4.50455287e+00  5.71019001e-09  7.67347818e+00  4.83458617e-09  9.13978803e+00 
 3.36915876e+09  1.03745061e-10  4.70854394e+00  5.73928414e-09  7.83122656e+00  4.86001225e-09  9.28825059e+00 
 3.52874636e+09  1.03742798e-10  4.92086226e+00  5.77149443e-09  7.97559153e+00  4.88816955e-09  9.41750530e+00 
 3.69589317e+09  1.03740323e-10  5.14171882e+00  5.80719882e-09  8.10464686e+00  4.91939164e-09  9.52547060e+00 
 3.87095726e+09  1.03737615e-10  5.37131099e+00  5.84682903e-09  8.21643680e+00  4.95405998e-09  9.61011477e+00 
 4.05431365e+09  1.03734656e-10  5.60981934e+00  5.89088000e-09  8.30900232e+00  4.99261250e-09  9.66949038e+00 
 4.24635511e+09  1.03731424e-10  5.85740394e+00  5.93992153e-09  8.38040997e+00  5.03555411e-09  9.70176918e+00 
 4.44749304e+09  1.03727895e-10  6.11420043e+00  5.99461251e-09  8.42878262e+00  5.08346958e-09  9.70527627e+00 
 4.65815830e+09  1.03724045e-10  6.38031568e+00  6.05571860e-09  8.45233125e+00  5.13703969e-09  9.67852213e+00 
 4.87880219e+09  1.03719848e-10  6.65582315e+00  6.12413426e-09  8.44938674e+00  5.19706127e-09  9.62023123e+00 
 5.10989736e+09  1.03715275e-10  6.94075790e+00  6.20091053e-09  8.41843034e+00  5.26447265e-09  9.52936602e+00 
 5.35193887e+09  1.03710296e-10  7.23511137e+00  6.28729029e-09  8.35812184e+00  5.34038607e-09  9.40514504e+00 
 5.60544519e+09  1.03704881e-10  7.53882595e+00  6.38475351e-09  8.26732398e+00  5.42612940e-09  9.24705447e+00 
 5.87095941e+09  1.03698996e-10  7.85178942e+00  6.49507590e-09  8.14512220e+00  5.52330047e-09  9.05485228e+00 
 6.14905028e+09  1.03692608e-10  8.17382941e+00  6.62040584e-09  7.99083863e+00  5.63383866e-09  8.82856500e+00 
 6.44031354e+09  1.03685680e-10  8.50470800e+00  6.76336650e-09  7.80403969e+00  5.76012040e-09  8.56847704e+00 
 6.74537312e+09  1.03678176e-10  8.84411662e+00  6.92719313e-09  7.58453698e+00  5.90508834e-09  8.27511309e+00 
 7.06488252e+09  1.03670059e-10  9.19167151e+00  7.11592048e-09  7.33238110e+00  6.07242871e-09  7.94921433e+00 
 7.39952619e+09  1.03661291e-10  9.54690986e+00  7.33464245e-09  7.04784896e+00  6.26681891e-09  7.59170955e+00 
 7.75002098e+09  1.03651836e-10  9.90928703e+00  7.58987812e-09  6.73142487e+00  6.49427922e-09  7.20368235e+00 
 8.11711773e+09  1.03641657e-10  1.02781751e+01  7.89009699e-09  6.38377642e+00  6.76268217e-09  6.78633565e+00 
 8.50160282e+09  1.03630721e-10  1.06528631e+01  8.24648754e-09  6.00572594e+00  7.08250561e-09  6.34095507e+00 
 8.90429990e+09  1.03618997e-10  1.10325588e+01  8.67410453e-09  5.59821901e+00  7.46797043e-09  5.86887215e+00 
 9.32607160e+09  1.03606457e-10  1.14163932e+01  9.19361598e-09  5.16229093e+00  7.93879695e-09  5.37142875e+00 
 9.76782145e+09  1.03593081e-10  1.18034276e+01  9.83400854e-09  4.69903253e+00  8.52296864e-09  4.84994364e+00 
 1.02304957e+10  1.03578857e-10  1.21926624e+01  1.06368080e-08  4.20955650e+00  9.26112277e-09  4.30568179e+00 
 1.07150856e+10  1.03563780e-10  1.25830502e+01  1.16625260e-08  3.69496502e+00  1.02133868e-08  3.73982725e+00 
 1.12226292e+10  1.03547861e-10  1.29735106e+01  1.29993840e-08  3.15631967e+00  1.14687336e-08  3.15345969e+00 
 1.17542136e+10  1.03531123e-10  1.33629482e+01  1.47684001e-08  2.59461431e+00  1.31494704e-08  2.54753487e+00 
 1.23109777e+10  1.03513610e-10  1.37502735e+01  1.70812343e-08  2.01075112e+00  1.53526997e-08  1.92286904e+00 
 1.28941142e+10  1.03495386e-10  1.41344251e+01  1.96733216e-08  1.40552029e+00  1.76317092e-08  1.28012700e+00 
 1.35048722e+10  1.03476544e-10  1.45143945e+01  1.96085975e-08  7.79583310e-01  1.57540273e-08  6.19813658e-01 
 1.41445601e+10  1.03457206e-10  1.48892506e+01  5.14266193e-09  1.33459814e-01 -1.95769190e-09 -5.77313344e-02 
 1.48145483e+10  1.03437532e-10  1.52581655e+01 -1.57628322e-08 -5.32482199e-01 -1.57927341e-08 -7.52336195e-01 
 1.55162719e+10  1.03417723e-10  1.56204378e+01 -1.80346988e-08 -1.21803304e+00 -1.47805320e-08 -1.46399732e+00 
 1.62512341e+10  1.03398028e-10  1.59755152e+01 -1.45536784e-08 -1.92314525e+00 -1.15563796e-08 -2.19287765e+00 
 1.70210095e+10  1.03378751e-10  1.63230127e+01 -1.13531485e-08 -2.64793503e+00 -8.99735840e-09 -2.93930353e+00 
 1.78272469e+10  1.03360256e-10  1.66627282e+01 -8.99202433e-09 -3.39268173e+00 -7.15271822e-09 -3.70376036e+00 
 1.86716736e+10  1.03342975e-10  1.69946515e+01 -7.27148951e-09 -4.15782553e+00 -5.80968175e-09 -4.48688736e+00 
 1.95560984e+10  1.03327417e-10  1.73189689e+01 -5.99034248e-09 -4.94396387e+00 -4.80528206e-09 -5.28947180e+00 
 2.04824159e+10  1.03314173e-10  1.76360613e+01 -5.01132156e-09 -5.75184677e+00 -4.03367662e-09 -6.11244281e+00 
 2.14526105e+10  1.03303922e-10  1.79464956e+01 -4.24517240e-09 -6.58237151e+00 -3.42678560e-09 -6.95686515e+00 
 2.24687605e+10  1.03297442e-10  1.82510106e+01 -3.63320780e-09 -7.43657676e+00 -2.93983832e-09 -7.82393294e+00 
 2.35330426e+10  1.03295616e-10  1.85504962e+01 -3.13585817e-09 -8.31563654e+00 -2.54253299e-09 -8.71496364e+00 
 2.46477368e+10  1.03299437e-10  1.88459682e+01 -2.72570455e-09 -9.22085418e+00 -2.21376778e-09 -9.63139236e+00 
 2.58152310e+10  1.03310017e-10  1.91385378e+01 -2.38324642e-09 -1.01536564e+01 -1.93845706e-09 -1.05747666e+01 
 2.70380260e+10  1.03328593e-10  1.94293775e+01 -2.09428193e-09 -1.11155878e+01 -1.70555920e-09 -1.15467416e+01 
 2.83187415e+10  1.03356534e-10  1.97196853e+01 -1.84824569e-09 -1.21083059e+01 -1.50682135e-09 -1.25490763e+01 
 2.96601208e+10  1.03395348e-10  2.00106461e+01 -1.63712685e-09 -1.31335767e+01 -1.33595907e-09 -1.35836301e+01 
 3.10650375e+10  1.03446692e-10  2.03033932e+01 -1.45474771e-09 -1.41932713e+01 -1.18810687e-09 -1.46523603e+01 
 3.25365012e+10  1.03512377e-10  2.05989700e+01 -1.29627148e-09 -1.52893630e+01 -1.05944161e-09 -1.57573206e+01 
 3.40776639e+10  1.03594383e-10  2.08982924e+01 -1.15785947e-09 -1.64239257e+01 -9.46919105e-10 -1.69006602e+01 
 3.56918273e+10  1.03694866e-10  2.12021133e+01 -1.03642768e-09 -1.75991330e+01 -8.48086351e-10 -1.80846245e+01 
 3.73824490e+10  1.03816180e-10  2.15109897e+01 -9.29471036e-10 -1.88172589e+01 -7.60945338e-10 -1.93115558e+01 
 3.91531507e+10  1.03960888e-10  2.18252514e+01 -8.34934330e-10 -2.00806789e+01 -6.83852764e-10 -2.05838959e+01 
 4.10077256e+10  1.04131792e-10  2.21449743e+01 -7.51116137e-10 -2.13918728e+01 -6.15445092e-10 -2.19041890e+01 
 4.29501465e+10  1.04331957e-10  2.24699549e+01 -6.76596316e-10 -2.27534276e+01 -5.54581819e-10 -2.32750856e+01 
 4.49845744e+10  1.04564747e-10  2.27996902e+01 -6.10180612e-10 -2.41680425e+01 -5.00302002e-10 -2.46993476e+01 
 4.71153675e+10  1.04833868e-10  2.31333587e+01 -5.50857864e-10 -2.56385340e+01 -4.51790584e-10 -2.61798537e+01 
 4.93470903e+10  1.05143417e-10  2.34698065e+01 -4.97766584e-10 -2.71678418e+01 -4.08352027e-10 -2.77196057e+01 
 5.16845235e+10  1.05497946e-10  2.38075350e+01 -4.50168616e-10 -2.87590356e+01 -3.69389478e-10 -2.93217352e+01 
 5.41326744e+10  1.05902537e-10  2.41446925e+01 -4.07428176e-10 -3.04153227e+01 -3.34388152e-10 -3.09895114e+01 
 5.66967873e+10  1.06362889e-10  2.44790674e+01 -3.68995035e-10 -3.21400552e+01 -3.02901977e-10 -3.27263486e+01 
 5.93823550e+10  1.06885431e-10  2.48080843e+01 -3.34390925e-10 -3.39367390e+01 -2.74542766e-10 -3.45358142e+01 
 6.21951306e+10  1.07477451e-10  2.51288012e+01 -3.03198452e-10 -3.58090417e+01 -2.48971379e-10 -3.64216380e+01 
 6.51411394e+10  1.08147252e-10  2.54379081e+01 -2.75052014e-10 -3.77608016e+01 -2.25890467e-10 -3.83877200e+01 
 6.82266924e+10  1.08904353e-10  2.57317253e+01 -2.49630291e-10 -3.97960370e+01 -2.05038457e-10 -4.04381403e+01 
 7.14583994e+10  1.09759720e-10  2.60062017e+01 -2.26650009e-10 -4.19189553e+01 -1.86184555e-10 -4.25771679e+01 
 7.48431833e+10  1.10726061e-10  2.62569099e+01 -2.05860727e-10 -4.41339622e+01 -1.69124562e-10 -4.48092705e+01 
 7.83882949e+10  1.11818192e-10  2.64790402e+01 -1.87040456e-10 -4.64456719e+01 -1.53677346e-10 -4.71391241e+01 
 8.21013285e+10  1.13053494e-10  2.66673892e+01 -1.69991956e-10 -4.88589166e+01 -1.39681868e-10 -4.95716228e+01 
 8.59902381e+10  1.14452489e-10  2.68163439e+01 -1.54539596e-10 -5.13787568e+01 -1.26994644e-10 -5.21118899e+01 
 9.00633544e+10  1.16039587e-10  2.69198586e+01 -1.40526672e-10 -5.40104918e+01 -1.15487581e-10 -5.47652876e+01 
 9.43294028e+10  1.17844044e-10  2.69714264e+01 -1.27813111e-10 -5.67596704e+01 -1.05046124e-10 -5.75374285e+01 
 9.87975220e+10  1.19901219e-10  2.69640411e+01 -1.16273494e-10 -5.96321021e+01 -9.55676550e-11 -6.04341873e+01 
 1.03477283e+11  1.22254252e-10  2.68901524e+01 -1.05795355e-10 -6.26338687e+01 -8.69601110e-11 -6.34617121e+01 
 1.08378712e+11  1.24956315e-10  2.67416130e+01 -9.62776924e-11 -6.57713367e+01 -7.91407858e-11 -6.66264372e+01 
 1.13512307e+11  1.28073703e-10  2.65096178e+01 -8.76296918e-11 -6.90511696e+01 -7.20352845e-11 -6.99350961e+01 
 1.18889067e+11  1.31690141e-10  2.61846379e+01 -7.97695965e-11 -7.24803417e+01 -6.55766115e-11 -7.33947353e+01 
 1.24520509e+11  1.35912910e-10  2.57563481e+01 -7.26237260e-11 -7.60661519e+01 -5.97043707e-11 -7.70127282e+01 
 1.30418696e+11  1.40881760e-10  2.52135517e+01 -6.61256129e-11 -7.98162385e+01 -5.43640630e-11 -8.07967909e+01 
 1.36596263e+11  1.46782198e-10  2.45441037e+01 -6.02152417e-11 -8.37385951e+01 -4.95064671e-11 -8.47549975e+01 
 1.43066445e+11  1.53865899e-10  2.37348334e+01 -5.48383779e-11 -8.78415865e+01 -4.50870923e-11 -8.88957974e+01 
 1.49843101e+11  1.62483103e-10  2.27714695e+01 -4.99459741e-11 -9.21339669e+01 -4.10656943e-11 -9.32280323e+01 
 1.56940749e+11  1.73136127e-10  2.16385690e+01 -4.54936427e-11 -9.66248975e+01 -3.74058453e-11 -9.77609556e+01 
 1.64374591e+11  1.86571943e-10  2.03194508e+01 -4.14411885e-11 -1.01323966e+02 -3.40745518e-11 -1.02504251e+02 
 1.72160555e+11  2.03951681e-10  1.87961365e+01 -3.77521909e-11 -1.06241208e+02 -3.10419138e-11 -1.07468055e+02 
 1.80315317e+11  2.27183463e-10  1.70492983e+01 -3.43936323e-11 -1.11387125e+02 -2.82808209e-11 -1.12662975e+02 
 1.88856348e+11  2.59636659e-10  1.50582151e+01 -3.13355657e-11 -1.16772711e+02 -2.57666807e-11 -1.18100115e+02 
 1.97801943e+11  3.07865369e-10  1.28007376e+01 -2.85508173e-11 -1.22409474e+02 -2.34771749e-11 -1.23791100e+02 
 2.07171266e+11  3.86501012e-10  1.02532618e+01 -2.60147192e-11 -1.28309461e+02 -2.13920413e-11 -1.29748096e+02 
 2.16984388e+11  5.35956737e-10  7.39071201e+00 -2.37048706e-11 -1.34485282e+02 -1.94928779e-11 -1.35983843e+02 
 2.27262329e+11  9.18299696e-10  4.18653317e+00 -2.16009226e-11 -1.40950141e+02 -1.77629664e-11 -1.42511677e+02 
 2.38027108e+11  1.82242823e-09  6.12691983e-01 -1.96843840e-11 -1.47717861e+02 -1.61871139e-11 -1.49345560e+02 
 2.49301785e+11 -1.12497549e-09 -3.36031174e+00 -1.79384477e-11 -1.54802914e+02 -1.47515096e-11 -1.56500111e+02 
 2.61110511e+11 -5.24016071e-10 -7.76342410e+00 -1.63478331e-11 -1.62220454e+02 -1.34435962e-11 -1.63990636e+02 
 2.73478583e+11 -3.26772017e-10 -1.26290058e+01 -1.48986440e-11 -1.69986347e+02 -1.22519537e-11 -1.71833163e+02 
 2.86432496e+11 -2.30846761e-10 -1.79907905e+01 -1.35782409e-11 -1.78117208e+02 -1.11661938e-11 -1.80044474e+02 
 3.00000000e+11 -1.74510861e-10 -2.38838322e+01 -1.23751248e-11 -1.86630431e+02 -1.01768651e-11 -1.88642141e+02 
