 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 3.18034453e+08  1.03767248e-10  1.10240006e+00  5.41721468e-09  2.31550907e+00  4.57559512e-09  2.95059104e+00 
 3.33098852e+08  1.03767045e-10  1.15448367e+00  5.41774813e-09  2.42453659e+00  4.57607148e-09  3.08941733e+00 
 3.48876811e+08  1.03766821e-10  1.20901444e+00  5.41833068e-09  2.53861664e+00  4.57659151e-09  3.23465407e+00 
 3.65402126e+08  1.03766576e-10  1.26610531e+00  5.41896662e-09  2.65796834e+00  4.57715897e-09  3.38657400e+00 
 3.82710200e+08  1.03766307e-10  1.32587416e+00  5.41966052e-09  2.78281737e+00  4.57777791e-09  3.54545677e+00 
 4.00838108e+08  1.03766012e-10  1.38844396e+00  5.42041734e-09  2.91339553e+00  4.57845266e-09  3.71158805e+00 
 4.19824685e+08  1.03765688e-10  1.45394290e+00  5.42124238e-09  3.04994012e+00  4.57918790e-09  3.88525836e+00 
 4.39710602e+08  1.03765333e-10  1.52250463e+00  5.42214132e-09  3.19269316e+00  4.57998858e-09  4.06676160e+00 
 4.60538460e+08  1.03764943e-10  1.59426832e+00  5.42312025e-09  3.34190036e+00  4.58086003e-09  4.25639316e+00 
 4.82352874e+08  1.03764516e-10  1.66937890e+00  5.42418565e-09  3.49780977e+00  4.58180790e-09  4.45444762e+00 
 5.05200577e+08  1.03764046e-10  1.74798718e+00  5.42534444e-09  3.66067012e+00  4.58283821e-09  4.66121578e+00 
 5.29130511e+08  1.03763532e-10  1.83024996e+00  5.42660399e-09  3.83072882e+00  4.58395737e-09  4.87698120e+00 
 5.54193938e+08  1.03762967e-10  1.91633018e+00  5.42797210e-09  4.00822935e+00  4.58517214e-09  5.10201591e+00 
 5.80444550e+08  1.03762347e-10  2.00639698e+00  5.42945708e-09  4.19340832e+00  4.58648968e-09  5.33657527e+00 
 6.07938580e+08  1.03761667e-10  2.10062585e+00  5.43106769e-09  4.38649174e+00  4.58791756e-09  5.58089194e+00 
 6.36734925e+08  1.03760921e-10  2.19919861e+00  5.43281320e-09  4.58769072e+00  4.58946375e-09  5.83516870e+00 
 6.66895272e+08  1.03760102e-10  2.30230348e+00  5.43470341e-09  4.79719634e+00  4.59113667e-09  6.09957019e+00 
 6.98484230e+08  1.03759203e-10  2.41013503e+00  5.43674864e-09  5.01517367e+00  4.59294513e-09  6.37421329e+00 
 7.31569468e+08  1.03758218e-10  2.52289417e+00  5.43895976e-09  5.24175490e+00  4.59489846e-09  6.65915620e+00 
 7.66221861e+08  1.03757136e-10  2.64078796e+00  5.44134827e-09  5.47703145e+00  4.59700644e-09  6.95438613e+00 
 8.02515641e+08  1.03755949e-10  2.76402952e+00  5.44392625e-09  5.72104504e+00  4.59927938e-09  7.25980560e+00 
 8.40528555e+08  1.03754646e-10  2.89283770e+00  5.44670650e-09  5.97377772e+00  4.60172816e-09  7.57521739e+00 
 8.80342035e+08  1.03753217e-10  3.02743683e+00  5.44970254e-09  6.23514082e+00  4.60436428e-09  7.90030837e+00 
 9.22041367e+08  1.03751648e-10  3.16805623e+00  5.45292873e-09  6.50496307e+00  4.60719998e-09  8.23463233e+00 
 9.65715880e+08  1.03749928e-10  3.31492975e+00  5.45640036e-09  6.78297768e+00  4.61024827e-09  8.57759224e+00 
 1.01145913e+09  1.03748039e-10  3.46829503e+00  5.46013381e-09  7.06880895e+00  4.61352310e-09  8.92842247e+00 
 1.05936911e+09  1.03745968e-10  3.62839280e+00  5.46414667e-09  7.36195847e+00  4.61703951e-09  9.28617144e+00 
 1.10954846e+09  1.03743695e-10  3.79546585e+00  5.46845797e-09  7.66179123e+00  4.62081380e-09  9.64968560e+00 
 1.16210465e+09  1.03741201e-10  3.96975798e+00  5.47308840e-09  7.96752239e+00  4.62486374e-09  1.00175956e+01 
 1.21715029e+09  1.03738466e-10  4.15151260e+00  5.47806060e-09  8.27820488e+00  4.62920883e-09  1.03883057e+01 
 1.27480328e+09  1.03735466e-10  4.34097129e+00  5.48339950e-09  8.59271876e+00  4.63387062e-09  1.07599871e+01 
 1.33518714e+09  1.03732175e-10  4.53837193e+00  5.48913265e-09  8.90976295e+00  4.63887300e-09  1.11305774e+01 
 1.39843121e+09  1.03728567e-10  4.74394673e+00  5.49529068e-09  9.22785000e+00  4.64424260e-09  1.14977857e+01 
 1.46467097e+09  1.03724611e-10  4.95791991e+00  5.50190777e-09  9.54530486e+00  4.65000924e-09  1.18591054e+01 
 1.53404832e+09  1.03720274e-10  5.18050506e+00  5.50902220e-09  9.86026815e+00  4.65620634e-09  1.22118354e+01 
 1.60671189e+09  1.03715521e-10  5.41190222e+00  5.51667690e-09  1.01707048e+01  4.66287153e-09  1.25531095e+01 
 1.68281732e+09  1.03710313e-10  5.65229461e+00  5.52492018e-09  1.04744184e+01  4.67004715e-09  1.28799341e+01 
 1.76252766e+09  1.03704608e-10  5.90184503e+00  5.53380637e-09  1.07690721e+01  4.67778090e-09  1.31892351e+01 
 1.84601365e+09  1.03698360e-10  6.16069187e+00  5.54339668e-09  1.10522149e+01  4.68612658e-09  1.34779108e+01 
 1.93345414e+09  1.03691520e-10  6.42894484e+00  5.55376004e-09  1.13213150e+01  4.69514479e-09  1.37428914e+01 
 2.02503643e+09  1.03684036e-10  6.70668030e+00  5.56497411e-09  1.15737986e+01  4.70490381e-09  1.39812020e+01 
 2.12095673e+09  1.03675848e-10  6.99393639e+00  5.57712630e-09  1.18070925e+01  4.71548057e-09  1.41900276e+01 
 2.22142050e+09  1.03666897e-10  7.29070779e+00  5.59031503e-09  1.20186720e+01  4.72696163e-09  1.43667766e+01 
 2.32664295e+09  1.03657114e-10  7.59694042e+00  5.60465105e-09  1.22061093e+01  4.73944442e-09  1.45091415e+01 
 2.43684950e+09  1.03646429e-10  7.91252593e+00  5.62025896e-09  1.23671239e+01  4.75303858e-09  1.46151521e+01 
 2.55227623e+09  1.03634765e-10  8.23729635e+00  5.63727901e-09  1.24996308e+01  4.76786750e-09  1.46832213e+01 
 2.67317039e+09  1.03622042e-10  8.57101875e+00  5.65586905e-09  1.26017856e+01  4.78407008e-09  1.47121790e+01 
 2.79979097e+09  1.03608172e-10  8.91339039e+00  5.67620689e-09  1.26720247e+01  4.80180280e-09  1.47012950e+01 
 2.93240922e+09  1.03593063e-10  9.26403438e+00  5.69849296e-09  1.27090987e+01  4.82124212e-09  1.46502876e+01 
 3.07130921e+09  1.03576618e-10  9.62249604e+00  5.72295353e-09  1.27120975e+01  4.84258731e-09  1.45593200e+01 
 3.21678851e+09  1.03558735e-10  9.98824054e+00  5.74984443e-09  1.26804661e+01  4.86606377e-09  1.44289833e+01 
 3.36915876e+09  1.03539307e-10  1.03606517e+01  5.77945546e-09  1.26140103e+01  4.89192703e-09  1.42602688e+01 
 3.52874636e+09  1.03518222e-10  1.07390324e+01  5.81211565e-09  1.25128929e+01  4.92046740e-09  1.40545291e+01 
 3.69589317e+09  1.03495363e-10  1.11226074e+01  5.84819962e-09  1.23776196e+01  4.95201573e-09  1.38134327e+01 
 3.87095726e+09  1.03470611e-10  1.15105279e+01  5.88813519e-09  1.22090159e+01  4.98695022e-09  1.35389113e+01 
 4.05431365e+09  1.03443844e-10  1.19018790e+01  5.93241259e-09  1.20081968e+01  5.02570476e-09  1.32331056e+01 
 4.24635511e+09  1.03414938e-10  1.22956896e+01  5.98159572e-09  1.17765297e+01  5.06877914e-09  1.28983081e+01 
 4.44749304e+09  1.03383768e-10  1.26909454e+01  6.03633601e-09  1.15155927e+01  5.11675154e-09  1.25369077e+01 
 4.65815830e+09  1.03350211e-10  1.30866051e+01  6.09738951e-09  1.12271303e+01  5.17029411e-09  1.21513370e+01 
 4.87880219e+09  1.03314148e-10  1.34816186e+01  6.16563816e-09  1.09130074e+01  5.23019234e-09  1.17440233e+01 
 5.10989736e+09  1.03275462e-10  1.38749482e+01  6.24211654e-09  1.05751642e+01  5.29736955e-09  1.13173447e+01 
 5.35193887e+09  1.03234046e-10  1.42655925e+01  6.32804574e-09  1.02155729e+01  5.37291790e-09  1.08735919e+01 
 5.60544519e+09  1.03189803e-10  1.46526105e+01  6.42487657e-09  9.83619712e+00  5.45813819e-09  1.04149367e+01 
 5.87095941e+09  1.03142648e-10  1.50351481e+01  6.53434542e-09  9.43895557e+00  5.55459149e-09  9.94340588e+00 
 6.14905028e+09  1.03092515e-10  1.54124631e+01  6.65854698e-09  9.02569018e+00  5.66416657e-09  9.46086171e+00 
 6.44031354e+09  1.03039357e-10  1.57839501e+01  6.80003022e-09  8.59813927e+00  5.78916941e-09  8.96898791e+00 
 6.74537312e+09  1.02983151e-10  1.61491629e+01  6.96192635e-09  8.15791564e+00  5.93244308e-09  8.46928072e+00 
 7.06488252e+09  1.02923902e-10  1.65078345e+01  7.14812187e-09  7.70648979e+00  6.09753068e-09  7.96304458e+00 
 7.39952619e+09  1.02861647e-10  1.68598918e+01  7.36349539e-09  7.24517787e+00  6.28889986e-09  7.45139176e+00 
 7.75002098e+09  1.02796460e-10  1.72054665e+01  7.61424674e-09  6.77513399e+00  6.51225667e-09  6.93524532e+00 
 8.11711773e+09  1.02728454e-10  1.75449005e+01  7.90836021e-09  6.29734649e+00  6.77499070e-09  6.41534464e+00 
 8.50160282e+09  1.02657783e-10  1.78787445e+01  8.25626616e-09  5.81263766e+00  7.08681560e-09  5.89225322e+00 
 8.90429990e+09  1.02584651e-10  1.82077516e+01  8.67179583e-09  5.32166633e+00  7.46070099e-09  5.36636796e+00 
 9.32607160e+09  1.02509305e-10  1.85328642e+01  9.17356755e-09  4.82493293e+00  7.91423579e-09  4.83792952e+00 
 9.76782145e+09  1.02432045e-10  1.88551955e+01  9.78698086e-09  4.32278636e+00  8.47159989e-09  4.30703351e+00 
 1.02304957e+10  1.02353219e-10  1.91760070e+01  1.05469545e-08  3.81543230e+00  9.16626084e-09  3.77364184e+00 
 1.07150856e+10  1.02273226e-10  1.94966801e+01  1.15010801e-08  3.30294248e+00  1.00439323e-08  3.23759423e+00 
 1.12226292e+10  1.02192511e-10  1.98186866e+01  1.27105153e-08  2.78526452e+00  1.11623779e-08  2.69861942e+00 
 1.17542136e+10  1.02111567e-10  2.01435553e+01  1.42352527e-08  2.26223199e+00  1.25708026e-08  2.15634589e+00 
 1.23109777e+10  1.02030929e-10  2.04728388e+01  1.60413601e-08  1.73357432e+00  1.41858336e-08  1.61031197e+00 
 1.28941142e+10  1.01951170e-10  2.08080793e+01  1.75432399e-08  1.19892644e+00  1.51785016e-08  1.05997519e+00 
 1.35048722e+10  1.01872899e-10  2.11507759e+01  1.57516960e-08  6.57837708e-01  1.17470166e-08  5.04720656e-01 
 1.41445601e+10  1.01796752e-10  2.15023527e+01  3.57812995e-09  1.09780150e-01 -1.56881837e-09 -5.61315320e-02 
 1.48145483e+10  1.01723391e-10  2.18641304e+01 -1.17915522e-08 -4.45844248e-01 -1.20798535e-08 -6.23319886e-01 
 1.55162719e+10  1.01653496e-10  2.22372993e+01 -1.52304170e-08 -1.00969725e+00 -1.27029058e-08 -1.19763623e+00 
 1.62512341e+10  1.01587763e-10  2.26228968e+01 -1.32127193e-08 -1.58249913e+00 -1.05768731e-08 -1.77992146e+00 
 1.70210095e+10  1.01526901e-10  2.30217872e+01 -1.06943200e-08 -2.16502452e+00 -8.50520416e-09 -2.37106232e+00 
 1.78272469e+10  1.01471626e-10  2.34346466e+01 -8.64104823e-09 -2.75809928e+00 -6.88377865e-09 -2.97198921e+00 
 1.86716736e+10  1.01422663e-10  2.38619505e+01 -7.07004597e-09 -3.36259844e+00 -5.65181518e-09 -3.58367483e+00 
 1.95560984e+10  1.01380745e-10  2.43039657e+01 -5.86748752e-09 -3.97944497e+00 -4.70716274e-09 -4.20713373e+00 
 2.04824159e+10  1.01346616e-10  2.47607460e+01 -4.93266413e-09 -4.60960948e+00 -3.96985282e-09 -4.84342258e+00 
 2.14526105e+10  1.01321033e-10  2.52321320e+01 -4.19279711e-09 -5.25411057e+00 -3.38371995e-09 -5.49364098e+00 
 2.24687605e+10  1.01304773e-10  2.57177537e+01 -3.59719365e-09 -5.91401586e+00 -2.90989478e-09 -6.15893295e+00 
 2.35330426e+10  1.01298638e-10  2.62170374e+01 -3.11042301e-09 -6.59044348e+00 -2.52118821e-09 -6.84048872e+00 
 2.46477368e+10  1.01303468e-10  2.67292148e+01 -2.70733094e-09 -7.28456397e+00 -2.19823017e-09 -7.53954691e+00 
 2.58152310e+10  1.01320146e-10  2.72533359e+01 -2.36971576e-09 -7.99760246e+00 -1.92694303e-09 -8.25739697e+00 
 2.70380260e+10  1.01349612e-10  2.77882830e+01 -2.08415102e-09 -8.73084114e+00 -1.69689500e-09 -8.99538179e+00 
 2.83187415e+10  1.01392882e-10  2.83327870e+01 -1.84055035e-09 -9.48562179e+00 -1.50021457e-09 -9.75490047e+00 
 2.96601208e+10  1.01451056e-10  2.88854441e+01 -1.63120781e-09 -1.02633485e+01 -1.33086273e-09 -1.05374111e+01 
 3.10650375e+10  1.01525338e-10  2.94447329e+01 -1.45014483e-09 -1.10654903e+01 -1.18413592e-09 -1.13444339e+01 
 3.25365012e+10  1.01617058e-10  3.00090300e+01 -1.29265768e-09 -1.18935841e+01 -1.05632023e-09 -1.21775538e+01 
 3.40776639e+10  1.01727689e-10  3.05766243e+01 -1.15499839e-09 -1.27492374e+01 -9.44446614e-10 -1.30384238e+01 
 3.56918273e+10  1.01858871e-10  3.11457271e+01 -1.03414599e-09 -1.36341312e+01 -8.46114670e-10 -1.39287677e+01 
 3.73824490e+10  1.02012438e-10  3.17144798e+01 -9.27639835e-10 -1.45500227e+01 -7.59363796e-10 -1.48503837e+01 
 3.91531507e+10  1.02190442e-10  3.22809553e+01 -8.33456590e-10 -1.54987487e+01 -6.82577682e-10 -1.58051471e+01 
 4.10077256e+10  1.02395192e-10  3.28431547e+01 -7.49917971e-10 -1.64822280e+01 -6.14412527e-10 -1.67950137e+01 
 4.29501465e+10  1.02629281e-10  3.33989978e+01 -6.75620865e-10 -1.75024653e+01 -5.53742432e-10 -1.78220236e+01 
 4.49845744e+10  1.02895634e-10  3.39463075e+01 -6.09383705e-10 -1.85615539e+01 -4.99617389e-10 -1.88883042e+01 
 4.71153675e+10  1.03197550e-10  3.44827880e+01 -5.50204880e-10 -1.96616797e+01 -4.51230609e-10 -1.99960746e+01 
 4.93470903e+10  1.03538757e-10  3.50059978e+01 -4.97230175e-10 -2.08051245e+01 -4.07892873e-10 -2.11476488e+01 
 5.16845235e+10  1.03923474e-10  3.55133176e+01 -4.49727025e-10 -2.19942702e+01 -3.69012199e-10 -2.23454408e+01 
 5.41326744e+10  1.04356486e-10  3.60019142e+01 -4.07063984e-10 -2.32316030e+01 -3.34077589e-10 -2.35919683e+01 
 5.66967873e+10  1.04843233e-10  3.64687020e+01 -3.68694217e-10 -2.45197178e+01 -3.02645936e-10 -2.48898579e+01 
 5.93823550e+10  1.05389909e-10  3.69103027e+01 -3.34142131e-10 -2.58613231e+01 -2.74331395e-10 -2.62418498e+01 
 6.21951306e+10  1.06003592e-10  3.73230042e+01 -3.02992462e-10 -2.72592464e+01 -2.48796687e-10 -2.76508035e+01 
 6.51411394e+10  1.06692396e-10  3.77027206e+01 -2.74881306e-10 -2.87164392e+01 -2.25745947e-10 -2.91197034e+01 
 6.82266924e+10  1.07465652e-10  3.80449539e+01 -2.49488712e-10 -3.02359833e+01 -2.04918798e-10 -3.06516645e+01 
 7.14583994e+10  1.08334143e-10  3.83447571e+01 -2.26532510e-10 -3.18210968e+01 -1.86085407e-10 -3.22499394e+01 
 7.48431833e+10  1.09310378e-10  3.85967010e+01 -2.05763157e-10 -3.34751407e+01 -1.69042357e-10 -3.39179242e+01 
 7.83882949e+10  1.10408950e-10  3.87948430e+01 -1.86959395e-10 -3.52016260e+01 -1.53609151e-10 -3.56591666e+01 
 8.21013285e+10  1.11646974e-10  3.89326995e+01 -1.69924581e-10 -3.70042207e+01 -1.39625268e-10 -3.74773722e+01 
 8.59902381e+10  1.13044652e-10  3.90032203e+01 -1.54483576e-10 -3.88867579e+01 -1.26947646e-10 -3.93764133e+01 
 9.00633544e+10  1.14625990e-10  3.89987658e+01 -1.40480077e-10 -4.08532435e+01 -1.15448542e-10 -4.13603367e+01 
 9.43294028e+10  1.16419734e-10  3.89110862e+01 -1.27774343e-10 -4.29078652e+01 -1.05013684e-10 -4.34333720e+01 
 9.87975220e+10  1.18460594e-10  3.87313022e+01 -1.16241231e-10 -4.50550005e+01 -9.55406901e-11 -4.55999411e+01 
 1.03477283e+11  1.20790868e-10  3.84498878e+01 -1.05768498e-10 -4.72992269e+01 -8.69376909e-11 -4.78646674e+01 
 1.08378712e+11  1.23462636e-10  3.80566548e+01 -9.62553309e-11 -4.96453311e+01 -7.91221397e-11 -5.02323855e+01 
 1.13512307e+11  1.26540760e-10  3.75407386e+01 -8.76110698e-11 -5.20983192e+01 -7.20197735e-11 -5.27081517e+01 
 1.18889067e+11  1.30107063e-10  3.68905877e+01 -7.97540857e-11 -5.46634277e+01 -6.55637058e-11 -5.52972546e+01 
 1.24520509e+11  1.34266268e-10  3.60939552e+01 -7.26108047e-11 -5.73461339e+01 -5.96936307e-11 -5.80052265e+01 
 1.30418696e+11  1.39154627e-10  3.51378942e+01 -6.61148473e-11 -6.01521685e+01 -5.43551238e-11 -6.08378551e+01 
 1.36596263e+11  1.44952764e-10  3.40087586e+01 -6.02062710e-11 -6.30875269e+01 -4.94990257e-11 -6.38011958e+01 
 1.43066445e+11  1.51905369e-10  3.26922082e+01 -5.48309022e-11 -6.61584826e+01 -4.50808968e-11 -6.69015846e+01 
 1.49843101e+11  1.60352403e-10  3.11732204e+01 -4.99397435e-11 -6.93716001e+01 -4.10605356e-11 -7.01456518e+01 
 1.56940749e+11  1.70780508e-10  2.94361080e+01 -4.54884497e-11 -7.27337494e+01 -3.74015495e-11 -7.35403361e+01 
 1.64374591e+11  1.83911724e-10  2.74645443e+01 -4.14368599e-11 -7.62521201e+01 -3.40709742e-11 -7.70928991e+01 
 1.72160555e+11  2.00865408e-10  2.52415939e+01 -3.77485827e-11 -7.99342371e+01 -3.10389342e-11 -8.08109413e+01 
 1.80315317e+11  2.23474984e-10  2.27497515e+01 -3.43906245e-11 -8.37879768e+01 -2.82783392e-11 -8.47024179e+01 
 1.88856348e+11  2.54964610e-10  1.99709857e+01 -3.13330584e-11 -8.78215836e+01 -2.57646136e-11 -8.87756562e+01 
 1.97801943e+11  3.01572930e-10  1.68867883e+01 -2.85487271e-11 -9.20436874e+01 -2.34754531e-11 -9.30393730e+01 
 2.07171266e+11  3.77132030e-10  1.34782292e+01 -2.60129767e-11 -9.64633228e+01 -2.13906071e-11 -9.75026938e+01 
 2.16984388e+11  5.19524194e-10  9.72601334e+00 -2.37034181e-11 -1.01089948e+02 -1.94916832e-11 -1.02175172e+02 
 2.27262329e+11  8.80347547e-10  5.61054030e+00 -2.15997117e-11 -1.05933464e+02 -1.77619712e-11 -1.07066808e+02 
 2.38027108e+11  2.52597653e-09  1.11196478e+00 -1.96833746e-11 -1.11004237e+02 -1.61862849e-11 -1.12188075e+02 
 2.49301785e+11 -1.24805891e-09 -3.78974428e+00 -1.79376063e-11 -1.16313122e+02 -1.47508190e-11 -1.17549935e+02 
 2.61110511e+11 -5.45535524e-10 -9.11474717e+00 -1.63471317e-11 -1.21871483e+02 -1.34430210e-11 -1.23163867e+02 
 2.73478583e+11 -3.34424486e-10 -1.48832812e+01 -1.48980594e-11 -1.27691218e+02 -1.22514745e-11 -1.29041892e+02 
 2.86432496e+11 -2.34456284e-10 -2.11156150e+01 -1.35777536e-11 -1.33784787e+02 -1.11657946e-11 -1.35196594e+02 
 3.00000000e+11 -1.76486394e-10 -2.78320102e+01 -1.23747187e-11 -1.40165235e+02 -1.01765326e-11 -1.41641151e+02 
