 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 4.44749304e+09  1.03729467e-10  6.11322402e+00  6.01723307e-09  7.71934340e+00  5.10399672e-09  8.76011247e+00 
 4.65815830e+09  1.03725649e-10  6.37916799e+00  6.07825994e-09  7.68876710e+00  5.15754409e-09  8.67276323e+00 
 4.87880219e+09  1.03721481e-10  6.65447816e+00  6.14648705e-09  7.63307478e+00  5.21745332e-09  8.55735683e+00 
 5.10989736e+09  1.03716935e-10  6.93918622e+00  6.22294326e-09  7.55163909e+00  5.28464409e-09  8.41389741e+00 
 5.35193887e+09  1.03711982e-10  7.23327992e+00  6.30884200e-09  7.44404461e+00  5.36020368e-09  8.24262396e+00 
 5.60544519e+09  1.03706589e-10  7.53669758e+00  6.40562375e-09  7.31009197e+00  5.44542616e-09  8.04399728e+00 
 5.87095941e+09  1.03700724e-10  7.84932251e+00  6.51501079e-09  7.14979600e+00  5.54186331e-09  7.81868143e+00 
 6.14905028e+09  1.03694353e-10  8.17097749e+00  6.63907836e-09  6.96337803e+00  5.65139091e-09  7.56752021e+00 
 6.44031354e+09  1.03687440e-10  8.50141934e+00  6.78034831e-09  6.75125275e+00  5.77629659e-09  7.29151001e+00 
 6.74537312e+09  1.03679948e-10  8.84033380e+00  6.94191345e-09  6.51401011e+00  5.91939705e-09  6.99176993e+00 
 7.06488252e+09  1.03671841e-10  9.18733097e+00  7.12760496e-09  6.25239303e+00  6.08419695e-09  6.66951032e+00 
 7.39952619e+09  1.03663081e-10  9.54194155e+00  7.34222034e-09  5.96727200e+00  6.27510671e-09  6.32600107e+00 
 7.75002098e+09  1.03653631e-10  9.90361398e+00  7.59183771e-09  5.65961747e+00  6.49774527e-09  5.96254044e+00 
 8.11711773e+09  1.03643455e-10  1.02717131e+01  7.88425419e-09  5.33047107e+00  6.75936614e-09  5.58042551e+00 
 8.50160282e+09  1.03632519e-10  1.06455201e+01  8.22960377e-09  4.98091681e+00  7.06946386e-09  5.18092494e+00 
 8.90429990e+09  1.03620793e-10  1.10242351e+01  8.64123256e-09  4.61205292e+00  7.44064281e-09  4.76525445e+00 
 9.32607160e+09  1.03608248e-10  1.14069809e+01  9.13693344e-09  4.22496546e+00  7.88985776e-09  4.33455567e+00 
 9.76782145e+09  1.03594866e-10  1.17928103e+01  9.74063712e-09  3.82070393e+00  8.44013429e-09  3.88987823e+00 
 1.02304957e+10  1.03580632e-10  1.21807154e+01  1.04845086e-08  3.40025968e+00  9.12271905e-09  3.43216533e+00 
 1.07150856e+10  1.03565543e-10  1.25696402e+01  1.14106544e-08  2.96454719e+00  9.97876816e-09  2.96224255e+00 
 1.12226292e+10  1.03549608e-10  1.29584959e+01  1.25685321e-08  2.51438842e+00  1.10559836e-08  2.48080980e+00 
 1.17542136e+10  1.03532853e-10  1.33461786e+01  1.39913166e-08  2.05050026e+00  1.23796299e-08  1.98843604e+00 
 1.23109777e+10  1.03515319e-10  1.37315903e+01  1.55803683e-08  1.57348489e+00  1.38068401e-08  1.48555642e+00 
 1.28941142e+10  1.03497072e-10  1.41136617e+01  1.66062436e-08  1.08382289e+00  1.43829132e-08  9.72471643e-01 
 1.35048722e+10  1.03478203e-10  1.44913759e+01  1.40083486e-08  5.81868856e-01  1.03789822e-08  4.49348922e-01 
 1.41445601e+10  1.03458837e-10  1.48637939e+01  2.10303054e-09  6.78491056e-02 -2.22633057e-09 -8.37755254e-02 
 1.48145483e+10  1.03439131e-10  1.52300796e+01 -1.13832050e-08 -4.58138664e-01 -1.16022188e-08 -6.26992985e-01 
 1.55162719e+10  1.03419287e-10  1.55895233e+01 -1.44994201e-08 -9.96124258e-01 -1.22393001e-08 -1.18051794e+00 
 1.62512341e+10  1.03399555e-10  1.59415641e+01 -1.27466745e-08 -1.54626261e+00 -1.03006460e-08 -1.74468322e+00 
 1.70210095e+10  1.03380236e-10  1.62858078e+01 -1.04244810e-08 -2.10883046e+00 -8.34511664e-09 -2.31993489e+00 
 1.78272469e+10  1.03361697e-10  1.66220421e+01 -8.48003782e-09 -2.68422236e+00 -6.78691046e-09 -2.90682689e+00 
 1.86716736e+10  1.03344369e-10  1.69502455e+01 -6.96925813e-09 -3.27294615e+00 -5.59026143e-09 -3.50601586e+00 
 1.95560984e+10  1.03328760e-10  1.72705916e+01 -5.80156476e-09 -3.87561826e+00 -4.66636128e-09 -4.11825590e+00 
 2.04824159e+10  1.03315461e-10  1.75834464e+01 -4.88795129e-09 -4.49295877e+00 -3.94186473e-09 -4.74439372e+00 
 2.14526105e+10  1.03305153e-10  1.78893596e+01 -4.16157179e-09 -5.12578659e+00 -3.36398942e-09 -5.38536402e+00 
 2.24687605e+10  1.03298613e-10  1.81890500e+01 -3.57487273e-09 -5.77501474e+00 -2.89567949e-09 -6.04218519e+00 
 2.35330426e+10  1.03296724e-10  1.84833845e+01 -3.09416660e-09 -6.44164587e+00 -2.51076683e-09 -6.71595550e+00 
 2.46477368e+10  1.03300478e-10  1.87733521e+01 -2.69531233e-09 -7.12676806e+00 -2.19048269e-09 -7.40784963e+00 
 2.58152310e+10  1.03310988e-10  1.90600331e+01 -2.36072187e-09 -7.83155110e+00 -1.92111808e-09 -8.11911577e+00 
 2.70380260e+10  1.03329491e-10  1.93445652e+01 -2.07735403e-09 -8.55724311e+00 -1.69247524e-09 -8.85107315e+00 
 2.83187415e+10  1.03357356e-10  1.96281065e+01 -1.83537216e-09 -9.30516780e+00 -1.49683587e-09 -9.60511011e+00 
 2.96601208e+10  1.03396091e-10  1.99117974e+01 -1.62723675e-09 -1.00767222e+01 -1.32826398e-09 -1.03826828e+01 
 3.10650375e+10  1.03447353e-10  2.01967214e+01 -1.44708282e-09 -1.08733748e+01 -1.18212692e-09 -1.11853142e+01 
 3.25365012e+10  1.03512953e-10  2.04838669e+01 -1.29028586e-09 -1.16966651e+01 -1.05476059e-09 -1.20145942e+01 
 3.40776639e+10  1.03594870e-10  2.07740896e+01 -1.15315415e-09 -1.25482025e+01 -9.43231520e-10 -1.28721798e+01 
 3.56918273e+10  1.03695262e-10  2.10680770e+01 -1.03270731e-09 -1.34296674e+01 -8.45165147e-10 -1.37597961e+01 
 3.73824490e+10  1.03816481e-10  2.13663153e+01 -9.26514382e-10 -1.43428116e+01 -7.58619869e-10 -1.46792382e+01 
 3.91531507e+10  1.03961091e-10  2.16690589e+01 -8.32574008e-10 -1.52894605e+01 -6.81993504e-10 -1.56323731e+01 
 4.10077256e+10  1.04131893e-10  2.19763036e+01 -7.49224335e-10 -1.62715152e+01 -6.13952858e-10 -1.66211426e+01 
 4.29501465e+10  1.04331952e-10  2.22877624e+01 -6.75074644e-10 -1.72909555e+01 -5.53380063e-10 -1.76475667e+01 
 4.49845744e+10  1.04564631e-10  2.26028448e+01 -6.08952780e-10 -1.83498436e+01 -4.99331230e-10 -1.87137476e+01 
 4.71153675e+10  1.04833637e-10  2.29206406e+01 -5.49864329e-10 -1.94503283e+01 -4.51004265e-10 -1.98218736e+01 
 4.93470903e+10  1.05143064e-10  2.32399054e+01 -4.96960601e-10 -2.05946493e+01 -4.07713561e-10 -2.09742246e+01 
 5.16845235e+10  1.05497466e-10  2.35590511e+01 -4.49513296e-10 -2.17851429e+01 -3.68869930e-10 -2.21731763e+01 
 5.41326744e+10  1.05901921e-10  2.38761382e+01 -4.06894269e-10 -2.30242466e+01 -3.33964542e-10 -2.34212066e+01 
 5.66967873e+10  1.06362130e-10  2.41888720e+01 -3.68559248e-10 -2.43145054e+01 -3.02555979e-10 -2.47209009e+01 
 5.93823550e+10  1.06884518e-10  2.44946006e+01 -3.34034636e-10 -2.56585778e+01 -2.74259709e-10 -2.60749582e+01 
 6.21951306e+10  1.07476371e-10  2.47903149e+01 -3.02906724e-10 -2.70592419e+01 -2.48739481e-10 -2.74861975e+01 
 6.51411394e+10  1.08145993e-10  2.50726507e+01 -2.74812825e-10 -2.85194021e+01 -2.25700234e-10 -2.89575643e+01 
 6.82266924e+10  1.08902898e-10  2.53378904e+01 -2.49433940e-10 -3.00420957e+01 -2.04882219e-10 -3.04921372e+01 
 7.14583994e+10  1.09758049e-10  2.55819653e+01 -2.26488646e-10 -3.16304995e+01 -1.86056101e-10 -3.20931350e+01 
 7.48431833e+10  1.10724151e-10  2.58004564e+01 -2.05727985e-10 -3.32879374e+01 -1.69018849e-10 -3.37639237e+01 
 7.83882949e+10  1.11816016e-10  2.59885926e+01 -1.86931159e-10 -3.50178871e+01 -1.53590272e-10 -3.55080235e+01 
 8.21013285e+10  1.13051018e-10  2.61412460e+01 -1.69901889e-10 -3.68239881e+01 -1.39610090e-10 -3.73291172e+01 
 8.59902381e+10  1.14449672e-10  2.62529231e+01 -1.54465320e-10 -3.87100488e+01 -1.26935432e-10 -3.92310570e+01 
 9.00633544e+10  1.16036379e-10  2.63177499e+01 -1.40465376e-10 -4.06800549e+01 -1.15438704e-10 -4.12178732e+01 
 9.43294028e+10  1.17840382e-10  2.63294520e+01 -1.27762496e-10 -4.27381773e+01 -1.05005754e-10 -4.32937825e+01 
 9.87975220e+10  1.19897028e-10  2.62813280e+01 -1.16231676e-10 -4.48887808e+01 -9.55342925e-11 -4.54631963e+01 
 1.03477283e+11  1.22249434e-10  2.61662165e+01 -1.05760786e-10 -4.71364331e+01 -8.69325265e-11 -4.77307304e+01 
 1.08378712e+11  1.24950747e-10  2.59764577e+01 -9.62491039e-11 -4.94859136e+01 -7.91179684e-11 -5.01012138e+01 
 1.13512307e+11  1.28067223e-10  2.57038488e+01 -8.76060387e-11 -5.19422239e+01 -7.20164028e-11 -5.25796993e+01 
 1.18889067e+11  1.31682538e-10  2.53395965e+01 -7.97500191e-11 -5.45105972e+01 -6.55609807e-11 -5.51714733e+01 
 1.24520509e+11  1.35903899e-10  2.48742662e+01 -7.26075165e-11 -5.71965095e+01 -5.96914269e-11 -5.78820671e+01 
 1.30418696e+11  1.40870951e-10  2.42977301e+01 -6.61121875e-11 -6.00056910e+01 -5.43533409e-11 -6.07172683e+01 
 1.36596263e+11  1.46769041e-10  2.35991174e+01 -6.02041191e-11 -6.29441373e+01 -4.94975829e-11 -6.36831328e+01 
 1.43066445e+11  1.53849599e-10  2.27667662e+01 -5.48291606e-11 -6.60181225e+01 -4.50797291e-11 -6.67859973e+01 
 1.49843101e+11  1.62462470e-10  2.17881813e+01 -4.99383338e-11 -6.92342122e+01 -4.10595903e-11 -7.00324930e+01 
 1.56940749e+11  1.73109304e-10  2.06499969e+01 -4.54873084e-11 -7.25992772e+01 -3.74007840e-11 -7.34295595e+01 
 1.64374591e+11  1.86535886e-10  1.93379489e+01 -4.14359358e-11 -7.61205080e+01 -3.40703543e-11 -7.69844593e+01 
 1.72160555e+11  2.03901091e-10  1.78368538e+01 -3.77478342e-11 -7.98054302e+01 -3.10384321e-11 -8.07047934e+01 
 1.80315317e+11  2.27108358e-10  1.61305984e+01 -3.43900183e-11 -8.36619206e+01 -2.82779325e-11 -8.45985176e+01 
 1.88856348e+11  2.59516213e-10  1.42021376e+01 -3.13325673e-11 -8.76982238e+01 -2.57642841e-11 -8.86739594e+01 
 1.97801943e+11  3.07649488e-10  1.20335024e+01 -2.85483292e-11 -9.19229702e+01 -2.34751861e-11 -9.29398359e+01 
 2.07171266e+11  3.86041068e-10  9.60581591e+00 -2.60126544e-11 -9.63451940e+01 -2.13903908e-11 -9.74052724e+01 
 2.16984388e+11  5.34629831e-10  6.89931806e+00 -2.37031569e-11 -1.00974353e+02 -1.94915079e-11 -1.02079822e+02 
 2.27262329e+11  9.10894989e-10  3.89339756e+00 -2.15995000e-11 -1.05820349e+02 -1.77618292e-11 -1.06973486e+02 
 2.38027108e+11  1.62618357e-09  5.66630550e-01 -1.96832031e-11 -1.10893548e+02 -1.61861697e-11 -1.12096737e+02 
 2.49301785e+11 -1.10897559e-09 -3.10317479e+00 -1.79374673e-11 -1.16204805e+02 -1.47507257e-11 -1.17460536e+02 
 2.61110511e+11 -5.22372392e-10 -7.13892845e+00 -1.63470190e-11 -1.21765483e+02 -1.34429454e-11 -1.23076365e+02 
 2.73478583e+11 -3.26346887e-10 -1.15642044e+01 -1.48979680e-11 -1.27587481e+02 -1.22514132e-11 -1.28956241e+02 
 2.86432496e+11 -2.30685936e-10 -1.64031831e+01 -1.35776796e-11 -1.33683259e+02 -1.11657449e-11 -1.35112750e+02 
 3.00000000e+11 -1.74436175e-10 -2.16805910e+01 -1.23746587e-11 -1.40065862e+02 -1.01764923e-11 -1.41559072e+02 
