 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 1.60671189e+09  1.03714933e-10  5.41190554e+00  5.50360970e-09  1.02555784e+01  4.65137834e-09  1.26906652e+01 
 1.68281732e+09  1.03709670e-10  5.65230639e+00  5.51096327e-09  1.05846435e+01  4.65778409e-09  1.30568895e+01 
 1.76252766e+09  1.03703906e-10  5.90186858e+00  5.51895107e-09  1.09094480e+01  4.66474245e-09  1.34123836e+01 
 1.84601365e+09  1.03697598e-10  6.16073137e+00  5.52763939e-09  1.12279760e+01  4.67231151e-09  1.37544591e+01 
 1.93345414e+09  1.03690695e-10  6.42900550e+00  5.53710222e-09  1.15380738e+01  4.68055617e-09  1.40803318e+01 
 2.02503643e+09  1.03683144e-10  6.70676856e+00  5.54742215e-09  1.18374665e+01  4.68954885e-09  1.43871549e+01 
 2.12095673e+09  1.03674889e-10  6.99406007e+00  5.55869137e-09  1.21237776e+01  4.69937038e-09  1.46720584e+01 
 2.22142050e+09  1.03665868e-10  7.29087634e+00  5.57101279e-09  1.23945551e+01  4.71011103e-09  1.49321918e+01 
 2.32664295e+09  1.03656015e-10  7.59716512e+00  5.58450137e-09  1.26473008e+01  4.72187161e-09  1.51647714e+01 
 2.43684950e+09  1.03645258e-10  7.91282016e+00  5.59928560e-09  1.28795045e+01  4.73476483e-09  1.53671291e+01 
 2.55227623e+09  1.03633523e-10  8.23767580e+00  5.61550923e-09  1.30886826e+01  4.74891684e-09  1.55367629e+01 
 2.67317039e+09  1.03620728e-10  8.57150169e+00  5.63333328e-09  1.32724183e+01  4.76446899e-09  1.56713861e+01 
 2.79979097e+09  1.03606786e-10  8.91399793e+00  5.65293843e-09  1.34284047e+01  4.78157994e-09  1.57689739e+01 
 2.93240922e+09  1.03591607e-10  9.26479068e+00  5.67452770e-09  1.35544879e+01  4.80042811e-09  1.58278060e+01 
 3.07130921e+09  1.03575093e-10  9.62342862e+00  5.69832978e-09  1.36487092e+01  4.82121456e-09  1.58465027e+01 
 3.21678851e+09  1.03557143e-10  9.98938044e+00  5.72460276e-09  1.37093443e+01  4.84416639e-09  1.58240527e+01 
 3.36915876e+09  1.03537650e-10  1.03620337e+01  5.75363873e-09  1.37349392e+01  4.86954085e-09  1.57598324e+01 
 3.52874636e+09  1.03516501e-10  1.07406954e+01  5.78576921e-09  1.37243388e+01  4.89763014e-09  1.56536149e+01 
 3.69589317e+09  1.03493583e-10  1.11245942e+01  5.82137160e-09  1.36767097e+01  4.92876728e-09  1.55055679e+01 
 3.87095726e+09  1.03468774e-10  1.15128858e+01  5.86087707e-09  1.35915540e+01  4.96333318e-09  1.53162420e+01 
 4.05431365e+09  1.03441953e-10  1.19046594e+01  5.90478005e-09  1.34687141e+01  5.00176517e-09  1.50865481e+01 
 4.24635511e+09  1.03412996e-10  1.22989483e+01  5.95364991e-09  1.33083689e+01  5.04456758e-09  1.48177264e+01 
 4.44749304e+09  1.03381780e-10  1.26947430e+01  6.00814521e-09  1.31110197e+01  5.09232464e-09  1.45113076e+01 
 4.65815830e+09  1.03348180e-10  1.30910061e+01  6.06903150e-09  1.28774692e+01  5.14571664e-09  1.41690677e+01 
 4.87880219e+09  1.03312077e-10  1.34866921e+01  6.13720343e-09  1.26087913e+01  5.20554008e-09  1.37929797e+01 
 5.10989736e+09  1.03273355e-10  1.38807677e+01  6.21371270e-09  1.23062957e+01  5.27273320e-09  1.33851621e+01 
 5.35193887e+09  1.03231907e-10  1.42722354e+01  6.29980358e-09  1.19714873e+01  5.34840853e-09  1.29478275e+01 
 5.60544519e+09  1.03187636e-10  1.46601585e+01  6.39695851e-09  1.16060225e+01  5.43389483e-09  1.24832326e+01 
 5.87095941e+09  1.03140457e-10  1.50436868e+01  6.50695728e-09  1.12116646e+01  5.53079180e-09  1.19936304e+01 
 6.14905028e+09  1.03090304e-10  1.54220821e+01  6.63195478e-09  1.07902384e+01  5.64104215e-09  1.14812276e+01 
 6.44031354e+09  1.03037129e-10  1.57947430e+01  6.77458438e-09  1.03435873e+01  5.76702800e-09  1.09481453e+01 
 6.74537312e+09  1.02980909e-10  1.61612276e+01  6.93809721e-09  9.87353288e+00  5.91170133e-09  1.03963866e+01 
 7.06488252e+09  1.02921650e-10  1.65212729e+01  7.12655277e-09  9.38183841e+00  6.07876364e-09  9.82780899e+00 
 7.39952619e+09  1.02859389e-10  1.68748107e+01  7.34508387e-09  8.87017685e+00  6.27291723e-09  9.24410302e+00 
 7.75002098e+09  1.02794200e-10  1.72219780e+01  7.60027162e-09  8.34010399e+00  6.50022342e-09  8.64677658e+00 
 8.11711773e+09  1.02726194e-10  1.75631225e+01  7.90068632e-09  7.79303683e+00  6.76862345e-09  8.03714438e+00 
 8.50160282e+09  1.02655527e-10  1.78988020e+01  8.25768440e-09  7.23023710e+00  7.08871295e-09  7.41632235e+00 
 8.90429990e+09  1.02582401e-10  1.82297772e+01  8.68660915e-09  6.65279981e+00  7.47492085e-09  6.78522628e+00 
 9.32607160e+09  1.02507065e-10  1.85570001e+01  9.20864321e-09  6.06164650e+00  7.94734921e-09  6.14457423e+00 
 9.76782145e+09  1.02429817e-10  1.88815949e+01  9.85373372e-09  5.45752264e+00  8.53471560e-09  5.49489193e+00 
 1.02304957e+10  1.02351005e-10  1.92048356e+01  1.06653011e-08  4.84099863e+00  9.27915335e-09  4.83652065e+00 
 1.07150856e+10  1.02271029e-10  1.95281187e+01  1.17078551e-08  4.21247387e+00  1.02440658e-08  4.16962695e+00 
 1.12226292e+10  1.02190333e-10  1.98529328e+01  1.30787824e-08  3.57218330e+00  1.15262671e-08  3.49421359e+00 
 1.17542136e+10  1.02109410e-10  2.01808266e+01  1.49223367e-08  2.92020564e+00  1.32689979e-08  2.81013134e+00 
 1.23109777e+10  1.02028795e-10  2.05133748e+01  1.74162769e-08  2.25647296e+00  1.56325779e-08  2.11709095e+00 
 1.28941142e+10  1.01949062e-10  2.08521451e+01  2.05018547e-08  1.58078087e+00  1.83761450e-08  1.41467502e+00 
 1.35048722e+10  1.01870817e-10  2.11986648e+01  2.17454925e-08  8.92798895e-01  1.76516033e-08  7.02349349e-01 
 1.41445601e+10  1.01794698e-10  2.15543900e+01  7.81688760e-09  1.92080642e-01 -7.40943559e-10 -2.05264726e-02 
 1.48145483e+10  1.01721366e-10  2.19206766e+01 -1.66780129e-08 -5.21926728e-01 -1.67009822e-08 -7.54689576e-01 
 1.55162719e+10  1.01651501e-10  2.22987539e+01 -1.91020849e-08 -1.24987390e+00 -1.54090903e-08 -1.50096550e+00 
 1.62512341e+10  1.01585800e-10  2.26897021e+01 -1.51120891e-08 -1.99250193e+00 -1.18753064e-08 -2.26026122e+00 
 1.70210095e+10  1.01524970e-10  2.30944325e+01 -1.16469956e-08 -2.75063613e+00 -9.16847890e-09 -3.03355954e+00 
 1.78272469e+10  1.01469728e-10  2.35136722e+01 -9.15909667e-09 -3.52518117e+00 -7.25227554e-09 -3.82191489e+00 
 1.86716736e+10  1.01420799e-10  2.39479519e+01 -7.37340624e-09 -4.31711765e+00 -5.87161757e-09 -4.62645047e+00 
 1.95560984e+10  1.01378916e-10  2.43975981e+01 -6.05604634e-09 -5.12749991e+00 -4.84584863e-09 -5.44835656e+00 
 2.04824159e+10  1.01344822e-10  2.48627288e+01 -5.05551428e-09 -5.95745509e+00 -4.06131048e-09 -6.28889005e+00 
 2.14526105e+10  1.01319275e-10  2.53432529e+01 -4.27588216e-09 -6.80818324e+00 -3.44618612e-09 -7.14937492e+00 
 2.24687605e+10  1.01303052e-10  2.58388736e+01 -3.65509564e-09 -7.68095834e+00 -2.95378146e-09 -8.03120353e+00 
 2.35330426e+10  1.01296955e-10  2.63490947e+01 -3.15177154e-09 -8.57713013e+00 -2.55274001e-09 -8.93583867e+00 
 2.46477368e+10  1.01301823e-10  2.68732302e+01 -2.73745792e-09 -9.49812650e+00 -2.22134963e-09 -9.86481607e+00 
 2.58152310e+10  1.01318540e-10  2.74104166e+01 -2.39203731e-09 -1.04454564e+01 -1.94415506e-09 -1.08197474e+01 
 2.70380260e+10  1.01348047e-10  2.79596272e+01 -2.10092412e-09 -1.14207128e+01 -1.70988192e-09 -1.18023234e+01 
 2.83187415e+10  1.01391357e-10  2.85196885e+01 -1.85330589e-09 -1.24255763e+01 -1.51012588e-09 -1.28143175e+01 
 2.96601208e+10  1.01449573e-10  2.90892967e+01 -1.64100793e-09 -1.34618187e+01 -1.33850108e-09 -1.38575893e+01 
 3.10650375e+10  1.01523899e-10  2.96670344e+01 -1.45774100e-09 -1.45313062e+01 -1.19007240e-09 -1.49340882e+01 
 3.25365012e+10  1.01615663e-10  3.02513870e+01 -1.29859074e-09 -1.56360030e+01 -1.06096791e-09 -1.60458571e+01 
 3.40776639e+10  1.01726340e-10  3.08407560e+01 -1.15966345e-09 -1.67779753e+01 -9.48108602e-10 -1.71950361e+01 
 3.56918273e+10  1.01857570e-10  3.14334698e+01 -1.03783548e-09 -1.79593940e+01 -8.49016196e-10 -1.83838663e+01 
 3.73824490e+10  1.02011186e-10  3.20277908e+01 -9.30572788e-10 -1.91825391e+01 -7.61674124e-10 -1.96146937e+01 
 3.91531507e+10  1.02189243e-10  3.26219167e+01 -8.35798703e-10 -2.04498027e+01 -6.84425285e-10 -2.08899728e+01 
 4.10077256e+10  1.02394047e-10  3.32139766e+01 -7.51795774e-10 -2.17636928e+01 -6.15895783e-10 -2.22122708e+01 
 4.29501465e+10  1.02628193e-10  3.38020214e+01 -6.77131770e-10 -2.31268373e+01 -5.54937271e-10 -2.35842717e+01 
 4.49845744e+10  1.02894606e-10  3.43840066e+01 -6.10603253e-10 -2.45419877e+01 -5.00582830e-10 -2.50087807e+01 
 4.71153675e+10  1.03196585e-10  3.49577700e+01 -5.51192040e-10 -2.60120231e+01 -4.52012820e-10 -2.64887287e+01 
 4.93470903e+10  1.03537859e-10  3.55210023e+01 -4.98031252e-10 -2.75399555e+01 -4.08528174e-10 -2.80271771e+01 
 5.16845235e+10  1.03922647e-10  3.60712130e+01 -4.50378569e-10 -2.91289335e+01 -3.69529308e-10 -2.96273234e+01 
 5.41326744e+10  1.04355736e-10  3.66056917e+01 -4.07594984e-10 -3.07822486e+01 -3.34499319e-10 -3.12925063e+01 
 5.66967873e+10  1.04842564e-10  3.71214652e+01 -3.69127767e-10 -3.25033400e+01 -3.02990486e-10 -3.30262119e+01 
 5.93823550e+10  1.05389328e-10  3.76152528e+01 -3.34496698e-10 -3.42958009e+01 -2.74613336e-10 -3.48320801e+01 
 6.21951306e+10  1.06003107e-10  3.80834198e+01 -3.03282864e-10 -3.61633854e+01 -2.49027726e-10 -3.67139115e+01 
 6.51411394e+10  1.06692014e-10  3.85219310e+01 -2.75119473e-10 -3.81100151e+01 -2.25935518e-10 -3.86756747e+01 
 6.82266924e+10  1.07465384e-10  3.89263038e+01 -2.49684276e-10 -4.01397868e+01 -2.05074524e-10 -4.07215141e+01 
 7.14583994e+10  1.08334000e-10  3.92915630e+01 -2.26693267e-10 -4.22569807e+01 -1.86213467e-10 -4.28557582e+01 
 7.48431833e+10  1.09310374e-10  3.96121962e+01 -2.05895433e-10 -4.44660687e+01 -1.69147766e-10 -4.50829286e+01 
 7.83882949e+10  1.10409102e-10  3.98821114e+01 -1.87068332e-10 -4.67717239e+01 -1.53695991e-10 -4.74077492e+01 
 8.21013285e+10  1.11647302e-10  4.00945950e+01 -1.70014371e-10 -4.91788300e+01 -1.39696865e-10 -4.98351558e+01 
 8.59902381e+10  1.13045180e-10  4.02422713e+01 -1.54557638e-10 -5.16924915e+01 -1.27006718e-10 -5.23703068e+01 
 9.00633544e+10  1.14626748e-10  4.03170621e+01 -1.40541207e-10 -5.43180443e+01 -1.15497311e-10 -5.50185939e+01 
 9.43294028e+10  1.16420759e-10  4.03101471e+01 -1.27824830e-10 -5.70610671e+01 -1.05053971e-10 -5.77856537e+01 
 9.87975220e+10  1.18461933e-10  4.02119229e+01 -1.16282950e-10 -5.99273930e+01 -9.55739882e-11 -6.06773791e+01 
 1.03477283e+11  1.20792579e-10  4.00119629e+01 -1.05802990e-10 -6.29231220e+01 -8.69652256e-11 -6.36999325e+01 
 1.08378712e+11  1.23464795e-10  3.96989756e+01 -9.62838605e-11 -6.60546336e+01 -7.91449185e-11 -6.68597581e+01 
 1.13512307e+11  1.26543467e-10  3.92607632e+01 -8.76346773e-11 -6.93286006e+01 -7.20386254e-11 -7.01635963e+01 
 1.18889067e+11  1.30110448e-10  3.86841807e+01 -7.97736278e-11 -7.27520031e+01 -6.55793134e-11 -7.36184976e+01 
 1.24520509e+11  1.34270510e-10  3.79550955e+01 -7.26269870e-11 -7.63321432e+01 -5.97065567e-11 -7.72318376e+01 
 1.30418696e+11  1.39159970e-10  3.70583490e+01 -6.61282515e-11 -8.00766607e+01 -5.43658321e-11 -8.10113328e+01 
 1.36596263e+11  1.44959555e-10  3.59777218e+01 -6.02173773e-11 -8.39935491e+01 -4.95078991e-11 -8.49650569e+01 
 1.43066445e+11  1.51914113e-10  3.46959026e+01 -5.48401068e-11 -8.80911726e+01 -4.50882517e-11 -8.91014580e+01 
 1.49843101e+11  1.60363862e-10  3.31944623e+01 -4.99473739e-11 -9.23782840e+01 -4.10666332e-11 -9.34293767e+01 
 1.56940749e+11  1.70795876e-10  3.14538356e+01 -4.54947764e-11 -9.68640433e+01 -3.74066057e-11 -9.79580648e+01 
 1.64374591e+11  1.83932965e-10  2.94533092e+01 -4.14421068e-11 -1.01558037e+02 -3.40751678e-11 -1.02697205e+02 
 1.72160555e+11  2.00895961e-10  2.71710187e+01 -3.77529347e-11 -1.06470299e+02 -3.10424128e-11 -1.07656932e+02 
 1.80315317e+11  2.23521341e-10  2.45839551e+01 -3.43942349e-11 -1.11611332e+02 -2.82812253e-11 -1.12847854e+02 
 1.88856348e+11  2.55040337e-10  2.16679806e+01 -3.13360541e-11 -1.16992129e+02 -2.57670084e-11 -1.18281073e+02 
 1.97801943e+11  3.01710618e-10  1.83978548e+01 -2.85512130e-11 -1.22624198e+02 -2.34774404e-11 -1.23968215e+02 
 2.07171266e+11  3.77427857e-10  1.47472708e+01 -2.60150399e-11 -1.28519585e+02 -2.13922565e-11 -1.29921446e+02 
 2.16984388e+11  5.20375916e-10  1.06889019e+01 -2.37051306e-11 -1.34690902e+02 -1.94930524e-11 -1.36153505e+02 
 2.27262329e+11  8.84993920e-10  6.19445746e+00 -2.16011332e-11 -1.41151352e+02 -1.77631079e-11 -1.42677729e+02 
 2.38027108e+11  2.75521983e-09  1.23474808e+00 -1.96845548e-11 -1.47914759e+02 -1.61872285e-11 -1.49508080e+02 
 2.49301785e+11 -1.26451418e-09 -4.22024087e+00 -1.79385862e-11 -1.54995595e+02 -1.47516025e-11 -1.56659178e+02 
 2.61110511e+11 -5.46941153e-10 -1.02012693e+01 -1.63479453e-11 -1.62409014e+02 -1.34436716e-11 -1.64146328e+02 
 2.73478583e+11 -3.34774648e-10 -1.67397571e+01 -1.48987350e-11 -1.70170882e+02 -1.22520148e-11 -1.71985559e+02 
 2.86432496e+11 -2.34587507e-10 -2.38676955e+01 -1.35783146e-11 -1.78297812e+02 -1.11662433e-11 -1.80193650e+02 
 3.00000000e+11 -1.76547341e-10 -3.16175575e+01 -1.23751846e-11 -1.86807201e+02 -1.01769053e-11 -1.88788175e+02 
