 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 7.31569468e+08  1.03763146e-10  1.91898961e+00  5.43272983e-09  4.18398849e+00  4.58969596e-09  5.23534650e+00 
 7.66221861e+08  1.03762558e-10  2.00917692e+00  5.43452680e-09  4.37388605e+00  4.59128016e-09  5.47083806e+00 
 8.02515641e+08  1.03761913e-10  2.10353116e+00  5.43646211e-09  4.57138847e+00  4.59298403e-09  5.71537308e+00 
 8.40528555e+08  1.03761203e-10  2.20223426e+00  5.43854689e-09  4.77663799e+00  4.59481714e-09  5.96905131e+00 
 8.80342035e+08  1.03760424e-10  2.30547454e+00  5.44079348e-09  4.98975333e+00  4.59679016e-09  6.23193297e+00 
 9.22041367e+08  1.03759568e-10  2.41344666e+00  5.44321561e-09  5.21082511e+00  4.59891495e-09  6.50403221e+00 
 9.65715880e+08  1.03758628e-10  2.52635158e+00  5.44582858e-09  5.43991084e+00  4.60120478e-09  6.78531000e+00 
 1.01145913e+09  1.03757595e-10  2.64439642e+00  5.44864940e-09  5.67702936e+00  4.60367442e-09  7.07566642e+00 
 1.05936911e+09  1.03756461e-10  2.76779431e+00  5.45169707e-09  5.92215469e+00  4.60634041e-09  7.37493233e+00 
 1.10954846e+09  1.03755215e-10  2.89676413e+00  5.45499279e-09  6.17520942e+00  4.60922120e-09  7.68286051e+00 
 1.16210465e+09  1.03753847e-10  3.03153017e+00  5.45856018e-09  6.43605746e+00  4.61233739e-09  7.99911618e+00 
 1.21715029e+09  1.03752345e-10  3.17232171e+00  5.46242558e-09  6.70449624e+00  4.61571196e-09  8.32326711e+00 
 1.27480328e+09  1.03750696e-10  3.31937251e+00  5.46661834e-09  6.98024844e+00  4.61937053e-09  8.65477332e+00 
 1.33518714e+09  1.03748886e-10  3.47292012e+00  5.47117113e-09  7.26295314e+00  4.62334164e-09  8.99297661e+00 
 1.39843121e+09  1.03746899e-10  3.63320510e+00  5.47612029e-09  7.55215665e+00  4.62765703e-09  9.33708996e+00 
 1.46467097e+09  1.03744720e-10  3.80047009e+00  5.48150625e-09  7.84730302e+00  4.63235203e-09  9.68618721e+00 
 1.53404832e+09  1.03742328e-10  3.97495864e+00  5.48737390e-09  8.14772440e+00  4.63746588e-09  1.00391933e+01 
 1.60671189e+09  1.03739706e-10  4.15691394e+00  5.49377313e-09  8.45263154e+00  4.64304217e-09  1.03948750e+01 
 1.68281732e+09  1.03736830e-10  4.34657725e+00  5.50075934e-09  8.76110448e+00  4.64912932e-09  1.07518337e+01 
 1.76252766e+09  1.03733677e-10  4.54418614e+00  5.50839403e-09  9.07208402e+00  4.65578110e-09  1.11084993e+01 
 1.84601365e+09  1.03730222e-10  4.74997245e+00  5.51674551e-09  9.38436405e+00  4.66305720e-09  1.14631263e+01 
 1.93345414e+09  1.03726436e-10  4.96415998e+00  5.52588965e-09  9.69658541e+00  4.67102397e-09  1.18137938e+01 
 2.02503643e+09  1.03722289e-10  5.18696188e+00  5.53591077e-09  1.00072315e+01  4.67975513e-09  1.21584076e+01 
 2.12095673e+09  1.03717749e-10  5.41857771e+00  5.54690264e-09  1.03146262e+01  4.68933270e-09  1.24947073e+01 
 2.22142050e+09  1.03712779e-10  5.65919018e+00  5.55896964e-09  1.06169352e+01  4.69984800e-09  1.28202780e+01 
 2.32664295e+09  1.03707340e-10  5.90896151e+00  5.57222806e-09  1.09121699e+01  4.71140280e-09  1.31325660e+01 
 2.43684950e+09  1.03701391e-10  6.16802951e+00  5.58680767e-09  1.11981956e+01  4.72411071e-09  1.34289011e+01 
 2.55227623e+09  1.03694887e-10  6.43650323e+00  5.60285344e-09  1.14727448e+01  4.73809870e-09  1.37065237e+01 
 2.67317039e+09  1.03687778e-10  6.71445838e+00  5.62052762e-09  1.17334337e+01  4.75350898e-09  1.39626172e+01 
 2.79979097e+09  1.03680012e-10  7.00193235e+00  5.64001214e-09  1.19777848e+01  4.77050105e-09  1.41943459e+01 
 2.93240922e+09  1.03671532e-10  7.29891906e+00  5.66151139e-09  1.22032539e+01  4.78925425e-09  1.43988970e+01 
 3.07130921e+09  1.03662277e-10  7.60536358e+00  5.68525551e-09  1.24072618e+01  4.80997067e-09  1.45735263e+01 
 3.21678851e+09  1.03652183e-10  7.92115672e+00  5.71150431e-09  1.25872304e+01  4.83287862e-09  1.47156058e+01 
 3.36915876e+09  1.03641179e-10  8.24612953e+00  5.74055187e-09  1.27406220e+01  4.85823676e-09  1.48226724e+01 
 3.52874636e+09  1.03629191e-10  8.58004809e+00  5.77273206e-09  1.28649819e+01  4.88633904e-09  1.48924759e+01 
 3.69589317e+09  1.03616141e-10  8.92260861e+00  5.80842513e-09  1.29579810e+01  4.91752061e-09  1.49230235e+01 
 3.87095726e+09  1.03601945e-10  9.27343302e+00  5.84806572e-09  1.30174593e+01  4.95216500e-09  1.49126203e+01 
 4.05431365e+09  1.03586515e-10  9.63206550e+00  5.89215254e-09  1.30414671e+01  4.99071286e-09  1.48599031e+01 
 4.24635511e+09  1.03569759e-10  9.99796990e+00  5.94126021e-09  1.30283030e+01  5.03367263e-09  1.47638666e+01 
 4.44749304e+09  1.03551581e-10  1.03705287e+01  5.99605389e-09  1.29765464e+01  5.08163378e-09  1.46238797e+01 
 4.65815830e+09  1.03531881e-10  1.07490436e+01  6.05730735e-09  1.28850838e+01  5.13528322e-09  1.44396924e+01 
 4.87880219e+09  1.03510556e-10  1.11327378e+01  6.12592570e-09  1.27531271e+01  5.19542592e-09  1.42114321e+01 
 5.10989736e+09  1.03487500e-10  1.15207612e+01  6.20297394e-09  1.25802228e+01  5.26301106e-09  1.39395892e+01 
 5.35193887e+09  1.03462607e-10  1.19121974e+01  6.28971349e-09  1.23662523e+01  5.33916540e-09  1.36249931e+01 
 5.60544519e+09  1.03435770e-10  1.23060740e+01  6.38764909e-09  1.21114228e+01  5.42523641e-09  1.32687801e+01 
 5.87095941e+09  1.03406882e-10  1.27013753e+01  6.49858993e-09  1.18162485e+01  5.52284868e-09  1.28723532e+01 
 6.14905028e+09  1.03375841e-10  1.30970588e+01  6.62473015e-09  1.14815248e+01  5.63397851e-09  1.24373365e+01 
 6.44031354e+09  1.03342549e-10  1.34920730e+01  6.76875627e-09  1.11082939e+01  5.76105391e-09  1.19655266e+01 
 6.74537312e+09  1.03306915e-10  1.38853792e+01  6.93399265e-09  1.06978060e+01  5.90709083e-09  1.14588411e+01 
 7.06488252e+09  1.03268857e-10  1.42759747e+01  7.12460144e-09  1.02514757e+01  6.07588138e-09  1.09192676e+01 
 7.39952619e+09  1.03228308e-10  1.46629176e+01  7.34586247e-09  9.77083657e+00  6.27225913e-09  1.03488142e+01 
 7.75002098e+09  1.03185216e-10  1.50453524e+01  7.60457212e-09  9.25749490e+00  6.50247998e-09  9.74946341e+00 
 8.11711773e+09  1.03139548e-10  1.54225357e+01  7.90962444e-09  8.71308406e+00  6.77478172e-09  9.12312893e+00 
 8.50160282e+09  1.03091295e-10  1.57938607e+01  8.27287734e-09  8.13922164e+00  7.10022616e-09  8.47161888e+00 
 8.90429990e+09  1.03040478e-10  1.61588796e+01  8.71047837e-09  7.53746974e+00  7.49400219e-09  7.79660360e+00 
 9.32607160e+09  1.02987148e-10  1.65173228e+01  9.24495295e-09  6.90929973e+00  7.97750467e-09  7.09958943e+00 
 9.76782145e+09  1.02931391e-10  1.68691146e+01  9.90859959e-09  6.25606184e+00  8.58176447e-09  6.38189832e+00 
 1.02304957e+10  1.02873338e-10  1.72143831e+01  1.07491973e-08  5.57896004e+00  9.35331391e-09  5.64465294e+00 
 1.07150856e+10  1.02813161e-10  1.75534654e+01  1.18399113e-08  4.87903236e+00  1.03645648e-08  4.88876699e+00 
 1.12226292e+10  1.02751082e-10  1.78869062e+01  1.32968239e-08  4.15713641e+00  1.17325390e-08  4.11494027e+00 
 1.17542136e+10  1.02687377e-10  1.82154510e+01  1.53089259e-08  3.41393984e+00  1.36511567e-08  3.32365795e+00 
 1.23109777e+10  1.02622373e-10  1.85400329e+01  1.81745529e-08  2.64991548e+00  1.64251825e-08  2.51519335e+00 
 1.28941142e+10  1.02556458e-10  1.88617537e+01  2.21936540e-08  1.86534039e+00  2.02616373e-08  1.68961374e+00 
 1.35048722e+10  1.02490077e-10  1.91818606e+01  2.57483865e-08  1.06029840e+00  2.20114660e-08  8.46788379e-01 
 1.41445601e+10  1.02423733e-10  1.95017183e+01  1.10972661e-08  2.34685501e-01 -5.85675315e-10 -1.36016605e-02 
 1.48145483e+10  1.02357989e-10  1.98227785e+01 -2.14641950e-08 -6.11782613e-01 -2.06307590e-08 -8.92052560e-01 
 1.55162719e+10  1.02293465e-10  2.01465462e+01 -2.16044501e-08 -1.47956146e+00 -1.70464950e-08 -1.78922621e+00 
 1.62512341e+10  1.02230836e-10  2.04745461e+01 -1.61020017e-08 -2.36926773e+00 -1.25371538e-08 -2.70593857e+00 
 1.70210095e+10  1.02170830e-10  2.08082880e+01 -1.20890687e-08 -3.28166881e+00 -9.47622808e-09 -3.64314825e+00 
 1.78272469e+10  1.02114226e-10  2.11492334e+01 -9.38303023e-09 -4.21767256e+00 -7.41356850e-09 -4.60194594e+00 
 1.86716736e+10  1.02061848e-10  2.14987630e+01 -7.49842314e-09 -5.17831751e+00 -5.96409555e-09 -5.58354469e+00 
 1.95560984e+10  1.02014564e-10  2.18581476e+01 -6.13114205e-09 -6.16476411e+00 -4.90256743e-09 -6.58927150e+00 
 2.04824159e+10  1.01973285e-10  2.22285204e+01 -5.10322096e-09 -7.17828714e+00 -4.09794020e-09 -7.62056035e+00 
 2.14526105e+10  1.01938958e-10  2.26108533e+01 -4.30754459e-09 -8.22026964e+00 -3.47081820e-09 -8.67894679e+00 
 2.24687605e+10  1.01912571e-10  2.30059364e+01 -3.67685551e-09 -9.29219833e+00 -2.97088957e-09 -9.76606404e+00 
 2.35330426e+10  1.01895150e-10  2.34143609e+01 -3.16715485e-09 -1.03956607e+01 -2.56493847e-09 -1.08836408e+01 
 2.46477368e+10  1.01887762e-10  2.38365061e+01 -2.74858906e-09 -1.15323439e+01 -2.23023755e-09 -1.20335004e+01 
 2.58152310e+10  1.01891522e-10  2.42725294e+01 -2.40024881e-09 -1.27040344e+01 -1.95074855e-09 -1.32175616e+01 
 2.70380260e+10  1.01907594e-10  2.47223608e+01 -2.10708076e-09 -1.39126203e+01 -1.71484785e-09 -1.44378403e+01 
 2.83187415e+10  1.01937205e-10  2.51857005e+01 -1.85798549e-09 -1.51600936e+01 -1.51391419e-09 -1.56964531e+01 
 2.96601208e+10  1.01981653e-10  2.56620198e+01 -1.64460641e-09 -1.64485544e+01 -1.34142269e-09 -1.69956204e+01 
 3.10650375e+10  1.02042322e-10  2.61505653e+01 -1.46053569e-09 -1.77802154e+01 -1.19234667e-09 -1.83376720e+01 
 3.25365012e+10  1.02120699e-10  2.66503662e+01 -1.30077967e-09 -1.91574073e+01 -1.06275249e-09 -1.97250518e+01 
 3.40776639e+10  1.02218391e-10  2.71602432e+01 -1.16139045e-09 -2.05825845e+01 -9.49518605e-10 -2.11603238e+01 
 3.56918273e+10  1.02337150e-10  2.76788204e+01 -1.03920662e-09 -2.20583316e+01 -8.50136896e-10 -2.26461781e+01 
 3.73824490e+10  1.02478897e-10  2.82045372e+01 -9.31667310e-10 -2.35873692e+01 -7.62569491e-10 -2.41854368e+01 
 3.91531507e+10  1.02645752e-10  2.87356612e+01 -8.36676530e-10 -2.51725605e+01 -6.85143844e-10 -2.57810611e+01 
 4.10077256e+10  1.02840067e-10  2.92703010e+01 -7.52502691e-10 -2.68169180e+01 -6.16474712e-10 -2.74361569e+01 
 4.29501465e+10  1.03064464e-10  2.98064161e+01 -6.77703087e-10 -2.85236094e+01 -5.55405306e-10 -2.91539819e+01 
 4.49845744e+10  1.03321878e-10  3.03418258e+01 -6.11066426e-10 -3.02959644e+01 -5.00962355e-10 -3.09379516e+01 
 4.71153675e+10  1.03615605e-10  3.08742128e+01 -5.51568575e-10 -3.21374810e+01 -4.52321394e-10 -3.27916462e+01 
 4.93470903e+10  1.03949363e-10  3.14011234e+01 -4.98338098e-10 -3.40518316e+01 -4.08779653e-10 -3.47188173e+01 
 5.16845235e+10  1.04327354e-10  3.19199608e+01 -4.50629165e-10 -3.60428699e+01 -3.69734686e-10 -3.67233946e+01 
 5.41326744e+10  1.04754343e-10  3.24279727e+01 -4.07800036e-10 -3.81146375e+01 -3.34667362e-10 -3.88094928e+01 
 5.66967873e+10  1.05235746e-10  3.29222312e+01 -3.69295841e-10 -4.02713704e+01 -3.03128212e-10 -4.09814190e+01 
 5.93823550e+10  1.05777742e-10  3.33996058e+01 -3.34634676e-10 -4.25175065e+01 -2.74726385e-10 -4.32436803e+01 
 6.21951306e+10  1.06387398e-10  3.38567292e+01 -3.03396293e-10 -4.48576931e+01 -2.49120646e-10 -4.56009917e+01 
 6.51411394e+10  1.07072822e-10  3.42899551e+01 -2.75212840e-10 -4.72967945e+01 -2.26011987e-10 -4.80582846e+01 
 6.82266924e+10  1.07843357e-10  3.46953113e+01 -2.49761216e-10 -4.98399011e+01 -2.05137525e-10 -5.06207158e+01 
 7.14583994e+10  1.08709804e-10  3.50684454e+01 -2.26756736e-10 -5.24923380e+01 -1.86265425e-10 -5.32936768e+01 
 7.48431833e+10  1.09684710e-10  3.54045675e+01 -2.05947839e-10 -5.52596750e+01 -1.69190655e-10 -5.60828043e+01 
 7.83882949e+10  1.10782721e-10  3.56983886e+01 -1.87111640e-10 -5.81477368e+01 -1.53731423e-10 -5.89939910e+01 
 8.21013285e+10  1.12021030e-10  3.59440562e+01 -1.70050188e-10 -6.11626144e+01 -1.39726159e-10 -6.20333969e+01 
 8.59902381e+10  1.13419936e-10  3.61350898e+01 -1.54587280e-10 -6.43106771e+01 -1.27030954e-10 -6.52074618e+01 
 9.00633544e+10  1.15003574e-10  3.62643139e+01 -1.40565754e-10 -6.75985849e+01 -1.15517374e-10 -6.85229184e+01 
 9.43294028e+10  1.16800852e-10  3.63237922e+01 -1.27845170e-10 -7.10333025e+01 -1.05070589e-10 -7.19868061e+01 
 9.87975220e+10  1.18846686e-10  3.63047618e+01 -1.16299812e-10 -7.46221134e+01 -9.55877595e-11 -7.56064856e+01 
 1.03477283e+11  1.21183634e-10  3.61975667e+01 -1.05816974e-10 -7.83726349e+01 -8.69766429e-11 -7.93896544e+01 
 1.08378712e+11  1.23864111e-10  3.59915929e+01 -9.62954636e-11 -8.22928345e+01 -7.91543879e-11 -8.33443630e+01 
 1.13512307e+11  1.26953412e-10  3.56752018e+01 -8.76443079e-11 -8.63910466e+01 -7.20464820e-11 -8.74790321e+01 
 1.18889067e+11  1.30533926e-10  3.52356650e+01 -7.97816237e-11 -9.06759901e+01 -6.55858340e-11 -9.18024702e+01 
 1.24520509e+11  1.34711138e-10  3.46590966e+01 -7.26336276e-11 -9.51567869e+01 -5.97119699e-11 -9.63238929e+01 
 1.30418696e+11  1.39622335e-10  3.39303855e+01 -6.61337680e-11 -9.98429815e+01 -5.43703271e-11 -1.01052942e+02 
 1.36596263e+11  1.45449591e-10  3.30331270e+01 -6.02219609e-11 -1.04744561e+02 -4.95116326e-11 -1.05999706e+02 
 1.43066445e+11  1.52439684e-10  3.19495532e+01 -5.48439160e-11 -1.09871977e+02 -4.50913533e-11 -1.11174743e+02 
 1.49843101e+11  1.60935673e-10  3.06604641e+01 -4.99505401e-11 -1.15236168e+02 -4.10692102e-11 -1.16589101e+02 
 1.56940749e+11  1.71428978e-10  2.91451590e+01 -4.54974086e-11 -1.20848580e+02 -3.74087473e-11 -1.22254343e+02 
 1.64374591e+11  1.84649356e-10  2.73813702e+01 -4.14442953e-11 -1.26721194e+02 -3.40769477e-11 -1.28182571e+02 
 1.72160555e+11  2.01729356e-10  2.53452010e+01 -3.77547545e-11 -1.32866552e+02 -3.10438923e-11 -1.34386453e+02 
 1.80315317e+11  2.24526598e-10  2.30110678e+01 -3.43957483e-11 -1.39297780e+02 -2.82824553e-11 -1.40879246e+02 
 1.88856348e+11  2.56313950e-10  2.03516496e+01 -3.13373128e-11 -1.46028619e+02 -2.57680310e-11 -1.47674832e+02 
 1.97801943e+11  3.03441314e-10  1.73378459e+01 -2.85522599e-11 -1.53073454e+02 -2.34782907e-11 -1.54787739e+02 
 2.07171266e+11  3.80045983e-10  1.39387448e+01 -2.60159108e-11 -1.60447342e+02 -2.13929636e-11 -1.62233177e+02 
 2.16984388e+11  5.25132424e-10  1.01216029e+01 -2.37058550e-11 -1.68166050e+02 -1.94936403e-11 -1.70027070e+02 
 2.27262329e+11  8.97527018e-10  5.85183722e+00 -2.16017360e-11 -1.76246081e+02 -1.77635968e-11 -1.78186090e+02 
 2.38027108e+11  2.70919622e-09  1.09303236e+00 -1.96850562e-11 -1.84704715e+02 -1.61876352e-11 -1.86727690e+02 
 2.49301785e+11 -1.23426226e-09 -4.19303869e+00 -1.79390034e-11 -1.93560045e+02 -1.47519408e-11 -1.95670146e+02 
 2.61110511e+11 -5.41575706e-10 -1.00463780e+01 -1.63482924e-11 -2.02831012e+02 -1.34439529e-11 -2.05032591e+02 
 2.73478583e+11 -3.32841482e-10 -1.65087109e+01 -1.48990238e-11 -2.12537451e+02 -1.22522488e-11 -2.14835059e+02 
 2.86432496e+11 -2.33668379e-10 -2.36234190e+01 -1.35785550e-11 -2.22700129e+02 -1.11664379e-11 -2.25098529e+02 
 3.00000000e+11 -1.76041740e-10 -3.14354589e+01 -1.23753846e-11 -2.33340793e+02 -1.01770672e-11 -2.35844968e+02 
