 frequency       l_ind_p1        q_ind_p1        l_ind_p13       q_ind_p13       l_ind_p11       q_ind_p11      
 2.30028370e+08  1.03768236e-10  7.97800641e-01  5.41428897e-09  1.67675455e+00  4.57300865e-09  2.13689753e+00 
 2.40924169e+08  1.03768129e-10  8.35539440e-01  5.41454347e-09  1.75594021e+00  4.57323855e-09  2.23777920e+00 
 2.52336071e+08  1.03768010e-10  8.75058265e-01  5.41482100e-09  1.83883708e+00  4.57348911e-09  2.34338154e+00 
 2.64288522e+08  1.03767880e-10  9.16440309e-01  5.41512347e-09  1.92561406e+00  4.57376203e-09  2.45391774e+00 
 2.76807128e+08  1.03767738e-10  9.59772539e-01  5.41545296e-09  2.01644681e+00  4.57405913e-09  2.56960920e+00 
 2.89918705e+08  1.03767582e-10  1.00514585e+00  5.41581169e-09  2.11151783e+00  4.57438236e-09  2.69068547e+00 
 3.03651341e+08  1.03767410e-10  1.05265522e+00  5.41620201e-09  2.21101653e+00  4.57473381e-09  2.81738427e+00 
 3.18034453e+08  1.03767222e-10  1.10239987e+00  5.41662646e-09  2.31513921e+00  4.57511567e-09  2.94995131e+00 
 3.33098852e+08  1.03767015e-10  1.15448345e+00  5.41708771e-09  2.42408905e+00  4.57553028e-09  3.08864009e+00 
 3.48876811e+08  1.03766789e-10  1.20901417e+00  5.41758861e-09  2.53807592e+00  4.57598014e-09  3.23371158e+00 
 3.65402126e+08  1.03766540e-10  1.26610498e+00  5.41813219e-09  2.65731628e+00  4.57646785e-09  3.38543371e+00 
 3.82710200e+08  1.03766267e-10  1.32587377e+00  5.41872166e-09  2.78203279e+00  4.57699621e-09  3.54408075e+00 
 4.00838108e+08  1.03765968e-10  1.38844349e+00  5.41936042e-09  2.91245396e+00  4.57756813e-09  3.70993250e+00 
 4.19824685e+08  1.03765639e-10  1.45394235e+00  5.42005205e-09  3.04881360e+00  4.57818671e-09  3.88327324e+00 
 4.39710602e+08  1.03765278e-10  1.52250396e+00  5.42080037e-09  3.19135010e+00  4.57885521e-09  4.06439045e+00 
 4.60538460e+08  1.03764882e-10  1.59426752e+00  5.42160940e-09  3.34030559e+00  4.57957706e-09  4.25357325e+00 
 4.82352874e+08  1.03764448e-10  1.66937795e+00  5.42248341e-09  3.49592489e+00  4.58035591e-09  4.45111055e+00 
 5.05200577e+08  1.03763971e-10  1.74798605e+00  5.42342689e-09  3.65845417e+00  4.58119561e-09  4.65728880e+00 
 5.29130511e+08  1.03763447e-10  1.83024861e+00  5.42444467e-09  3.82813948e+00  4.58210022e-09  4.87238941e+00 
 5.54193938e+08  1.03762873e-10  1.91632857e+00  5.42554184e-09  4.00522489e+00  4.58307410e-09  5.09668573e+00 
 5.80444550e+08  1.03762242e-10  2.00639507e+00  5.42672388e-09  4.18995041e+00  4.58412188e-09  5.33043955e+00 
 6.07938580e+08  1.03761550e-10  2.10062359e+00  5.42799662e-09  4.38254951e+00  4.58524854e-09  5.57389714e+00 
 6.36734925e+08  1.03760790e-10  2.19919594e+00  5.42936639e-09  4.58324633e+00  4.58645945e-09  5.82728477e+00 
 6.66895272e+08  1.03759956e-10  2.30230034e+00  5.43084000e-09  4.79225248e+00  4.58776042e-09  6.09080361e+00 
 6.98484230e+08  1.03759040e-10  2.41013136e+00  5.43242489e-09  5.00976338e+00  4.58915779e-09  6.36462415e+00 
 7.31569468e+08  1.03758035e-10  2.52288989e+00  5.43412915e-09  5.23595424e+00  4.59065850e-09  6.64887994e+00 
 7.66221861e+08  1.03756932e-10  2.64078302e+00  5.43596171e-09  5.47097548e+00  4.59227021e-09  6.94366070e+00 
 8.02515641e+08  1.03755721e-10  2.76402384e+00  5.43793238e-09  5.71494767e+00  4.59400137e-09  7.24900483e+00 
 8.40528555e+08  1.03754392e-10  2.89283124e+00  5.44005202e-09  5.96795598e+00  4.59586136e-09  7.56489128e+00 
 8.80342035e+08  1.03752934e-10  3.02742956e+00  5.44233271e-09  6.23004404e+00  4.59786063e-09  7.89123075e+00 
 9.22041367e+08  1.03751333e-10  3.16804816e+00  5.44478788e-09  6.50120727e+00  4.60001083e-09  8.22785631e+00 
 9.65715880e+08  1.03749576e-10  3.31492092e+00  5.44743249e-09  6.78138560e+00  4.60232499e-09  8.57451342e+00 
 1.01145913e+09  1.03747649e-10  3.46828557e+00  5.45028328e-09  7.07045567e+00  4.60481767e-09  8.93084944e+00 
 1.05936911e+09  1.03745534e-10  3.62838294e+00  5.45335890e-09  7.36822242e+00  4.60750515e-09  9.29640271e+00 
 1.10954846e+09  1.03743214e-10  3.79545595e+00  5.45668024e-09  7.67441019e+00  4.61040566e-09  9.67059132e+00 
 1.16210465e+09  1.03740670e-10  3.96974858e+00  5.46027057e-09  7.98865340e+00  4.61353956e-09  1.00527017e+01 
 1.21715029e+09  1.03737879e-10  4.15150449e+00  5.46415592e-09  8.31048669e+00  4.61692961e-09  1.04418774e+01 
 1.27480328e+09  1.03734819e-10  4.34096553e+00  5.46836529e-09  8.63933502e+00  4.62060117e-09  1.08371080e+01 
 1.33518714e+09  1.03731464e-10  4.53837001e+00  5.47293102e-09  8.97450345e+00  4.62458256e-09  1.12372189e+01 
 1.39843121e+09  1.03727787e-10  4.74395059e+00  5.47788913e-09  9.31516723e+00  4.62890529e-09  1.16408618e+01 
 1.46467097e+09  1.03723758e-10  4.95793211e+00  5.48327968e-09  9.66036208e+00  4.63360443e-09  1.20465073e+01 
 1.53404832e+09  1.03719344e-10  5.18052888e+00  5.48914724e-09  1.00089754e+01  4.63871899e-09  1.24524390e+01 
 1.60671189e+09  1.03714509e-10  5.41194184e+00  5.49554133e-09  1.03597381e+01  4.64429232e-09  1.28567506e+01 
 1.68281732e+09  1.03709216e-10  5.65235529e+00  5.50251698e-09  1.07112188e+01  4.65037257e-09  1.32573455e+01 
 1.76252766e+09  1.03703422e-10  5.90193327e+00  5.51013532e-09  1.10618189e+01  4.65701324e-09  1.36519416e+01 
 1.84601365e+09  1.03697082e-10  6.16081569e+00  5.51846423e-09  1.14097714e+01  4.66427374e-09  1.40380790e+01 
 1.93345414e+09  1.03690147e-10  6.42911400e+00  5.52757916e-09  1.17531416e+01  4.67222012e-09  1.44131339e+01 
 2.02503643e+09  1.03682565e-10  6.70690657e+00  5.53756397e-09  1.20898325e+01  4.68092578e-09  1.47743376e+01 
 2.12095673e+09  1.03674279e-10  6.99423386e+00  5.54851192e-09  1.24175937e+01  4.69047237e-09  1.51188007e+01 
 2.22142050e+09  1.03665227e-10  7.29109317e+00  5.56052684e-09  1.27340353e+01  4.70095082e-09  1.54435447e+01 
 2.32664295e+09  1.03655343e-10  7.59743339e+00  5.57372444e-09  1.30366463e+01  4.71246249e-09  1.57455377e+01 
 2.43684950e+09  1.03644557e-10  7.91314949e+00  5.58823382e-09  1.33228189e+01  4.72512051e-09  1.60217365e+01 
 2.55227623e+09  1.03632792e-10  8.23807717e+00  5.60419922e-09  1.35898775e+01  4.73905134e-09  1.62691330e+01 
 2.67317039e+09  1.03619969e-10  8.57198757e+00  5.62178210e-09  1.38351124e+01  4.75439661e-09  1.64848043e+01 
 2.79979097e+09  1.03606000e-10  8.91458238e+00  5.64116349e-09  1.40558188e+01  4.77131519e-09  1.66659650e+01 
 2.93240922e+09  1.03590796e-10  9.26548947e+00  5.66254679e-09  1.42493386e+01  4.78998570e-09  1.68100194e+01 
 3.07130921e+09  1.03574258e-10  9.62425937e+00  5.68616106e-09  1.44131052e+01  4.81060944e-09  1.69146136e+01 
 3.21678851e+09  1.03556285e-10  9.99036271e+00  5.71226486e-09  1.45446896e+01  4.83341383e-09  1.69776828e+01 
 3.36915876e+09  1.03536770e-10  1.03631891e+01  5.74115092e-09  1.46418461e+01  4.85865655e-09  1.69974943e+01 
 3.52874636e+09  1.03515602e-10  1.07420477e+01  5.77315157e-09  1.47025557e+01  4.88663042e-09  1.69726827e+01 
 3.69589317e+09  1.03492665e-10  1.11261694e+01  5.80864534e-09  1.47250663e+01  4.91766933e-09  1.69022767e+01 
 3.87095726e+09  1.03467839e-10  1.15147121e+01  5.84806493e-09  1.47079267e+01  4.95215542e-09  1.67857146e+01 
 4.05431365e+09  1.03441003e-10  1.19067675e+01  5.89190686e-09  1.46500140e+01  4.99052771e-09  1.66228503e+01 
 4.24635511e+09  1.03412033e-10  1.23013713e+01  5.94074327e-09  1.45505523e+01  5.03329282e-09  1.64139465e+01 
 4.44749304e+09  1.03380805e-10  1.26975162e+01  5.99523648e-09  1.44091217e+01  5.08103813e-09  1.61596576e+01 
 4.65815830e+09  1.03347195e-10  1.30941674e+01  6.05615703e-09  1.42256585e+01  5.13444814e-09  1.58610024e+01 
 4.87880219e+09  1.03311083e-10  1.34902816e+01  6.12440624e-09  1.40004437e+01  5.19432503e-09  1.55193264e+01 
 5.10989736e+09  1.03272354e-10  1.38848280e+01  6.20104479e-09  1.37340837e+01  5.26161473e-09  1.51362581e+01 
 5.35193887e+09  1.03230901e-10  1.42768114e+01  6.28732895e-09  1.34274814e+01  5.33744016e-09  1.47136587e+01 
 5.60544519e+09  1.03186626e-10  1.46652974e+01  6.38475743e-09  1.30818000e+01  5.42314423e-09  1.42535684e+01 
 5.87095941e+09  1.03139445e-10  1.50494381e+01  6.49513218e-09  1.26984210e+01  5.52034605e-09  1.37581511e+01 
 6.14905028e+09  1.03089290e-10  1.54284976e+01  6.62063862e-09  1.22788987e+01  5.63101529e-09  1.32296396e+01 
 6.44031354e+09  1.03036116e-10  1.58018769e+01  6.76395263e-09  1.18249118e+01  5.75757184e-09  1.26702829e+01 
 6.74537312e+09  1.02979899e-10  1.61691365e+01  6.92838542e-09  1.13382149e+01  5.90302155e-09  1.20822968e+01 
 7.06488252e+09  1.02920643e-10  1.65300162e+01  7.11808283e-09  1.08205913e+01  6.07114390e-09  1.14678199e+01 
 7.39952619e+09  1.02858387e-10  1.68844506e+01  7.33830402e-09  1.02738082e+01  6.26675642e-09  1.08288749e+01 
 7.75002098e+09  1.02793204e-10  1.72325800e+01  7.59581922e-09  9.69957671e+00  6.49609454e-09  1.01673364e+01 
 8.11711773e+09  1.02725206e-10  1.75747559e+01  7.89948891e-09  9.09951567e+00  6.76736965e-09  9.48490442e+00 
 8.50160282e+09  1.02654548e-10  1.79115402e+01  8.26112804e-09  8.47512162e+00  7.09160952e-09  8.78308560e+00 
 8.90429990e+09  1.02581432e-10  1.82436989e+01  8.69682954e-09  7.82774444e+00  7.48395954e-09  8.06317919e+00 
 9.32607160e+09  1.02506107e-10  1.85721897e+01  9.22905158e-09  7.15856875e+00  7.96576088e-09  7.32626957e+00 
 9.76782145e+09  1.02428871e-10  1.88981436e+01  9.89001746e-09  6.46860108e+00  8.56798496e-09  6.57322356e+00 
 1.02304957e+10  1.02350073e-10  1.92228427e+01  1.07274476e-08  5.75866227e+00  9.33712202e-09  5.80469215e+00 
 1.07150856e+10  1.02270110e-10  1.95476926e+01  1.18145585e-08  5.02938467e+00  1.03456486e-08  5.02111593e+00 
 1.12226292e+10  1.02189430e-10  1.98741925e+01  1.32679316e-08  4.28121334e+00  1.17110950e-08  4.22273346e+00 
 1.17542136e+10  1.02108523e-10  2.02039031e+01  1.52788072e-08  3.51441075e+00  1.36296964e-08  3.40959173e+00 
 1.23109777e+10  1.02027925e-10  2.05384131e+01  1.81551681e-08  2.72906399e+00  1.64166605e-08  2.58155819e+00 
 1.28941142e+10  1.01948209e-10  2.08793054e+01  2.22428514e-08  1.92509390e+00  2.03324636e-08  1.73833341e+00 
 1.35048722e+10  1.01869982e-10  2.12281252e+01  2.61616069e-08  1.10226531e+00  2.25020336e-08  8.79464029e-01 
 1.41445601e+10  1.01793882e-10  2.15863478e+01  1.23788608e-08  2.60197729e-01  1.90519729e-10  4.35522735e-03 
 1.48145483e+10  1.01720569e-10  2.19553509e+01 -2.16670961e-08 -6.01624129e-01 -2.09279346e-08 -8.87717544e-01 
 1.55162719e+10  1.01650724e-10  2.23363878e+01 -2.19374979e-08 -1.48384043e+00 -1.72474352e-08 -1.79759807e+00 
 1.62512341e+10  1.01585043e-10  2.27305648e+01 -1.62704326e-08 -2.38720742e+00 -1.26359657e-08 -2.72624028e+00 
 1.70210095e+10  1.01524234e-10  2.31388223e+01 -1.21769483e-08 -3.31258996e+00 -9.52881919e-09 -3.67470085e+00 
 1.78272469e+10  1.01469013e-10  2.35619185e+01 -9.43297256e-09 -4.26095565e+00 -7.44408158e-09 -4.64413342e+00 
 1.86716736e+10  1.01420105e-10  2.40004183e+01 -7.52886844e-09 -5.23337056e+00 -5.98300922e-09 -5.63578454e+00 
 1.95560984e+10  1.01378243e-10  2.44546850e+01 -6.15070572e-09 -6.23099662e+00 -4.91487973e-09 -6.65099131e+00 
 2.04824159e+10  1.01344171e-10  2.49248762e+01 -5.11629854e-09 -7.25509060e+00 -4.10625448e-09 -7.69118047e+00 
 2.14526105e+10  1.01318647e-10  2.54109434e+01 -4.31655314e-09 -8.30700449e+00 -3.47659185e-09 -8.75786882e+00 
 2.24687605e+10  1.01302446e-10  2.59126353e+01 -3.68320736e-09 -9.38818707e+00 -2.97498703e-09 -9.85266485e+00 
 2.35330426e+10  1.01296372e-10  2.64295041e+01 -3.17171664e-09 -1.05001866e+01 -2.56789686e-09 -1.09772712e+01 
 2.46477368e+10  1.01301264e-10  2.69609152e+01 -2.75191408e-09 -1.16446541e+01 -2.23240337e-09 -1.21334881e+01 
 2.58152310e+10  1.01318004e-10  2.75060596e+01 -2.40270185e-09 -1.28233475e+01 -1.95235229e-09 -1.33232171e+01 
 2.70380260e+10  1.01347535e-10  2.80639682e+01 -2.10890880e-09 -1.40381361e+01 -1.71604672e-09 -1.45484649e+01 
 2.83187415e+10  1.01390871e-10  2.86335281e+01 -1.85935942e-09 -1.52910048e+01 -1.51481764e-09 -1.58113486e+01 
 2.96601208e+10  1.01449112e-10  2.92134994e+01 -1.64564662e-09 -1.65840593e+01 -1.34210826e-09 -1.71140995e+01 
 3.10650375e+10  1.01523465e-10  2.98025317e+01 -1.46132830e-09 -1.79195303e+01 -1.19287010e-09 -1.84590679e+01 
 3.25365012e+10  1.01615257e-10  3.03991806e+01 -1.30138706e-09 -1.92997784e+01 -1.06315430e-09 -1.98487280e+01 
 3.40776639e+10  1.01725962e-10  3.10019213e+01 -1.16185829e-09 -2.07272985e+01 -9.49828574e-10 -2.12856820e+01 
 3.56918273e+10  1.01857222e-10  3.16091591e+01 -1.03956867e-09 -2.22047240e+01 -8.50377092e-10 -2.27726648e+01 
 3.73824490e+10  1.02010868e-10  3.22192365e+01 -9.31948687e-10 -2.37348313e+01 -7.62756393e-10 -2.43125487e+01 
 3.91531507e+10  1.02188957e-10  3.28304349e+01 -8.36896088e-10 -2.53205441e+01 -6.85289840e-10 -2.59083476e+01 
 4.10077256e+10  1.02393794e-10  3.34409703e+01 -7.52674649e-10 -2.69649373e+01 -6.16589165e-10 -2.75632220e+01 
 4.29501465e+10  1.02627975e-10  3.40489834e+01 -6.77838232e-10 -2.86712418e+01 -5.55495333e-10 -2.92804837e+01 
 4.49845744e+10  1.02894426e-10  3.46525221e+01 -6.11172982e-10 -3.04428487e+01 -5.01033393e-10 -3.10636005e+01 
 4.71153675e+10  1.03196444e-10  3.52495187e+01 -5.51652840e-10 -3.22833142e+01 -4.52377610e-10 -3.29162022e+01 
 4.93470903e+10  1.03537759e-10  3.58377594e+01 -4.98404920e-10 -3.41963648e+01 -4.08824260e-10 -3.48420856e+01 
 5.16845235e+10  1.03922592e-10  3.64148494e+01 -4.50682288e-10 -3.61859029e+01 -3.69770169e-10 -3.68452209e+01 
 5.41326744e+10  1.04355729e-10  3.69781719e+01 -4.07842365e-10 -3.82560126e+01 -3.34695650e-10 -3.89297582e+01 
 5.66967873e+10  1.04842608e-10  3.75248437e+01 -3.69329640e-10 -4.04109664e+01 -3.03150809e-10 -4.11000347e+01 
 5.93823550e+10  1.05389427e-10  3.80516675e+01 -3.34661713e-10 -4.26552326e+01 -2.74744469e-10 -4.33605821e+01 
 6.21951306e+10  1.06003265e-10  3.85550826e+01 -3.03417956e-10 -4.49934830e+01 -2.49135141e-10 -4.57161354e+01 
 6.51411394e+10  1.06692237e-10  3.90311135e+01 -2.75230222e-10 -4.74306009e+01 -2.26023622e-10 -4.81716411e+01 
 6.82266924e+10  1.07465679e-10  3.94753187e+01 -2.49775180e-10 -4.99716911e+01 -2.05146875e-10 -5.07322673e+01 
 7.14583994e+10  1.08334374e-10  3.98827400e+01 -2.26767966e-10 -5.26220893e+01 -1.86272946e-10 -5.34034137e+01 
 7.48431833e+10  1.09310835e-10  4.02478507e+01 -2.05956878e-10 -5.53873724e+01 -1.69196710e-10 -5.61907224e+01 
 7.83882949e+10  1.10409661e-10  4.05645054e+01 -1.87118922e-10 -5.82733703e+01 -1.53736302e-10 -5.91000895e+01 
 8.21013285e+10  1.11647971e-10  4.08258893e+01 -1.70056058e-10 -6.12861772e+01 -1.39730093e-10 -6.21376774e+01 
 8.59902381e+10  1.13045974e-10  4.10244668e+01 -1.54592015e-10 -6.44321649e+01 -1.27034128e-10 -6.53099271e+01 
 9.00633544e+10  1.14627686e-10  4.11519296e+01 -1.40569575e-10 -6.77179951e+01 -1.15519936e-10 -6.86235726e+01 
 9.43294028e+10  1.16421864e-10  4.11991428e+01 -1.27848254e-10 -7.11506344e+01 -1.05072658e-10 -7.20856541e+01 
 9.87975220e+10  1.18463232e-10  4.11560892e+01 -1.16302303e-10 -7.47373680e+01 -9.55894304e-11 -7.57035336e+01 
 1.03477283e+11  1.20794109e-10  4.10118112e+01 -1.05818987e-10 -7.84858156e+01 -8.69779930e-11 -7.94849099e+01 
 1.08378712e+11  1.23466602e-10  4.07543497e+01 -9.62970905e-11 -8.24039472e+01 -7.91554792e-11 -8.34378355e+01 
 1.13512307e+11  1.26545609e-10  4.03706808e+01 -8.76456232e-11 -8.65000999e+01 -7.20473645e-11 -8.75707330e+01 
 1.18889067e+11  1.30113005e-10  3.98466500e+01 -7.97826874e-11 -9.07829959e+01 -6.55865477e-11 -9.18924132e+01 
 1.24520509e+11  1.34273587e-10  3.91669051e+01 -7.26344881e-11 -9.52617600e+01 -5.97125473e-11 -9.64120939e+01 
 1.30418696e+11  1.39163712e-10  3.83148285e+01 -6.61344642e-11 -9.99459399e+01 -5.43707944e-11 -1.01139419e+02 
 1.36596263e+11  1.44964167e-10  3.72724694e+01 -6.02225244e-11 -1.04845526e+02 -4.95120108e-11 -1.06084481e+02 
 1.43066445e+11  1.51919891e-10  3.60204787e+01 -5.48443722e-11 -1.09970972e+02 -4.50916595e-11 -1.11257837e+02 
 1.49843101e+11  1.60371249e-10  3.45380458e+01 -4.99509095e-11 -1.15333219e+02 -4.10694582e-11 -1.16670539e+02 
 1.56940749e+11  1.70805565e-10  3.28028405e+01 -4.54977077e-11 -1.20943715e+02 -3.74089481e-11 -1.22334151e+02 
 1.64374591e+11  1.83946091e-10  3.07909610e+01 -4.14445376e-11 -1.26814443e+02 -3.40771103e-11 -1.28260776e+02 
 1.72160555e+11  2.00914496e-10  2.84768885e+01 -3.77549508e-11 -1.32957947e+02 -3.10440241e-11 -1.34463083e+02 
 1.80315317e+11  2.23548992e-10  2.58334507e+01 -3.43959074e-11 -1.39387353e+02 -2.82825620e-11 -1.40954332e+02 
 1.88856348e+11  2.55084813e-10  2.28317953e+01 -3.13374416e-11 -1.46116404e+02 -2.57681175e-11 -1.47748402e+02 
 1.97801943e+11  3.01790342e-10  1.94413741e+01 -2.85523644e-11 -1.53159485e+02 -2.34783608e-11 -1.54859823e+02 
 2.07171266e+11  3.77596939e-10  1.56299398e+01 -2.60159954e-11 -1.60531654e+02 -2.13930204e-11 -1.62303806e+02 
 2.16984388e+11  5.20857269e-10  1.13635553e+01 -2.37059236e-11 -1.68248678e+02 -1.94936864e-11 -1.70096275e+02 
 2.27262329e+11  8.87603373e-10  6.60661736e+00 -2.16017916e-11 -1.76327060e+02 -1.77636342e-11 -1.78253902e+02 
 2.38027108e+11  2.89986789e-09  1.32189436e+00 -1.96851013e-11 -1.84784081e+02 -1.61876655e-11 -1.86794140e+02 
 2.49301785e+11 -1.27368599e-09 -4.52942133e+00 -1.79390399e-11 -1.93637833e+02 -1.47519653e-11 -1.95735263e+02 
 2.61110511e+11 -5.47704123e-10 -1.09876462e+01 -1.63483220e-11 -2.02907258e+02 -1.34439728e-11 -2.05096407e+02 
 2.73478583e+11 -3.34962530e-10 -1.80945247e+01 -1.48990478e-11 -2.12612191e+02 -1.22522649e-11 -2.14897606e+02 
 2.86432496e+11 -2.34657261e-10 -2.58931350e+01 -1.35785744e-11 -2.22773399e+02 -1.11664510e-11 -2.25159837e+02 
 3.00000000e+11 -1.76579466e-10 -3.44277834e+01 -1.23754004e-11 -2.33412628e+02 -1.01770778e-11 -2.35905066e+02 
